,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
1122,ADDRESS,NYPD,New York City Police Department,4008070146,QUEENS,,,,ASTORIA,2019-03-16T15:45:25.000,01 QUEENS,Blocked Driveway,2019-03-16T08:09:54.000,21 AVENUE,DITMARS BOULEVARD,No Access,2019-03-16T16:09:54.000,Precinct,21-40 STEINWAY STREET,11105,,,40.773892442376784,"{'type': 'Point', 'coordinates': [-73.904806757769, 40.773892442377]}",Street/Sidewalk,-73.90480675776865,PHONE,QUEENS,Unspecified,2019-03-16T15:45:25.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,STEINWAY STREET,,,41974426,1010616,221241
1123,ADDRESS,NYPD,New York City Police Department,1007737502,MANHATTAN,,,,NEW YORK,2019-03-16T10:47:54.000,04 MANHATTAN,Noise - Street/Sidewalk,2019-03-16T08:10:50.000,7 AVENUE,8 AVENUE,Loud Music/Party,2019-03-16T16:10:50.000,Precinct,213 WEST 23 STREET,10011,,,40.74438728029069,"{'type': 'Point', 'coordinates': [-73.996308141549, 40.744387280291]}",Street/Sidewalk,-73.9963081415494,MOBILE,MANHATTAN,Unspecified,2019-03-16T10:47:54.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 23 STREET,,,41972471,985273,210477
1124,ADDRESS,DSNY,Department of Sanitation,3018060060,BROOKLYN,,,,BROOKLYN,2019-03-20T00:00:00.000,03 BROOKLYN,Request Large Bulky Item Collection,2019-03-16T08:11:00.000,THROOP AVENUE,MARCUS GARVEY BOULEVARD,Request Large Bulky Item Collection,,N/A,483 QUINCY STREET,11221,,,40.68814277037151,"{'type': 'Point', 'coordinates': [-73.940450031733, 40.688142770372]}",Sidewalk,-73.94045003173294,PHONE,BROOKLYN,Unspecified,2019-03-20T00:00:00.000,,,Closed,QUINCY STREET,,,41972791,1000765,189991
1125,ADDRESS,DSNY,Queens East 12,4104340035,QUEENS,,,,Saint Albans,2019-03-19T12:00:00.000,12 QUEENS,Missed Collection (All Materials),2019-03-16T08:11:00.000,GALWAY AVENUE,HILBURN AVENUE,2R Bulk-Missed Recy Collection,,N/A,109-15 RYE PLACE,11412,,,40.70229979045634,"{'type': 'Point', 'coordinates': [-73.768533262256, 40.702299790456]}",Sidewalk,-73.76853326225623,ONLINE,QUEENS,Unspecified,2019-03-19T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,RYE PLACE,,,41977099,1048429,195228
1126,INTERSECTION,DEP,Department of Environmental Protection,,BROOKLYN,,,,BROOKLYN,2019-03-16T08:40:00.000,02 BROOKLYN,Noise,2019-03-16T08:12:00.000,ATLANTIC AVE,6 AVE,Noise: Construction Before/After Hours (NM1),,N/A,,11217,ATLANTIC AVENUE,6 AVENUE,40.683049912414596,"{'type': 'Point', 'coordinates': [-73.973762519122, 40.683049912415]}",,-73.97376251912186,ONLINE,BROOKLYN,Unspecified,2019-03-16T08:40:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,41974073,991527,188131
1127,ADDRESS,DSNY,BCC - Queens West,4090330039,QUEENS,,,,Ozone Park,2019-03-18T12:00:00.000,09 QUEENS,Missed Collection (All Materials),2019-03-16T08:12:00.000,ATLANTIC AVENUE,95 AVENUE,1R Missed Recycling-All Materials,,DSNY Garage,94-18 WOODHAVEN BOULEVARD,11416,,,40.687726304980906,"{'type': 'Point', 'coordinates': [-73.848477493653, 40.687726304981]}",Sidewalk,-73.84847749365333,PHONE,QUEENS,Unspecified,2019-03-18T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,WOODHAVEN BOULEVARD,,,41973759,1026272,189870
1128,ADDRESS,NYPD,New York City Police Department,3065970006,BROOKLYN,,,,BROOKLYN,2019-03-16T09:11:51.000,11 BROOKLYN,Illegal Parking,2019-03-16T08:12:42.000,WEST 10 STREET,WEST 9 STREET,Posted Parking Sign Violation,2019-03-16T16:12:42.000,Precinct,54 AVENUE O,11204,,,40.610287463567325,"{'type': 'Point', 'coordinates': [-73.983230924799, 40.610287463567]}",Street/Sidewalk,-73.98323092479946,PHONE,BROOKLYN,Unspecified,2019-03-16T09:11:51.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,AVENUE O,,,41971353,988906,161621
1129,ADDRESS,HPD,Department of Housing Preservation and Development,,BRONX,,,,BRONX,2019-03-19T10:45:17.000,11 BRONX,HEAT/HOT WATER,2019-03-16T08:13:05.000,,,ENTIRE BUILDING,,N/A,1651 FRONT HUNT AVENUE,10462,,,40.843079423768756,"{'type': 'Point', 'coordinates': [-73.864365919763, 40.843079423769]}",RESIDENTIAL BUILDING,-73.864365919763,MOBILE,BRONX,Unspecified,2019-03-19T10:45:17.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,HUNT AVENUE,,,41971818,1021778,246463
1130,ADDRESS,DEP,Department of Environmental Protection,4120370009,QUEENS,,,,Jamaica,2019-03-16T13:00:00.000,12 QUEENS,Noise,2019-03-16T08:14:00.000,120 AVE,123 AVE,Noise: Construction Before/After Hours (NM1),,N/A,120-21 142 PLACE,11436,,,40.67598941154607,"{'type': 'Point', 'coordinates': [-73.798266241347, 40.675989411546]}",,-73.79826624134739,PHONE,QUEENS,Unspecified,2019-03-16T13:00:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,142 PLACE,,,41971671,1040207,185622
1131,ADDRESS,DSNY,BCC - Brooklyn North,3050370030,BROOKLYN,,,,BROOKLYN,2019-03-18T12:00:00.000,09 BROOKLYN,Missed Collection (All Materials),2019-03-16T08:14:00.000,FLATBUSH AVENUE,BEDFORD AVENUE,1 Missed Collection,,DSNY Garage,56 RUTLAND ROAD,11225,,,40.65888596651623,"{'type': 'Point', 'coordinates': [-73.958691926621, 40.658885966516]}",Sidewalk,-73.9586919266206,PHONE,BROOKLYN,Unspecified,2019-03-18T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,RUTLAND ROAD,,,41972258,995711,179329
1132,ADDRESS,DSNY,BCC - Staten Island,5014640044,STATEN ISLAND,,,,STATEN ISLAND,2019-03-22T12:00:00.000,01 STATEN ISLAND,Missed Collection (All Materials),2019-03-16T08:14:00.000,WATERS AVENUE,COLUMBUS PLACE,1R Missed Recycling-All Materials,,DSNY Garage,166 MULLER AVENUE,10314,,,40.617626476711266,"{'type': 'Point', 'coordinates': [-74.141328190613, 40.617626476711]}",Sidewalk,-74.14132819061328,PHONE,STATEN ISLAND,Unspecified,2019-03-22T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,MULLER AVENUE,,,41973724,945014,164326
1133,ADDRESS,DSNY,BCC - Staten Island,5008480241,STATEN ISLAND,,,,STATEN ISLAND,2019-03-19T12:00:00.000,02 STATEN ISLAND,Missed Collection (All Materials),2019-03-16T08:14:00.000,HUNTER STREET,SPARKILL AVENUE,1 Missed Collection,,DSNY Garage,73 MASON STREET,10304,,,40.601221808865766,"{'type': 'Point', 'coordinates': [-74.094975863868, 40.601221808866]}",Sidewalk,-74.09497586386793,PHONE,STATEN ISLAND,Unspecified,2019-03-19T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,MASON STREET,,,41974862,957876,158332
1134,ADDRESS,NYPD,New York City Police Department,4008550131,QUEENS,,,,ASTORIA,2019-03-16T15:44:24.000,01 QUEENS,Noise - Residential,2019-03-16T08:14:24.000,27 STREET,28 STREET,Banging/Pounding,2019-03-16T16:14:24.000,Precinct,27-08 DITMARS BOULEVARD,11105,,,40.77769484511882,"{'type': 'Point', 'coordinates': [-73.912936143202, 40.777694845119]}",Residential Building/House,-73.91293614320153,MOBILE,QUEENS,Unspecified,2019-03-16T15:44:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,DITMARS BOULEVARD,,,41971569,1008363,222624
1135,ADDRESS,NYPD,New York City Police Department,3058890058,BROOKLYN,,,,BROOKLYN,2019-03-16T14:19:24.000,10 BROOKLYN,Illegal Parking,2019-03-16T08:15:06.000,COLONIAL ROAD,RIDGE BOULEVARD,Blocked Hydrant,2019-03-16T16:15:06.000,Precinct,145 72 STREET,11209,,,40.6346114486687,"{'type': 'Point', 'coordinates': [-74.031525535256, 40.634611448669]}",Street/Sidewalk,-74.03152553525608,ONLINE,BROOKLYN,Unspecified,2019-03-16T14:19:24.000,The Police Department issued a summons in response to the complaint.,,Closed,72 STREET,,,41973018,975500,170484
1136,ADDRESS,DSNY,BCC - Brooklyn South,3080650057,BROOKLYN,,,,BROOKLYN,2019-03-16T12:00:00.000,18 BROOKLYN,Missed Collection (All Materials),2019-03-16T08:16:00.000,AVENUE L,AVENUE M,1 Missed Collection,,DSNY Garage,1238 EAST   87 STREET,11236,,,40.63320155709143,"{'type': 'Point', 'coordinates': [-73.901934219868, 40.633201557091]}",Sidewalk,-73.90193421986761,PHONE,BROOKLYN,Unspecified,2019-03-16T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,EAST   87 STREET,,,41971416,1011469,169984
1137,ADDRESS,DSNY,BCC - Staten Island,5078510035,STATEN ISLAND,,,,STATEN ISLAND,2019-03-20T12:00:00.000,03 STATEN ISLAND,Missed Collection (All Materials),2019-03-16T08:16:00.000,TRUMAN STREET,DEAD END,1R Missed Recycling-All Materials,,DSNY Garage,380 BREHAUT AVENUE,10307,,,40.510185769486874,"{'type': 'Point', 'coordinates': [-74.238030041323, 40.510185769487]}",Sidewalk,-74.23803004132262,ONLINE,STATEN ISLAND,Unspecified,2019-03-20T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,BREHAUT AVENUE,,,41972833,918061,125241
1138,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Ridgewood,2019-03-16T09:40:00.000,05 QUEENS,Traffic Signal Condition,2019-03-16T08:16:00.000,,,Controller,,N/A,,11385,CENTRE STREET,MYRTLE AVENUE,40.70049211666019,"{'type': 'Point', 'coordinates': [-73.901413279272, 40.70049211666]}",,-73.90141327927175,UNKNOWN,QUEENS,Unspecified,2019-03-16T09:40:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,41977216,1011586,194500
1139,ADDRESS,DOB,Department of Buildings,1021160052,MANHATTAN,,,,NEW YORK,2019-03-26T00:00:00.000,12 MANHATTAN,Elevator,2019-03-16T08:16:09.000,,,Elevator - Single Device On Property/No Alternate Service,,N/A,527 WEST  157 STREET,10032,,,40.83331082413837,"{'type': 'Point', 'coordinates': [-73.943073724855, 40.833310824138]}",,-73.94307372485531,UNKNOWN,MANHATTAN,Unspecified,2019-03-26T00:00:00.000,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",,Closed,WEST  157 STREET,,,41972715,1000003,242880
1140,ADDRESS,NYPD,New York City Police Department,3060110001,BROOKLYN,,,,BROOKLYN,2019-03-16T11:05:08.000,10 BROOKLYN,Illegal Parking,2019-03-16T08:16:22.000,82 STREET,83 STREET,Blocked Hydrant,2019-03-16T16:16:22.000,Precinct,8225 7 AVENUE,11228,,,40.62121120838745,"{'type': 'Point', 'coordinates': [-74.020085838994, 40.621211208387]}",Street/Sidewalk,-74.02008583899438,MOBILE,BROOKLYN,Unspecified,2019-03-16T11:05:08.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,7 AVENUE,,,41976370,978674,165601
1141,ADDRESS,NYPD,New York City Police Department,2026030192,BRONX,,,,BRONX,2019-03-16T15:35:17.000,02 BRONX,Blocked Driveway,2019-03-16T08:16:33.000,AVENUE ST JOHN,BEND,No Access,2019-03-16T16:16:33.000,Precinct,671 TIMPSON PLACE,10455,,,40.81247654459765,"{'type': 'Point', 'coordinates': [-73.899990230863, 40.812476544598]}",Street/Sidewalk,-73.89999023086307,ONLINE,BRONX,Unspecified,2019-03-16T15:35:17.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,TIMPSON PLACE,,,41972973,1011934,235300
1142,,DFTA,HealthCare Connections,,Unspecified,,,,,2019-03-29T16:02:29.000,0 Unspecified,Housing Options,2019-03-16T08:16:45.000,,,Other Housing Options,2019-03-30T08:16:43.000,N/A,,,,,,,Address Unknown,,ONLINE,Unspecified,Unspecified,2019-03-29T16:02:29.000,"The Department for the Aging contacted you and provided the assistance requested.Â  No further updates will be available through 311.   If further assistance is needed, please open a new Service Request.",,Closed,,,,41977283,,
1143,ADDRESS,DSNY,Bronx 03,2029650100,BRONX,,,,BRONX,2019-03-20T12:00:00.000,03 BRONX,Missed Collection (All Materials),2019-03-16T08:17:00.000,REV JAMES A POLITE AVENUE,INTERVALE AVENUE,2R Bulk-Missed Recy Collection,,N/A,850 JENNINGS STREET,10459,,,40.83229848130401,"{'type': 'Point', 'coordinates': [-73.893390864447, 40.832298481304]}",Sidewalk,-73.8933908644471,PHONE,BRONX,Unspecified,2019-03-20T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,JENNINGS STREET,,,41973706,1013752,242524
1144,ADDRESS,DSNY,BCC - Staten Island,5014600018,STATEN ISLAND,,,,STATEN ISLAND,2019-03-22T12:00:00.000,01 STATEN ISLAND,Missed Collection (All Materials),2019-03-16T08:17:00.000,COLLFIELD AVENUE,BRYSON AVENUE,1RB Missed Recycling - M/G/Pl,,DSNY Garage,356 LATHROP AVENUE,10302,,,40.62026446560151,"{'type': 'Point', 'coordinates': [-74.143350979331, 40.620264465602]}",Sidewalk,-74.1433509793308,ONLINE,STATEN ISLAND,Unspecified,2019-03-22T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,LATHROP AVENUE,,,41975296,944454,165288
1145,ADDRESS,DSNY,BCC - Staten Island,5021110108,STATEN ISLAND,,,,STATEN ISLAND,2019-03-22T12:00:00.000,02 STATEN ISLAND,Missed Collection (All Materials),2019-03-16T08:17:00.000,PARK DRIVE NORTH,CARREAU AVENUE,1RB Missed Recycling - M/G/Pl,,DSNY Garage,12 GARY PLACE,10314,,,40.59978090248653,"{'type': 'Point', 'coordinates': [-74.16709550077, 40.599780902487]}",Sidewalk,-74.16709550076956,PHONE,STATEN ISLAND,Unspecified,2019-03-22T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,GARY PLACE,,,41977958,937848,157837
1146,ADDRESS,DOB,Department of Buildings,1003870043,MANHATTAN,,,,NEW YORK,2019-04-01T00:00:00.000,03 MANHATTAN,Special Projects Inspection Team (SPIT),2019-03-16T08:17:09.000,,,Illegal Hotel Rooms In Residential Building,,N/A,287 EAST    4 STREET,10009,,,40.722553961782666,"{'type': 'Point', 'coordinates': [-73.980781928419, 40.722553961783]}",,-73.98078192841915,UNKNOWN,MANHATTAN,Unspecified,2019-04-01T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,EAST    4 STREET,,,41973125,989577,202523
1147,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-03-17T01:52:07.000,04 MANHATTAN,Noise - Street/Sidewalk,2019-03-16T08:17:15.000,,,Loud Music/Party,2019-03-16T16:17:15.000,Precinct,,10011,WEST   23 STREET,7 AVENUE,40.744099058348795,"{'type': 'Point', 'coordinates': [-73.995644131112, 40.744099058349]}",Street/Sidewalk,-73.99564413111167,ONLINE,MANHATTAN,Unspecified,2019-03-17T01:52:07.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,41974288,985457,210372
1148,ADDRESS,DEP,Department of Environmental Protection,1016940005,MANHATTAN,,,,NEW YORK,2019-03-16T10:30:00.000,11 MANHATTAN,Noise,2019-03-16T08:18:00.000,E 101 ST,E 102 ST,Noise: Construction Before/After Hours (NM1),,N/A,1966 1 AVENUE,10029,,,40.78662815203433,"{'type': 'Point', 'coordinates': [-73.942225297088, 40.786628152034]}",,-73.94222529708829,ONLINE,MANHATTAN,Unspecified,2019-03-16T10:30:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,1 AVENUE,,,41974054,1000249,225872
1149,ADDRESS,DSNY,A - Canine Task Force Citywide,5040010001,STATEN ISLAND,,,,STATEN ISLAND,2019-03-20T12:00:00.000,03 STATEN ISLAND,Dirty Conditions,2019-03-16T08:18:00.000,HYLAN BOULEVARD,PRIMROSE PLACE,E8 Canine Violation,,N/A,578 TYSENS LANE,10306,,,40.56337141114987,"{'type': 'Point', 'coordinates': [-74.115465594003, 40.56337141115]}",Sidewalk,-74.11546559400347,ONLINE,STATEN ISLAND,Unspecified,2019-03-20T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,TYSENS LANE,,,41973823,952168,144549
1150,INTERSECTION,DSNY,A - Queens,,QUEENS,,,,Middle Village,2019-03-19T12:00:00.000,05 QUEENS,Dirty Conditions,2019-03-16T08:18:00.000,,,E3 Dirty Sidewalk,,N/A,,11379,73 PLACE,69 AVENUE,40.70915990647468,"{'type': 'Point', 'coordinates': [-73.87827630039, 40.709159906475]}",Sidewalk,-73.87827630038994,ONLINE,QUEENS,Unspecified,2019-03-19T12:00:00.000,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,,,,41978064,1017997,197666
1151,ADDRESS,NYPD,New York City Police Department,3079590088,BROOKLYN,,,,BROOKLYN,2019-03-16T09:32:02.000,18 BROOKLYN,Blocked Driveway,2019-03-16T08:18:10.000,FOSTER AVENUE,FARRAGUT ROAD,No Access,2019-03-16T16:18:10.000,Precinct,592 EAST 81 STREET,11236,,,40.63956723430235,"{'type': 'Point', 'coordinates': [-73.916488949651, 40.639567234302]}",Street/Sidewalk,-73.91648894965108,MOBILE,BROOKLYN,Unspecified,2019-03-16T09:32:02.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 81 STREET,,,41973807,1007427,172299
1152,ADDRESS,HPD,Department of Housing Preservation and Development,3057690057,BROOKLYN,,,,BROOKLYN,2019-03-17T17:44:57.000,11 BROOKLYN,HEAT/HOT WATER,2019-03-16T08:18:15.000,,,ENTIRE BUILDING,,N/A,1455 68 STREET,11219,,,40.6221626608893,"{'type': 'Point', 'coordinates': [-73.999989193261, 40.622162660889]}",RESIDENTIAL BUILDING,-73.99998919326123,ONLINE,BROOKLYN,Unspecified,2019-03-17T17:44:57.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,68 STREET,,,41975198,984253,165947
1153,ADDRESS,NYPD,New York City Police Department,2031710001,BRONX,,,,BRONX,2019-03-16T10:11:22.000,05 BRONX,Illegal Parking,2019-03-16T08:19:01.000,EAST 182 STREET,EAST 183 STREET,Blocked Hydrant,2019-03-16T16:19:01.000,Precinct,2238 MORRIS AVENUE,10453,,,40.85705837422052,"{'type': 'Point', 'coordinates': [-73.902562121939, 40.857058374221]}",Street/Sidewalk,-73.90256212193948,PHONE,BRONX,Unspecified,2019-03-16T10:11:22.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,MORRIS AVENUE,,,41974748,1011204,251542
1154,ADDRESS,NYPD,New York City Police Department,3032750075,BROOKLYN,,,,BROOKLYN,2019-03-16T10:27:38.000,04 BROOKLYN,Illegal Parking,2019-03-16T08:19:24.000,EVERGREEN AVENUE,CENTRAL AVENUE,Blocked Hydrant,2019-03-16T16:19:24.000,Precinct,81 HARMAN STREET,11221,,,40.69544191886905,"{'type': 'Point', 'coordinates': [-73.923267150521, 40.695441918869]}",Street/Sidewalk,-73.92326715052052,MOBILE,BROOKLYN,Unspecified,2019-03-16T10:27:38.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,HARMAN STREET,,,41977208,1005528,192654
1155,ADDRESS,HPD,Department of Housing Preservation and Development,2024310026,BRONX,,,,BRONX,2019-03-19T10:45:53.000,04 BRONX,HEAT/HOT WATER,2019-03-16T08:19:34.000,,,ENTIRE BUILDING,,N/A,1259 CLAY AVENUE,10456,,,40.83357790450306,"{'type': 'Point', 'coordinates': [-73.909939536956, 40.833577904503]}",RESIDENTIAL BUILDING,-73.90993953695556,PHONE,BRONX,Unspecified,2019-03-19T10:45:53.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,CLAY AVENUE,,,41972618,1009172,242985
1156,ADDRESS,DSNY,BCC - Staten Island,5001690023,STATEN ISLAND,,,,STATEN ISLAND,2019-03-19T12:00:00.000,01 STATEN ISLAND,Missed Collection (All Materials),2019-03-16T08:20:00.000,SKINNER LANE,MARKHAM LANE,1 Missed Collection,,DSNY Garage,63 BROADWAY,10310,,,40.63979526428522,"{'type': 'Point', 'coordinates': [-74.117766963186, 40.639795264285]}",Sidewalk,-74.11776696318638,PHONE,STATEN ISLAND,Unspecified,2019-03-19T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,BROADWAY,,,41973166,951566,172393
1157,ADDRESS,DSNY,Department of Sanitation,3051360015,BROOKLYN,,,,BROOKLYN,2019-03-20T00:00:00.000,17 BROOKLYN,Request Large Bulky Item Collection,2019-03-16T08:20:00.000,LOTT STREET,VERONICA PLACE,Request Large Bulky Item Collection,,N/A,2538 TILDEN AVENUE,11226,,,40.64670264759365,"{'type': 'Point', 'coordinates': [-73.953517533499, 40.646702647594]}",Sidewalk,-73.9535175334991,PHONE,BROOKLYN,Unspecified,2019-03-20T00:00:00.000,,,Closed,TILDEN AVENUE,,,41977086,997149,174891
1158,ADDRESS,NYPD,New York City Police Department,2056067501,BRONX,,,,BRONX,2019-03-16T13:57:01.000,10 BRONX,Noise - Residential,2019-03-16T08:20:13.000,SCHURZ AVENUE,HARDING AVENUE,Banging/Pounding,2019-03-16T16:20:13.000,Precinct,180 DAVIS AVENUE,10465,,,40.81326714107099,"{'type': 'Point', 'coordinates': [-73.824326866474, 40.813267141071]}",Residential Building/House,-73.82432686647437,ONLINE,BRONX,Unspecified,2019-03-16T13:57:01.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,DAVIS AVENUE,,,41971514,1032878,235621
1159,ADDRESS,NYPD,New York City Police Department,4097230131,QUEENS,,,,JAMAICA,2019-03-16T09:37:04.000,08 QUEENS,Blocked Driveway,2019-03-16T08:21:50.000,144 STREET,BEND,No Access,2019-03-16T16:21:50.000,Precinct,144-01 85 AVENUE,11435,,,40.710391841349754,"{'type': 'Point', 'coordinates': [-73.812528897961, 40.71039184135]}",Street/Sidewalk,-73.8125288979613,PHONE,QUEENS,Unspecified,2019-03-16T09:37:04.000,The Police Department issued a summons in response to the complaint.,,Closed,85 AVENUE,,,41973732,1036224,198147
1160,ADDRESS,NYPD,New York City Police Department,3047000063,BROOKLYN,,,,BROOKLYN,2019-03-16T08:58:45.000,17 BROOKLYN,Blocked Driveway,2019-03-16T08:21:54.000,CHURCH AVENUE,SNYDER AVENUE,No Access,2019-03-16T16:21:54.000,Precinct,377 EAST 52 STREET,11203,,,40.65144370927318,"{'type': 'Point', 'coordinates': [-73.928384737238, 40.651443709273]}",Street/Sidewalk,-73.92838473723839,PHONE,BROOKLYN,Unspecified,2019-03-16T08:58:45.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 52 STREET,,,41973685,1004122,176623
1161,ADDRESS,DEP,Department of Environmental Protection,3000420018,BROOKLYN,,,,BROOKLYN,2019-03-23T08:30:00.000,02 BROOKLYN,Noise,2019-03-16T08:22:00.000,BRIDGE ST,GOLD ST,Noise: Jack Hammering (NC2),,N/A,260 WATER STREET,11201,,,40.7029842368851,"{'type': 'Point', 'coordinates': [-73.983535809487, 40.702984236885]}",,-73.98353580948663,ONLINE,BROOKLYN,Unspecified,2019-03-23T08:30:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,WATER STREET,,,41976589,988815,195393
1162,ADDRESS,DSNY,BCC - Manhattan,1019170019,MANHATTAN,,,,NEW YORK,2019-03-18T12:00:00.000,10 MANHATTAN,Sanitation Condition,2019-03-16T08:22:00.000,,,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,131 WEST 132 STREET,10027,,,40.81264321140438,"{'type': 'Point', 'coordinates': [-73.943293705894, 40.812643211404]}",Street,-73.94329370589428,PHONE,MANHATTAN,Unspecified,2019-03-18T12:00:00.000,The Department of Sanitation cleaned the location.,,Closed,WEST 132 STREET,,,41971375,999947,235350
1163,INTERSECTION,DOT,Department of Transportation,,STATEN ISLAND,,,,STATEN ISLAND,2019-03-18T11:30:00.000,02 STATEN ISLAND,Traffic Signal Condition,2019-03-16T08:22:00.000,,,Controller,,N/A,,10312,RICHMOND AVENUE,ARTHUR KILL ROAD,40.56109157965003,"{'type': 'Point', 'coordinates': [-74.169827515438, 40.56109157965]}",,-74.16982751543821,UNKNOWN,STATEN ISLAND,Unspecified,2019-03-18T11:30:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,41974591,937062,143743
1164,ADDRESS,HPD,Department of Housing Preservation and Development,2033540001,BRONX,,,,BRONX,2019-03-20T02:06:59.000,07 BRONX,HEAT/HOT WATER,2019-03-16T08:22:09.000,,,ENTIRE BUILDING,,N/A,365 EAST  205 STREET,10467,,,40.87325631364369,"{'type': 'Point', 'coordinates': [-73.875546050989, 40.873256313644]}",RESIDENTIAL BUILDING,-73.8755460509886,PHONE,BRONX,Unspecified,2019-03-20T02:06:59.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,EAST  205 STREET,,,41976859,1018669,257453
1165,ADDRESS,NYPD,New York City Police Department,1019330050,MANHATTAN,,,,NEW YORK,2019-03-16T11:31:28.000,10 MANHATTAN,Noise - Residential,2019-03-16T08:22:25.000,7 AVENUE,8 AVENUE,Banging/Pounding,2019-03-16T16:22:25.000,Precinct,200 WEST 131 STREET,10027,,,40.81281181632886,"{'type': 'Point', 'coordinates': [-73.945739269275, 40.812811816329]}",Residential Building/House,-73.94573926927536,ONLINE,MANHATTAN,Unspecified,2019-03-16T11:31:28.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,WEST 131 STREET,,,41972338,999270,235411
