,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
727,,DPR,Department of Parks and Recreation,5042500025,STATEN ISLAND,,,,STATEN ISLAND,,02 STATEN ISLAND,Damaged Tree,2019-07-23T08:08:57.000,10 STREET,COLGATE PLACE,Branch or Limb Has Fallen Down,,146 CANNON BOULEVARD,10306,10 STREET,COLGATE PLACE,CANNON BOULEVARD,40.56694537083445,"{'type': 'Point', 'coordinates': [-74.117951669859, 40.566945370834]}",Street,-74.11795166985924,PHONE,STATEN ISLAND,Unspecified,2019-07-23T18:01:36.000,The Department of Parks and Recreation has inspected the location and will perform work to correct t,,In Progress,CANNON BOULEVARD,,,43357280,,951479,145852
728,ADDRESS,DEP,Department of Environmental Protection,2046650009,BRONX,,,,BRONX,,12 BRONX,Sewer,2019-07-23T08:09:00.000,E 217 ST,E 218 ST,Sewer Backup (Use Comments) (SA),,3729 BARNES AVENUE,10467,,,,40.881473304197584,"{'type': 'Point', 'coordinates': [-73.860595350329, 40.881473304198]}",,-73.86059535032878,UNKNOWN,BRONX,Unspecified,,,,Open,BARNES AVENUE,,,43358426,,1022799,260453
729,INTERSECTION,DEP,Department of Environmental Protection,,BROOKLYN,,,,BROOKLYN,,17 BROOKLYN,Sewer,2019-07-23T08:09:00.000,,,Street Flooding (SJ),,,11203,EAST 42 STREET,SNYDER AVENUE,,40.64963493510635,"{'type': 'Point', 'coordinates': [-73.937893320046, 40.649634935106]}",,-73.93789332004604,UNKNOWN,BROOKLYN,Unspecified,,,,Open,,,,43358436,,1001484,175962
730,,DSNY,A - Bronx,,BRONX,,,,,,12 BRONX,Dirty Conditions,2019-07-23T08:09:00.000,PAULDING AVENUE,LACONIA AVENUE,E3A Dirty Area/Alleyway,N/A,1067 EAST 211 STREET,,,,,,,Lot,,PHONE,BRONX,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,EAST 211 STREET,,,43356555,,,
731,,DSNY,BCC - Brooklyn South,,BROOKLYN,,,,,2019-07-23T12:00:00.000,14 BROOKLYN,Missed Collection (All Materials),2019-07-23T08:09:00.000,AVENUE N,AVENUE O,2R Bulk-Missed Recy Collection,DSNY Garage,1471 EAST 13 STREET,,,,,,,Sidewalk,,PHONE,BROOKLYN,Unspecified,2019-07-23T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,EAST 13 STREET,,,43355576,,,
732,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,,2019-07-23T08:30:00.000,Unspecified BROOKLYN,Traffic Signal Condition,2019-07-23T08:09:00.000,,,Veh Sgnl Mult Lamps,N/A,,,MORGAN AVE,JOHNSON AVE,,,,,,UNKNOWN,BROOKLYN,Unspecified,2019-07-23T08:30:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43355074,,,
733,,NYPD,New York City Police Department,,MANHATTAN,,,,,2019-07-23T09:07:23.000,07 MANHATTAN,Illegal Parking,2019-07-23T08:09:03.000,WEST   61 STREET,WEST END AVENUE,Double Parked Blocking Traffic,,WEST   61 STREET,10023,WEST   61 STREET,WEST END AVENUE,,40.77286358573826,"{'type': 'Point', 'coordinates': [-73.989537066667, 40.772863585738]}",,-73.98953706666732,PHONE,MANHATTAN,Unspecified,2019-07-23T13:07:25.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST   61 STREET,,,43361740,,987148,220852
734,,DPR,Department of Parks and Recreation,4090480045,QUEENS,,,,OZONE PARK,,09 QUEENS,Illegal Tree Damage,2019-07-23T08:09:23.000,97 AVENUE,101 AVENUE,Branches Damaged,,97-41 76 STREET,11416,97 AVENUE,101 AVENUE,76 STREET,40.6812904726703,"{'type': 'Point', 'coordinates': [-73.862102672198, 40.68129047267]}",Street,-73.86210267219768,MOBILE,QUEENS,Unspecified,,,,In Progress,76 STREET,,,43361151,,1022497,187519
735,,DPR,Department of Parks and Recreation,2047620050,BRONX,,,,BRONX,,12 BRONX,Overgrown Tree/Branches,2019-07-23T08:09:42.000,KNAPP STREET,HAMMERSLEY AVENUE,Hitting Building,,3047 EASTCHESTER ROAD,10469,KNAPP STREET,HAMMERSLEY AVENUE,EASTCHESTER ROAD,40.87050247598374,"{'type': 'Point', 'coordinates': [-73.843262968908, 40.870502475984]}",Street,-73.84326296890833,PHONE,BRONX,Unspecified,,,,In Progress,EASTCHESTER ROAD,,,43360754,,1027599,256464
736,ADDRESS,DEP,Department of Environmental Protection,2033280102,BRONX,,,,BRONX,2019-07-23T08:10:00.000,07 BRONX,Water System,2019-07-23T08:10:00.000,E 211 ST,E 212 ST,Fire Hydrant Emergency (FHE),,3563 BAINBRIDGE AVENUE,10467,,,,40.88287076292054,"{'type': 'Point', 'coordinates': [-73.877918477256, 40.882870762921]}",,-73.8779184772565,UNKNOWN,BRONX,Unspecified,,,,Open,BAINBRIDGE AVENUE,,,43365149,,1018008,260955
737,INTERSECTION,DEP,Department of Environmental Protection,,QUEENS,,,,Far Rockaway,,14 QUEENS,Sewer,2019-07-23T08:10:00.000,,,Catch Basin Clogged/Flooding (Use Comments) (SC),,,11691,MOTT AVENUE,FRISCO AVENUE,,40.600452861963234,"{'type': 'Point', 'coordinates': [-73.747016929018, 40.600452861963]}",,-73.74701692901812,UNKNOWN,QUEENS,Unspecified,,,,Open,,,,43363945,,1054502,158139
738,ADDRESS,DEP,Department of Environmental Protection,3064710090,BROOKLYN,,,,BROOKLYN,,11 BROOKLYN,Sewer,2019-07-23T08:10:00.000,CROPSEY AVE,BELT PKWY WB BAY PKWY EN,Street Flooding (SJ),,8855 BAY PARKWAY,11214,,,,40.596830946551854,"{'type': 'Point', 'coordinates': [-73.999106981848, 40.596830946552]}",,-73.9991069818485,UNKNOWN,BROOKLYN,Unspecified,,,,Open,BAY PARKWAY,,,43360350,,984498,156718
739,ADDRESS,DEP,Department of Environmental Protection,3052210001,BROOKLYN,,,,BROOKLYN,,14 BROOKLYN,Sewer,2019-07-23T08:10:00.000,FOSTER AVE,FARRAGUT RD,Catch Basin Clogged/Flooding (Use Comments) (SC),,688 EAST   22 STREET,11210,,,,40.63576302302897,"{'type': 'Point', 'coordinates': [-73.95630305176, 40.635763023029]}",,-73.95630305175997,UNKNOWN,BROOKLYN,Unspecified,,,,Open,EAST   22 STREET,,,43358441,,996378,170905
740,ADDRESS,DEP,Department of Environmental Protection,2032490058,BRONX,,,,BRONX,2019-07-23T08:10:00.000,08 BRONX,Water System,2019-07-23T08:10:00.000,GOULDEN AVE,UNIVERSITY AVE,Fire Hydrant Emergency (FHE),,85 STRONG STREET,10468,,,,40.871047099317984,"{'type': 'Point', 'coordinates': [-73.898217209135, 40.871047099318]}",,-73.89821720913496,UNKNOWN,BRONX,Unspecified,,,,Open,STRONG STREET,,,43358440,,1012400,256640
741,INTERSECTION,DEP,Department of Environmental Protection,,MANHATTAN,,,,NEW YORK,2019-07-23T08:10:00.000,02 MANHATTAN,Water System,2019-07-23T08:10:00.000,,,Fire Hydrant Emergency (FHE),,,10012,WEST 4 STREET,BROADWAY,,40.72841273385018,"{'type': 'Point', 'coordinates': [-73.994252472431, 40.72841273385]}",,-73.99425247243117,UNKNOWN,MANHATTAN,Unspecified,,,,Open,,,,43358427,,985843,204657
742,,NYPD,New York City Police Department,2052710061,BRONX,,,,BRONX,2019-07-23T08:31:53.000,12 BRONX,Illegal Parking,2019-07-23T08:10:00.000,NEW ENGLAND THRUWAY,HOLLERS AVENUE,Double Parked Blocking Traffic,,3446 ROMBOUTS AVENUE,10475,NEW ENGLAND THRUWAY,HOLLERS AVENUE,ROMBOUTS AVENUE,40.883006644718996,"{'type': 'Point', 'coordinates': [-73.82925254276, 40.883006644719]}",Street/Sidewalk,-73.82925254276013,ONLINE,BRONX,Unspecified,2019-07-23T12:32:08.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,ROMBOUTS AVENUE,,,43357711,,1031465,261027
743,,DOT,Department of Transportation,1000460003,MANHATTAN,,,,NEW YORK,2019-07-23T17:08:01.000,01 MANHATTAN,Street Sign - Dangling,2019-07-23T08:10:11.000,WALL STREET,PINE STREET,Other/Unknown,,100 BROADWAY,10005,WALL STREET,PINE STREET,BROADWAY,40.70813952007995,"{'type': 'Point', 'coordinates': [-74.011372531707, 40.70813952008]}",Street,-74.01137253170711,ONLINE,MANHATTAN,Unspecified,2019-07-23T21:08:04.000,The Department of Transportation inspected the condition you reported. You can find additional infor,,Closed,BROADWAY,,,43358808,,981097,197271
744,,NYPD,New York City Police Department,,STATEN ISLAND,,,,,2019-07-23T08:33:26.000,02 STATEN ISLAND,Illegal Parking,2019-07-23T08:10:21.000,SOUTH GANNON AVENUE,WOOLLEY AVENUE,Commercial Overnight Parking,,SOUTH GANNON AVENUE,10314,SOUTH GANNON AVENUE,WOOLLEY AVENUE,,40.60729015311318,"{'type': 'Point', 'coordinates': [-74.140852526876, 40.607290153113]}",Street/Sidewalk,-74.14085252687575,ONLINE,STATEN ISLAND,Unspecified,2019-07-23T12:33:28.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,SOUTH GANNON AVENUE,,,43358737,,945140,160560
745,,NYPD,New York City Police Department,1017770001,MANHATTAN,,,,NEW YORK,2019-07-23T09:18:23.000,11 MANHATTAN,Illegal Parking,2019-07-23T08:10:21.000,EAST  128 STREET,EAST  129 STREET,Blocked Sidewalk,,1881 PARK AVENUE,10035,EAST  128 STREET,EAST  129 STREET,PARK AVENUE,40.80711235567506,"{'type': 'Point', 'coordinates': [-73.937522419745, 40.807112355675]}",Street/Sidewalk,-73.93752241974535,MOBILE,MANHATTAN,Unspecified,2019-07-23T13:18:30.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,PARK AVENUE,,,43356991,,1001546,233336
746,,DOT,Department of Transportation,2033190012,BRONX,,,,BRONX,,07 BRONX,Street Sign - Missing,2019-07-23T08:10:29.000,EAST  198 STREET,MINERVA PLACE,Street Cleaning - ASP,,2860 CRESTON AVENUE,10468,EAST  198 STREET,MINERVA PLACE,CRESTON AVENUE,40.870912011762485,"{'type': 'Point', 'coordinates': [-73.891535557703, 40.870912011762]}",Street,-73.8915355577029,MOBILE,BRONX,Unspecified,,,,In Progress,CRESTON AVENUE,,,43364151,,1014248,256593
747,,NYPD,New York City Police Department,3013430001,BROOKLYN,,,,BROOKLYN,2019-07-23T10:10:42.000,08 BROOKLYN,Blocked Driveway,2019-07-23T08:10:46.000,UTICA AVENUE,ROCHESTER AVENUE,No Access,,1733 DEAN STREET,11233,UTICA AVENUE,ROCHESTER AVENUE,DEAN STREET,40.67580464691054,"{'type': 'Point', 'coordinates': [-73.930042180651, 40.675804646911]}",Street/Sidewalk,-73.93004218065137,PHONE,BROOKLYN,Unspecified,2019-07-23T14:10:44.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,DEAN STREET,,,43363880,,1003655,185498
748,,DSNY,BCC - Staten Island,,Unspecified,,,,,2019-07-23T12:00:00.000,0 Unspecified,Derelict Vehicles,2019-07-23T08:11:00.000,STEUBEN STREET,PIERCE STREET,14 Derelict Vehicles,DSNY Garage,270 ODER AVENUE,,,,,,,Street,,PHONE,Unspecified,Unspecified,2019-07-23T08:11:00.000,The Department of Sanitation removed the items.,,Closed,ODER AVENUE,,,43358581,,,
749,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,BRONX,2019-07-23T10:10:00.000,02 BRONX,Traffic Signal Condition,2019-07-23T08:11:00.000,,,Controller,N/A,,10459,SOUTHERN BOULEVARD,ALDUS STREET,,40.82307748764026,"{'type': 'Point', 'coordinates': [-73.89179057049, 40.82307748764]}",,-73.89179057049003,UNKNOWN,BRONX,Unspecified,2019-07-23T10:10:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43355768,,1014199,239165
750,,NYPD,New York City Police Department,1019540050,MANHATTAN,,,,NEW YORK,2019-07-23T18:29:48.000,09 MANHATTAN,Illegal Parking,2019-07-23T08:11:21.000,WEST  127 STREET,WEST  128 STREET,Posted Parking Sign Violation,,343 ST NICHOLAS AVENUE,10027,WEST  127 STREET,WEST  128 STREET,ST NICHOLAS AVENUE,40.81215010837938,"{'type': 'Point', 'coordinates': [-73.951375355195, 40.812150108379]}",Street/Sidewalk,-73.95137535519541,MOBILE,MANHATTAN,Unspecified,2019-07-23T22:29:51.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,ST NICHOLAS AVENUE,,,43357882,,997710,235169
751,,NYPD,New York City Police Department,3047930028,BROOKLYN,,,,BROOKLYN,2019-07-23T11:34:32.000,09 BROOKLYN,Illegal Parking,2019-07-23T08:11:41.000,BROOKLYN AVENUE,KINGSTON AVENUE,Blocked Bike Lane,,576 EAST NEW YORK AVENUE,11225,BROOKLYN AVENUE,KINGSTON AVENUE,EAST NEW YORK AVENUE,40.66198128440407,"{'type': 'Point', 'coordinates': [-73.943857915792, 40.661981284404]}",Street/Sidewalk,-73.94385791579201,MOBILE,BROOKLYN,Unspecified,2019-07-23T15:34:32.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,EAST NEW YORK AVENUE,,,43362664,,999826,180459
752,ADDRESS,HPD,Department of Housing Preservation and Development,1019390063,MANHATTAN,,,,NEW YORK,,10 MANHATTAN,GENERAL,2019-07-23T08:11:53.000,,,SIGNAGE MISSING,,2500 FREDERICK DOUGLASS BOULEVARD,10030,,,,40.81555722572552,"{'type': 'Point', 'coordinates': [-73.947221856643, 40.815557225726]}",RESIDENTIAL BUILDING,-73.94722185664325,PHONE,MANHATTAN,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,FREDERICK DOUGLASS BOULEVARD,,,43358691,,998859,236411
753,INTERSECTION,DEP,Department of Environmental Protection,,QUEENS,,,,Springfield Gardens,2019-07-23T10:15:00.000,13 QUEENS,Sewer,2019-07-23T08:12:00.000,,,Manhole Cover Missing (Emergency) (SA3),,,11413,SOUTH CONDUIT AVENUE,232 STREET,,40.66534131657265,"{'type': 'Point', 'coordinates': [-73.743926802754, 40.665341316573]}",,-73.74392680275437,UNKNOWN,QUEENS,Unspecified,2019-07-23T10:15:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,Closed,,,,43362261,,1055291,181782
754,,DSNY,BCC - Bronx,,BRONX,,,,,2019-07-23T12:00:00.000,01 BRONX,Derelict Vehicles,2019-07-23T08:12:00.000,MORRIS AVENUE,COURTLANDT AVENUE,14 Derelict Vehicles,DSNY Garage,281 EAST 153 STREET,,,,,,,Street,,ONLINE,BRONX,Unspecified,2019-07-23T08:12:00.000,The Department of Sanitation removed the items.,,Closed,EAST 153 STREET,,,43362411,,,
755,ADDRESS,HPD,Department of Housing Preservation and Development,2033480020,BRONX,,,,BRONX,,07 BRONX,UNSANITARY CONDITION,2019-07-23T08:12:09.000,,,GARBAGE/RECYCLING STORAGE,,3336 PERRY AVENUE,10467,,,,40.87821499958362,"{'type': 'Point', 'coordinates': [-73.87464358692, 40.878214999584]}",RESIDENTIAL BUILDING,-73.8746435869202,PHONE,BRONX,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,PERRY AVENUE,,,43359413,,1018916,259260
756,ADDRESS,HPD,Department of Housing Preservation and Development,2028040017,BRONX,,,,BRONX,,05 BRONX,UNSANITARY CONDITION,2019-07-23T08:12:17.000,,,PESTS,,224 EAST TREMONT AVENUE,10457,,,,40.8489935957749,"{'type': 'Point', 'coordinates': [-73.904847476463, 40.848993595775]}",RESIDENTIAL BUILDING,-73.90484747646273,PHONE,BRONX,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST TREMONT AVENUE,,,43355467,,1010575,248603
757,ADDRESS,HPD,Department of Housing Preservation and Development,2057070020,BRONX,,,,BRONX,,08 BRONX,ELECTRIC,2019-07-23T08:12:34.000,,,OUTLET/SWITCH,,3135 GODWIN TERRACE,10463,,,,40.880061083454045,"{'type': 'Point', 'coordinates': [-73.905142938483, 40.880061083454]}",RESIDENTIAL BUILDING,-73.90514293848292,PHONE,BRONX,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,GODWIN TERRACE,,,43363000,,1010481,259922
758,,NYPD,New York City Police Department,3034380047,BROOKLYN,,,,BROOKLYN,2019-07-23T09:13:06.000,04 BROOKLYN,Non-Emergency Police Matter,2019-07-23T08:12:38.000,BROADWAY,BUSHWICK AVENUE,Other (complaint details),,41 MOFFAT STREET,11207,BROADWAY,BUSHWICK AVENUE,MOFFAT STREET,40.68407430718134,"{'type': 'Point', 'coordinates': [-73.909824160592, 40.684074307181]}",Street/Sidewalk,-73.90982416059188,PHONE,BROOKLYN,Unspecified,2019-07-23T13:13:09.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,MOFFAT STREET,,,43358978,,1009260,188516
759,BLOCKFACE,DEP,Department of Environmental Protection,,MANHATTAN,,,,NEW YORK,2019-07-23T08:13:00.000,10 MANHATTAN,Water System,2019-07-23T08:13:00.000,ADAM CLAYTON POWELL JR BOULEVARD,FREDERICK DOUGLASS BOULEVARD,Fire Hydrant Emergency (FHE),,WEST  127 STREET,10027,,,,,,,,UNKNOWN,MANHATTAN,Unspecified,,,,Open,WEST  127 STREET,,,43364223,,,
760,ADDRESS,DEP,Department of Environmental Protection,4005380029,QUEENS,,,,Astoria,,01 QUEENS,Noise,2019-07-23T08:13:00.000,14 ST,21 ST,Noise: Private Carting Noise (NQ1),N/A,14-18 28 AVENUE,11102,,,,40.77198836620203,"{'type': 'Point', 'coordinates': [-73.928666686592, 40.771988366202]}",,-73.92866668659158,UNKNOWN,QUEENS,Unspecified,2019-07-23T22:00:00.000,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,Started,28 AVENUE,,,43362262,,1004008,220541
761,,DSNY,BCC - Bronx,,BRONX,,,,,2019-07-23T12:00:00.000,09 BRONX,Derelict Vehicles,2019-07-23T08:13:00.000,DEAD END,PATTERSON AVENUE,14 Derelict Vehicles,DSNY Garage,320 THIERIOT AVENUE,,,,,,,Street,,ONLINE,BRONX,Unspecified,2019-07-23T08:13:00.000,The Department of Sanitation removed the items.,,Closed,THIERIOT AVENUE,,,43361537,,,
762,ADDRESS,DEP,Department of Environmental Protection,4059440054,QUEENS,,,,Bayside,2019-07-23T14:00:00.000,07 QUEENS,Noise,2019-07-23T08:13:00.000,15 AVE,BEND,Noise: Construction Equipment (NC1),N/A,15-10 215 STREET,11360,,,,40.78734196992564,"{'type': 'Point', 'coordinates': [-73.778988138482, 40.787341969926]}",,-73.77898813848228,UNKNOWN,QUEENS,Unspecified,2019-07-23T14:00:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,215 STREET,,,43357494,,1045452,226204
763,,NYPD,New York City Police Department,4116850013,QUEENS,,,,SOUTH OZONE PARK,2019-07-23T15:04:46.000,10 QUEENS,Blocked Driveway,2019-07-23T08:13:08.000,116 AVENUE,FOCH BOULEVARD,No Access,,116-14 130 STREET,11420,116 AVENUE,FOCH BOULEVARD,130 STREET,40.67733461076792,"{'type': 'Point', 'coordinates': [-73.809694373526, 40.677334610768]}",Street/Sidewalk,-73.8096943735257,ONLINE,QUEENS,Unspecified,2019-07-23T19:04:48.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,130 STREET,,,43361658,,1037036,186105
764,ADDRESS,DOB,Department of Buildings,4161770035,QUEENS,,,,Rockaway Park,2019-07-23T08:13:12.000,14 QUEENS,Elevator,2019-07-23T08:13:12.000,,,Elevator - Multiple Devices On Property,,106-20 SHORE FRONT PARKWAY,11694,,,,40.5807227850377,"{'type': 'Point', 'coordinates': [-73.8267133494, 40.580722785038]}",,-73.82671334939981,UNKNOWN,QUEENS,Unspecified,2019-07-23T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,SHORE FRONT PARKWAY,,,43359511,,1032385,150897
765,ADDRESS,DOB,Department of Buildings,3075790029,BROOKLYN,,,,BROOKLYN,2019-07-23T08:13:12.000,17 BROOKLYN,Elevator,2019-07-23T08:13:12.000,,,Elevator - Multiple Devices On Property,,3320 AVENUE H,11210,,,,40.63184653322077,"{'type': 'Point', 'coordinates': [-73.944344421255, 40.631846533221]}",,-73.94434442125527,UNKNOWN,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,AVENUE H,,,43357667,,999698,169480
766,,DOT,Department of Transportation,4028210037,QUEENS,,,,MIDDLE VILLAGE,,05 QUEENS,Street Condition,2019-07-23T08:13:14.000,58 AVENUE,CALDWELL AVENUE,Cave-in,,58-26 75 STREET,11379,58 AVENUE,CALDWELL AVENUE,75 STREET,40.725642020702544,"{'type': 'Point', 'coordinates': [-73.886143763435, 40.725642020703]}",Street,-73.88614376343483,PHONE,QUEENS,Unspecified,,,,In Progress,75 STREET,,,43361124,,1015808,203668
767,,DOHMH,Department of Health and Mental Hygiene,2046940001,BRONX,,,,BRONX,,12 BRONX,Rodent,2019-07-23T08:13:15.000,PAULDING AVENUE,LACONIA AVENUE,Condition Attracting Rodents,,1067 EAST  211 STREET,10469,PAULDING AVENUE,LACONIA AVENUE,EAST  211 STREET,40.87502876602464,"{'type': 'Point', 'coordinates': [-73.856125083796, 40.875028766025]}",1-2 Family Dwelling,-73.85612508379607,PHONE,BRONX,Unspecified,,,,In Progress,EAST  211 STREET,,,43358182,,1024039,258107
768,,NYPD,New York City Police Department,4005230002,QUEENS,,,,ASTORIA,2019-07-23T13:38:00.000,01 QUEENS,Illegal Parking,2019-07-23T08:13:50.000,34 AVENUE,35 AVENUE,Posted Parking Sign Violation,,34-05 12 STREET,11106,34 AVENUE,35 AVENUE,12 STREET,40.7640939040762,"{'type': 'Point', 'coordinates': [-73.937082653906, 40.764093904076]}",Street/Sidewalk,-73.93708265390595,MOBILE,QUEENS,Unspecified,2019-07-23T17:38:04.000,The Police Department issued a summons in response to the complaint.,,Closed,12 STREET,,,43360740,,1001679,217663
769,,DSNY,Brooklyn North 03,,BROOKLYN,,,,,,03 BROOKLYN,Missed Collection (All Materials),2019-07-23T08:14:00.000,RALPH AVENUE,HOWARD AVENUE,2 Bulk-Missed Collection,DSNY Garage,741 MACON STREET,,,,,,,Sidewalk,,PHONE,BROOKLYN,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,MACON STREET,,,43361502,,,
770,,DSNY,Bronx 11,,BRONX,,,,,2019-07-23T12:00:00.000,11 BRONX,Derelict Vehicles,2019-07-23T08:14:00.000,COLDEN AVENUE,PAULDING AVENUE,14 Derelict Vehicles,N/A,1007 SACKET AVENUE,,,,,,,Street,,MOBILE,BRONX,Unspecified,2019-07-23T08:14:00.000,The Department of Sanitation removed the items.,,Closed,SACKET AVENUE,,,43357863,,,
771,,DSNY,BCC - Staten Island,,Unspecified,,,,,2019-07-23T12:00:00.000,0 Unspecified,Derelict Vehicles,2019-07-23T08:14:00.000,STEUBEN STREET,PIERCE STREET,14 Derelict Vehicles,DSNY Garage,256 ODER AVENUE,,,,,,,Street,,PHONE,Unspecified,Unspecified,2019-07-23T08:14:00.000,The Department of Sanitation removed the items.,,Closed,ODER AVENUE,,,43355609,,,
772,,DOT,Department of Transportation,,QUEENS,,,,,,06 QUEENS,DEP Street Condition,2019-07-23T08:14:06.000,MARGARET PLACE,UNION TURNPIKE,Cave-in,,MARGARET PLACE,11385,MARGARET PLACE,UNION TURNPIKE,,40.70598741155494,"{'type': 'Point', 'coordinates': [-73.857175216459, 40.705987411555]}",Street,-73.85717521645869,UNKNOWN,QUEENS,Unspecified,,,,In Progress,MARGARET PLACE,,,43364647,,1023849,196519
773,ADDRESS,HPD,Department of Housing Preservation and Development,3044690001,BROOKLYN,,,,BROOKLYN,,05 BROOKLYN,PLUMBING,2019-07-23T08:14:46.000,,,TOILET,,1490 DUMONT AVENUE,11208,,,,40.67095138157013,"{'type': 'Point', 'coordinates': [-73.86250977127, 40.67095138157]}",RESIDENTIAL BUILDING,-73.86250977126981,ONLINE,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,DUMONT AVENUE,,,43355341,,1022390,183752
774,ADDRESS,HPD,Department of Housing Preservation and Development,3033050046,BROOKLYN,,,,BROOKLYN,,04 BROOKLYN,WATER LEAK,2019-07-23T08:14:47.000,,,DAMP SPOT,,334 CENTRAL AVENUE,11221,,,,40.6952889146725,"{'type': 'Point', 'coordinates': [-73.920263363164, 40.695288914673]}",RESIDENTIAL BUILDING,-73.92026336316363,ONLINE,BROOKLYN,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,CENTRAL AVENUE,,,43362180,,1006361,192599
775,ADDRESS,HPD,Department of Housing Preservation and Development,1015530044,MANHATTAN,,,,NEW YORK,,08 MANHATTAN,WATER LEAK,2019-07-23T08:14:49.000,,,HEAVY FLOW,,312 EAST   91 STREET,10128,,,,40.78081794436154,"{'type': 'Point', 'coordinates': [-73.948870654726, 40.780817944362]}",RESIDENTIAL BUILDING,-73.94887065472571,ONLINE,MANHATTAN,Unspecified,2019-07-23T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,EAST   91 STREET,,,43358379,,998410,223754
776,ADDRESS,DEP,Department of Environmental Protection,1005850001,MANHATTAN,,,,NEW YORK,,02 MANHATTAN,Air Quality,2019-07-23T08:15:00.000,BARROW ST,GROVE ST,"Air: Odor/Fumes, Vehicle Idling (AD3)",N/A,466 HUDSON STREET,10014,,,,40.731832653967395,"{'type': 'Point', 'coordinates': [-74.006588527291, 40.731832653967]}",,-74.0065885272907,UNKNOWN,MANHATTAN,Unspecified,,,,Open,HUDSON STREET,,,43361238,,982424,205903
777,ADDRESS,DEP,Department of Environmental Protection,2033570248,BRONX,,,,BRONX,2019-07-23T08:15:00.000,07 BRONX,Water System,2019-07-23T08:15:00.000,WEBSTER AVE,E 204 ST FOOTBRIDGE,Fire Hydrant Emergency (FHE),,415 EAST  204 STREET,10467,,,,40.870784372864,"{'type': 'Point', 'coordinates': [-73.876505227144, 40.870784372864]}",,-73.87650522714412,UNKNOWN,BRONX,Unspecified,,,,Open,EAST  204 STREET,,,43361239,,1018405,256552
