,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
1320,,DOT,Department of Transportation,3061730010,BROOKLYN,,,,BROOKLYN,2019-07-22T16:30:09.000,11 BROOKLYN,Sidewalk Condition,2019-07-10T09:43:41.000,70 STREET,71 STREET,Sidewalk Violation,,7005 19 AVENUE,11204,70 STREET,71 STREET,19 AVENUE,40.614907831257284,"{'type': 'Point', 'coordinates': [-73.99111062243, 40.614907831257]}",Sidewalk,-73.9911106224299,PHONE,BROOKLYN,Unspecified,2019-07-22T20:30:14.000,A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportatio,,Closed,19 AVENUE,,,43247185,,986718,163304
1321,ADDRESS,HPD,Department of Housing Preservation and Development,3067920012,BROOKLYN,,,,BROOKLYN,2019-07-15T20:04:07.000,15 BROOKLYN,DOOR/WINDOW,2019-07-10T09:43:41.000,,,DOOR,,2984 NOSTRAND AVENUE,11229,,,,40.61155136301647,"{'type': 'Point', 'coordinates': [-73.943975962319, 40.611551363016]}",RESIDENTIAL BUILDING,-73.94397596231896,PHONE,BROOKLYN,Unspecified,2019-07-15T20:04:07.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,NOSTRAND AVENUE,,,43247301,,999805,162086
1322,ADDRESS,HPD,Department of Housing Preservation and Development,3042820055,BROOKLYN,,,,BROOKLYN,,05 BROOKLYN,PAINT/PLASTER,2019-07-10T09:43:42.000,,,CEILING,,1317 DUMONT AVENUE,11208,,,,40.66999580025324,"{'type': 'Point', 'coordinates': [-73.86923115142, 40.669995800253]}",RESIDENTIAL BUILDING,-73.86923115142002,PHONE,BROOKLYN,Unspecified,2019-07-10T00:00:00.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",,Open,DUMONT AVENUE,,,43252965,,1020526,183401
1323,ADDRESS,HPD,Department of Housing Preservation and Development,3023110015,BROOKLYN,,,,BROOKLYN,,01 BROOKLYN,UNSANITARY CONDITION,2019-07-10T09:43:45.000,,,PESTS,,146 NORTH    9 STREET,11249,,,,40.719349970515175,"{'type': 'Point', 'coordinates': [-73.957211451814, 40.719349970515]}",RESIDENTIAL BUILDING,-73.95721145181429,PHONE,BROOKLYN,Unspecified,2019-07-10T00:00:00.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",,Open,NORTH    9 STREET,,,43249613,,996111,201358
1324,,DOHMH,Department of Health and Mental Hygiene,1003777503,MANHATTAN,,,,NEW YORK,,03 MANHATTAN,Indoor Air Quality,2019-07-10T09:43:46.000,EAST    7 STREET,EAST    8 STREET,Ventilation,,101 AVENUE D,10009,EAST    7 STREET,EAST    8 STREET,AVENUE D,40.723307939577865,"{'type': 'Point', 'coordinates': [-73.9763225772, 40.723307939578]}",Commercial Building,-73.97632257719958,PHONE,MANHATTAN,Unspecified,,,,In Progress,AVENUE D,,,43248129,,990813,202798
1325,,DOHMH,Department of Health and Mental Hygiene,3071530062,BROOKLYN,,,,BROOKLYN,,15 BROOKLYN,Rodent,2019-07-10T09:43:46.000,GRAVESEND NECK ROAD,AVENUE W,Signs of Rodents,,2263 EAST    1 STREET,11223,GRAVESEND NECK ROAD,AVENUE W,EAST    1 STREET,40.59365949933149,"{'type': 'Point', 'coordinates': [-73.969858467542, 40.593659499331]}",1-2 Family Dwelling,-73.96985846754214,MOBILE,BROOKLYN,Unspecified,,,,In Progress,EAST    1 STREET,,,43247004,,992621,155564
1326,,TLC,Taxi and Limousine Commission,1007810002,MANHATTAN,,,,NEW YORK,2019-07-10T09:50:57.000,05 MANHATTAN,Lost Property,2019-07-10T09:43:55.000,WEST   32 STREET,WEST   33 STREET,Clothing/Glasses,,PENN STATION,10121,WEST   32 STREET,WEST   33 STREET,PENNSYLVANIA STATION,40.75006595421169,"{'type': 'Point', 'coordinates': [-73.992106761776, 40.750065954212]}",,-73.9921067617765,UNKNOWN,MANHATTAN,Unspecified,2019-07-10T13:50:57.000,See notes for information.,,Closed,PENN STATION,,"PENNSYLVANIA STATION, MANHATTAN (NEW YORK) ,NY, 10121",43247869,,986437,212546
1327,,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-07-10T13:42:13.000,07 BROOKLYN,Noise - Park,2019-07-10T09:43:58.000,42 STREET,43 STREET,Loud Music/Party,,4200 5 AVENUE,11232,42 STREET,43 STREET,5 AVENUE,40.649500597233825,"{'type': 'Point', 'coordinates': [-74.005755144478, 40.649500597234]}",Park/Playground,-74.00575514447839,PHONE,BROOKLYN,Sunset Park,2019-07-10T17:42:13.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,5 AVENUE,,,43246331,,982653,175907
1328,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-10T09:44:00.000,02 BROOKLYN,Street Light Condition,2019-07-10T09:44:00.000,STATE ST,3 AVE,Lamppost Base Door/Cover Open,,,11217,STATE STREET,3 AVENUE,,40.685957926070195,"{'type': 'Point', 'coordinates': [-73.980273255875, 40.68595792607]}",,-73.98027325587533,UNKNOWN,BROOKLYN,Unspecified,2019-07-09T09:44:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43249773,,989721,189190
1329,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,BRONX,2019-07-09T09:43:00.000,02 BRONX,Street Light Condition,2019-07-10T09:44:00.000,LEGGETT AVE,SOUTHERN BLVD,Street Light Out,,,10455,LEGGETT AVENUE,SOUTHERN BOULEVARD,,40.81348878332316,"{'type': 'Point', 'coordinates': [-73.899342053617, 40.813488783323]}",,-73.89934205361745,UNKNOWN,BRONX,Unspecified,2019-07-09T09:43:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Pending,,,,43247598,,1012113,235669
1330,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-10T09:44:00.000,02 BROOKLYN,Street Light Condition,2019-07-10T09:44:00.000,FORT GREENE PL,FULTON ST,Street Light Out,,,11217,FORT GREENE PLACE,FULTON STREET,,40.68718414866938,"{'type': 'Point', 'coordinates': [-73.976591413203, 40.687184148669]}",,-73.97659141320291,UNKNOWN,BROOKLYN,Unspecified,2019-07-09T09:44:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43245258,,990742,189637
1331,,NYPD,New York City Police Department,1002890050,MANHATTAN,,,,NEW YORK,2019-07-10T11:53:46.000,03 MANHATTAN,Illegal Parking,2019-07-10T09:44:00.000,FORSYTH STREET,CHRYSTIE STREET,Blocked Bike Lane,,130 CANAL STREET,10002,FORSYTH STREET,CHRYSTIE STREET,CANAL STREET,40.71573196809003,"{'type': 'Point', 'coordinates': [-73.994621510853, 40.71573196809]}",Street/Sidewalk,-73.994621510853,ONLINE,MANHATTAN,Unspecified,2019-07-10T15:53:46.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,CANAL STREET,,,43253345,,985741,200037
1332,,NYPD,New York City Police Department,4118190012,QUEENS,,,,SOUTH OZONE PARK,2019-07-10T13:53:33.000,10 QUEENS,Blocked Driveway,2019-07-10T09:44:07.000,149 AVENUE,150 AVENUE,Partial Access,,149-49 118 STREET,11420,149 AVENUE,150 AVENUE,118 STREET,40.6679983635929,"{'type': 'Point', 'coordinates': [-73.822658386005, 40.667998363593]}",,-73.82265838600546,PHONE,QUEENS,Unspecified,2019-07-10T17:53:33.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,118 STREET,,,43245603,,1033447,182696
1333,,DOHMH,Department of Health and Mental Hygiene,2025310005,BRONX,,,,BRONX,,04 BRONX,Indoor Air Quality,2019-07-10T09:44:10.000,WEST  169 STREET,WEST  170 STREET,Ventilation,,1314 MERRIAM AVENUE,10452,WEST  169 STREET,WEST  170 STREET,MERRIAM AVENUE,40.84072290722596,"{'type': 'Point', 'coordinates': [-73.926117338942, 40.840722907226]}",3+ Family Apartment Building,-73.92611733894246,PHONE,BRONX,Unspecified,,,,In Progress,MERRIAM AVENUE,,,43246910,,1004693,245584
1334,,NYPD,New York City Police Department,3009250029,BROOKLYN,,,,BROOKLYN,2019-07-10T12:38:19.000,12 BROOKLYN,Noise - Street/Sidewalk,2019-07-10T09:44:38.000,8 AVENUE,9 AVENUE,Loud Music/Party,,856 42 STREET,11232,8 AVENUE,9 AVENUE,42 STREET,40.644859291626524,"{'type': 'Point', 'coordinates': [-73.997841520512, 40.644859291627]}",Street/Sidewalk,-73.99784152051204,ONLINE,BROOKLYN,Unspecified,2019-07-10T16:38:19.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,42 STREET,,,43250739,,984849,174216
1335,,NYPD,New York City Police Department,3056510048,BROOKLYN,,,,BROOKLYN,2019-07-10T12:28:04.000,12 BROOKLYN,Blocked Driveway,2019-07-10T09:44:54.000,8 AVENUE,9 AVENUE,Partial Access,,873 52 STREET,11220,8 AVENUE,9 AVENUE,52 STREET,40.639119915298686,"{'type': 'Point', 'coordinates': [-74.003404987773, 40.639119915299]}",Street/Sidewalk,-74.00340498777314,MOBILE,BROOKLYN,Unspecified,2019-07-10T16:28:04.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,52 STREET,,,43246442,,983305,172125
1336,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-10T09:45:00.000,06 BROOKLYN,Street Light Condition,2019-07-10T09:45:00.000,HICKS ST,BAY ST,Street Light Out,,,11231,HICKS STREET,BAY STREET,,40.672803725740934,"{'type': 'Point', 'coordinates': [-74.006651190701, 40.672803725741]}",,-74.00665119070088,UNKNOWN,BROOKLYN,Unspecified,2019-07-09T09:45:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43253252,,982405,184397
1337,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-10T09:45:00.000,07 BROOKLYN,Street Light Condition,2019-07-10T09:45:00.000,5 AVE,17 ST,Street Light Out,,,11215,5 AVENUE,17 STREET,,40.66358935617766,"{'type': 'Point', 'coordinates': [-73.991089716962, 40.663589356178]}",,-73.99108971696164,UNKNOWN,BROOKLYN,Unspecified,2019-07-09T09:45:00.000,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",,Closed,,,,43251049,,986722,181040
1338,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,BRONX,2019-07-10T09:45:00.000,03 BRONX,Street Light Condition,2019-07-10T09:45:00.000,HOME ST,JACKSON AVE,Street Light Out,,,10456,HOME STREET,JACKSON AVENUE,,40.82838462118339,"{'type': 'Point', 'coordinates': [-73.902828143293, 40.828384621183]}",,-73.90282814329268,UNKNOWN,BRONX,Unspecified,2019-07-09T09:45:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43247711,,1011142,241095
1339,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,BRONX,2019-07-09T09:44:00.000,01 BRONX,Street Light Condition,2019-07-10T09:45:00.000,UNION AVE,SOUTHERN BLVD,Fixture/Luminaire Door Open,,,10455,UNION AVENUE,SOUTHERN BOULEVARD,,40.81099657305202,"{'type': 'Point', 'coordinates': [-73.905837429185, 40.810996573052]}",,-73.90583742918514,UNKNOWN,BRONX,Unspecified,2019-07-09T09:44:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Pending,,,,43247538,,1010316,234759
1340,,TLC,Taxi and Limousine Commission,1002890050,MANHATTAN,,,,NEW YORK,,03 MANHATTAN,For Hire Vehicle Complaint,2019-07-10T09:45:07.000,FORSYTH STREET,CHRYSTIE STREET,Driver Complaint - Non Passenger,,130 CANAL STREET,10002,FORSYTH STREET,CHRYSTIE STREET,CANAL STREET,40.71573196809003,"{'type': 'Point', 'coordinates': [-73.994621510853, 40.71573196809]}",,-73.994621510853,ONLINE,MANHATTAN,Unspecified,2019-07-12T16:50:15.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,CANAL STREET,,"130 CANAL STREET, MANHATTAN (NEW YORK), NY, 10002",43249375,,985741,200037
1341,,DPR,Department of Parks and Recreation,4001400010,QUEENS,,,,SUNNYSIDE,2019-07-19T12:04:22.000,02 QUEENS,Damaged Tree,2019-07-10T09:45:26.000,47 STREET,48 STREET,Entire Tree Has Fallen Down,,47-01 QUEENS BOULEVARD,11104,47 STREET,48 STREET,QUEENS BOULEVARD,40.74303764893263,"{'type': 'Point', 'coordinates': [-73.917615110801, 40.743037648933]}",Street,-73.91761511080148,PHONE,QUEENS,Unspecified,2019-07-19T16:04:39.000,The Department of Parks and Recreation visited the location but could not find the tree condition yo,,Closed,QUEENS BOULEVARD,,,43250204,,1007079,209996
1342,ADDRESS,DOB,Department of Buildings,3051840041,BROOKLYN,,,,BROOKLYN,2019-07-10T09:45:33.000,14 BROOKLYN,Elevator,2019-07-10T09:45:33.000,,,Elevator - Single Device On Property/No Alternate Service,,580 EAST   21 STREET,11226,,,,40.64016083716357,"{'type': 'Point', 'coordinates': [-73.958090971341, 40.640160837164]}",,-73.95809097134136,UNKNOWN,BROOKLYN,Unspecified,2019-07-10T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,EAST   21 STREET,,,43251408,,995881,172507
1343,ADDRESS,DOB,Department of Buildings,2037660047,BRONX,,,,BRONX,2019-07-17T00:00:00.000,09 BRONX,General Construction/Plumbing,2019-07-10T09:45:34.000,,,Building Permit - None,,1852 WESTCHESTER AVENUE,10472,,,,40.83256949121978,"{'type': 'Point', 'coordinates': [-73.864004298992, 40.83256949122]}",,-73.86400429899177,UNKNOWN,BRONX,Unspecified,2019-07-17T00:00:00.000,,,Closed,WESTCHESTER AVENUE,,,43245505,,1021884,242634
1344,,NYPD,New York City Police Department,3051140001,BROOKLYN,,,,BROOKLYN,2019-07-10T16:09:23.000,14 BROOKLYN,Blocked Driveway,2019-07-10T09:45:34.000,HINCKLEY PLACE,BEVERLEY ROAD,Partial Access,,555 CONEY ISLAND AVENUE,11218,HINCKLEY PLACE,BEVERLEY ROAD,CONEY ISLAND AVENUE,40.64391396999804,"{'type': 'Point', 'coordinates': [-73.97012403967, 40.643913969998]}",Street/Sidewalk,-73.9701240396705,ONLINE,BROOKLYN,Unspecified,2019-07-10T20:09:23.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,CONEY ISLAND AVENUE,,,43250878,,992541,173873
1345,ADDRESS,DOB,Department of Buildings,4099850032,QUEENS,,,,Jamaica,2019-07-10T09:45:34.000,12 QUEENS,General Construction/Plumbing,2019-07-10T09:45:34.000,,,Building Permit - None,,90-35 144 PLACE,11435,,,,40.70160810737411,"{'type': 'Point', 'coordinates': [-73.810566391078, 40.701608107374]}",,-73.81056639107834,UNKNOWN,QUEENS,Unspecified,2019-07-10T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,144 PLACE,,,43249169,,1036775,194948
1346,,NYPD,New York City Police Department,4051510017,QUEENS,,,,FLUSHING,2019-07-10T14:23:55.000,07 QUEENS,Blocked Driveway,2019-07-10T09:45:54.000,COLDEN STREET,KISSENA BOULEVARD,No Access,,137-38 LABURNUM AVENUE,11355,COLDEN STREET,KISSENA BOULEVARD,LABURNUM AVENUE,40.74823920203889,"{'type': 'Point', 'coordinates': [-73.819297673772, 40.748239202039]}",Street/Sidewalk,-73.81929767377247,PHONE,QUEENS,Unspecified,2019-07-10T18:23:55.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,LABURNUM AVENUE,,,43248690,,1034319,211932
1347,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-10T09:46:00.000,02 BROOKLYN,Street Light Condition,2019-07-10T09:46:00.000,PROSPECT ST,WASHINGTON ST,Lamppost Base Door/Cover Open,,,11201,PROSPECT STREET,WASHINGTON STREET,,40.70073424824792,"{'type': 'Point', 'coordinates': [-73.989728711525, 40.700734248248]}",,-73.98972871152452,UNKNOWN,BROOKLYN,Unspecified,2019-07-09T09:46:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43253144,,987098,194573
1348,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-10T09:46:00.000,01 BROOKLYN,Street Light Condition,2019-07-10T09:46:00.000,MC KIBBEN ST,WHITE ST,Fixture/Luminaire Door Open,,,11206,MC KIBBEN STREET,WHITE STREET,,40.70601127525018,"{'type': 'Point', 'coordinates': [-73.935478356363, 40.70601127525]}",,-73.93547835636267,UNKNOWN,BROOKLYN,Unspecified,2019-07-09T09:46:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43251994,,1002139,196502
1349,INTERSECTION,DEP,Department of Environmental Protection,,QUEENS,,,,Bayside,2019-07-11T09:15:00.000,07 QUEENS,Water System,2019-07-10T09:46:00.000,23 AVE,211 ST,Hydrant Running Full (WA4),,,11360,23 AVENUE,211 STREET,,40.779868229732244,"{'type': 'Point', 'coordinates': [-73.780525865597, 40.779868229732]}",,-73.7805258655971,UNKNOWN,QUEENS,Unspecified,2019-07-11T09:15:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,Closed,,,,43251261,,1045033,223480
1350,ADDRESS,DEP,Department of Environmental Protection,4035210037,QUEENS,,,,Ridgewood,2019-07-10T11:30:00.000,05 QUEENS,Noise,2019-07-10T09:46:00.000,METROPOLITAN AVE,BLEECKER ST,Noise: Jack Hammering (NC2),N/A,62-66 FRESH POND ROAD,11385,,,,40.712406319539014,"{'type': 'Point', 'coordinates': [-73.90045419774, 40.712406319539]}",,-73.90045419774026,UNKNOWN,QUEENS,Unspecified,2019-07-10T11:30:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,FRESH POND ROAD,,,43245443,,1011847,198841
1351,ADDRESS,DEP,Department of Environmental Protection,3010850044,BROOKLYN,,,,BROOKLYN,,06 BROOKLYN,Air Quality,2019-07-10T09:46:00.000,5 ST,6 ST,"Air: Odor/Fumes, Vehicle Idling (AD3)",N/A,105 PROSPECT PARK WEST,11215,,,,40.66660079446091,"{'type': 'Point', 'coordinates': [-73.975200034095, 40.666600794461]}",,-73.9752000340952,UNKNOWN,BROOKLYN,Unspecified,,,,Open,PROSPECT PARK WEST,,,43244696,,991130,182138
1352,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,,2019-07-10T09:46:00.000,Unspecified BRONX,Street Light Condition,2019-07-10T09:46:00.000,BOSTON RD,169 ST E,Street Light Out,,,,BOSTON RD,169 ST E,,,,,,UNKNOWN,BRONX,Unspecified,2019-07-09T09:46:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43246517,,,
1353,ADDRESS,HPD,Department of Housing Preservation and Development,3038180039,BROOKLYN,,,,BROOKLYN,2019-07-16T12:46:36.000,Unspecified BROOKLYN,GENERAL,2019-07-10T09:46:50.000,,,BELL/BUZZER/INTERCOM,,502 WILLIAMS AVENUE,11207,,,,40.66348921631345,"{'type': 'Point', 'coordinates': [-73.897585942904, 40.663489216313]}",RESIDENTIAL BUILDING,-73.89758594290396,PHONE,BROOKLYN,Unspecified,2019-07-16T12:46:36.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,WILLIAMS AVENUE,,,43246077,,1012663,181020
1354,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-10T09:47:00.000,01 BROOKLYN,Street Light Condition,2019-07-10T09:47:00.000,BUSHWICK AVE,COOK ST,Lamppost Base Door/Cover Open,,,11206,BUSHWICK AVENUE,COOK STREET,,40.70271308323787,"{'type': 'Point', 'coordinates': [-73.937317307781, 40.702713083238]}",,-73.93731730778117,UNKNOWN,BROOKLYN,Unspecified,2019-07-09T09:47:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43250927,,1001630,195300
1355,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,,2019-07-09T09:46:00.000,Unspecified BRONX,Street Light Condition,2019-07-10T09:47:00.000,CLINTON AVE,169 ST E,Street Light Out,,,,CLINTON AVE,169 ST E,,,,,,UNKNOWN,BRONX,Unspecified,2019-07-09T09:46:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Pending,,,,43247597,,,
1356,,DSNY,BCC - Brooklyn South,,BROOKLYN,,,,,2019-07-15T12:00:00.000,18 BROOKLYN,Missed Collection (All Materials),2019-07-10T09:47:00.000,EAST 98 STREET,EAST 99 STREET,1 Missed Collection,DSNY Garage,9805 AVENUE L,,,,,,,Sidewalk,,PHONE,BROOKLYN,Unspecified,2019-07-15T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,AVENUE L,,,43253038,,,
1357,ADDRESS,HPD,Department of Housing Preservation and Development,3067250001,BROOKLYN,,,,BROOKLYN,2019-07-17T15:30:26.000,14 BROOKLYN,SAFETY,2019-07-10T09:47:10.000,,,WINDOW GUARD BROKEN/MISSING,,1402 AVENUE K,11230,,,,40.62269700870942,"{'type': 'Point', 'coordinates': [-73.961711416773, 40.622697008709]}",RESIDENTIAL BUILDING,-73.96171141677269,ONLINE,BROOKLYN,Unspecified,2019-07-17T15:30:26.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 827 - 1955 (BROOKLYN).",,Closed,AVENUE K,,,43252670,,994879,166144
1358,ADDRESS,HPD,Department of Housing Preservation and Development,2027510022,BRONX,,,,BRONX,2019-07-13T15:36:16.000,02 BRONX,APPLIANCE,2019-07-10T09:47:19.000,,,REFRIGERATOR,,1107 BRYANT AVENUE,10459,,,,40.82645342232146,"{'type': 'Point', 'coordinates': [-73.888833007379, 40.826453422321]}",RESIDENTIAL BUILDING,-73.88883300737875,PHONE,BRONX,Unspecified,2019-07-13T15:36:16.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,BRYANT AVENUE,,,43250897,,1015016,240396
1359,,DOT,Department of Transportation,2026830039,BRONX,,,,BRONX,,02 BRONX,Sidewalk Condition,2019-07-10T09:47:53.000,EAST  149 STREET,AVENUE ST JOHN,Sidewalk Violation,,575 SOUTHERN BOULEVARD,10455,EAST  149 STREET,AVENUE ST JOHN,SOUTHERN BOULEVARD,40.812479079174324,"{'type': 'Point', 'coordinates': [-73.90295613002, 40.812479079174]}",Sidewalk,-73.90295613001976,PHONE,BRONX,Unspecified,2019-07-10T14:01:00.000,,,In Progress,SOUTHERN BOULEVARD,,,43251672,,1011113,235300
1360,,DPR,Department of Parks and Recreation,3075910067,BROOKLYN,,,,BROOKLYN,,14 BROOKLYN,Dead/Dying Tree,2019-07-10T09:47:56.000,AVENUE I,AVENUE J,Planted More Than 2 Years Ago,,952 EAST   28 STREET,11210,AVENUE I,AVENUE J,EAST   28 STREET,40.62770956221891,"{'type': 'Point', 'coordinates': [-73.949027578776, 40.627709562219]}",Street,-73.94902757877621,PHONE,BROOKLYN,Unspecified,2019-07-10T20:13:37.000,The Department of Parks and Recreation has inspected the location and will perform work to correct t,,In Progress,EAST   28 STREET,,,43246897,,998399,167972
1361,INTERSECTION,DOT,Department of Transportation,,BRONX,,,,BRONX,2019-07-10T09:48:00.000,10 BRONX,Street Light Condition,2019-07-10T09:48:00.000,CITY ISL AVE,ROCHELLE ST,Street Light Out,,,10464,CITY ISLAND AVENUE,ROCHELLE STREET,,40.838899068097106,"{'type': 'Point', 'coordinates': [-73.783377719271, 40.838899068097]}",,-73.78337771927058,UNKNOWN,BRONX,Unspecified,2019-07-09T09:48:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43248816,,1044190,244985
1362,,DOT,Department of Transportation,3012790001,BROOKLYN,,,,BROOKLYN,,09 BROOKLYN,Street Condition,2019-07-10T09:48:09.000,UNION STREET,PRESIDENT STREET,Defective Hardware,,335 KINGSTON AVENUE,11213,UNION STREET,PRESIDENT STREET,KINGSTON AVENUE,40.667692419586885,"{'type': 'Point', 'coordinates': [-73.942342736914, 40.667692419587]}",Street,-73.9423427369143,ONLINE,BROOKLYN,Unspecified,2019-07-19T12:55:57.000,The Department of Transportation will inspect the condition and will determine the next action.,,In Progress,KINGSTON AVENUE,,,43249529,,1000245,182540
1363,,NYPD,New York City Police Department,1005240066,MANHATTAN,,,,NEW YORK,2019-07-10T10:38:56.000,02 MANHATTAN,Illegal Parking,2019-07-10T09:48:23.000,MERCER STREET,LA GUARDIA PLACE,Parking Permit Improper Use,,100 BLEECKER STREET,10012,MERCER STREET,LA GUARDIA PLACE,BLEECKER STREET,40.727152998281696,"{'type': 'Point', 'coordinates': [-73.997124486581, 40.727152998282]}",Street/Sidewalk,-73.99712448658059,ONLINE,MANHATTAN,Unspecified,2019-07-10T14:38:56.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,BLEECKER STREET,,,43250997,,985047,204198
1364,ADDRESS,DOB,Department of Buildings,3056857508,BROOKLYN,,,,BROOKLYN,2019-07-10T09:48:32.000,12 BROOKLYN,General Construction/Plumbing,2019-07-10T09:48:32.000,,,Curb Cut/Driveway/Carport - Illegal,,1432 55 STREET,11219,,,,40.629825875803654,"{'type': 'Point', 'coordinates': [-73.992585725948, 40.629825875804]}",,-73.99258572594808,UNKNOWN,BROOKLYN,Unspecified,2019-07-10T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,55 STREET,,,43252644,,986308,168739
1365,,DPR,Department of Parks and Recreation,4078600020,QUEENS,,,,QUEENS VILLAGE,,13 QUEENS,Maintenance or Facility,2019-07-10T09:48:36.000,GCP EB EXIT WINCHESTER BLVD,UNION TURNPIKE,Structure - Outdoors,,79-20 WINCHESTER BOULEVARD,11427,GCP EB EXIT WINCHESTER BLVD,UNION TURNPIKE,WINCHESTER BOULEVARD,40.7400634905271,"{'type': 'Point', 'coordinates': [-73.733528218642, 40.740063490527]}",Park,-73.73352821864192,PHONE,QUEENS,Alley Pond Park,,,,In Progress,WINCHESTER BOULEVARD,,,43252754,,1058093,209014
