,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
2138,,NYPD,New York City Police Department,1014570045,MANHATTAN,,,,NEW YORK,2019-07-09T13:25:53.000,08 MANHATTAN,Illegal Parking,2019-07-09T11:07:20.000,1 AVENUE,YORK AVENUE,Blocked Bike Lane,,400 EAST   63 STREET,10065,1 AVENUE,YORK AVENUE,EAST   63 STREET,40.76203734630977,"{'type': 'Point', 'coordinates': [-73.959992461977, 40.76203734631]}",Street/Sidewalk,-73.95999246197721,ONLINE,MANHATTAN,Unspecified,2019-07-09T17:25:53.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST   63 STREET,,,43231788,,995333,216910
2139,ADDRESS,DEP,Department of Environmental Protection,2025220033,BRONX,,,,BRONX,2019-07-09T11:08:00.000,04 BRONX,Water System,2019-07-09T11:08:00.000,W 169 ST,W 170 ST,Possible Water Main Break (Use Comments) (WA1),,1325 PLIMPTON AVENUE,10452,,,,40.840718997984766,"{'type': 'Point', 'coordinates': [-73.924321144614, 40.840718997985]}",,-73.92432114461381,UNKNOWN,BRONX,Unspecified,2019-07-09T11:08:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,PLIMPTON AVENUE,,,43237656,,1005190,245583
2140,,DSNY,BCC - Brooklyn North,,BROOKLYN,,,,,2019-07-16T12:00:00.000,01 BROOKLYN,Derelict Bicycle,2019-07-09T11:08:00.000,GRAHAM AVENUE,BQE WB EN MC GUINNESS BLVD S,14B Derelict Bicycle,DSNY Garage,175 BAYARD STREET,,,,,,,Street,,PHONE,BROOKLYN,Unspecified,2019-07-16T12:00:00.000,The Department of Sanitation investigated and found that the bike did not meet the criteria to be classified as derelict.,,Closed,BAYARD STREET,,,43231106,,,
2141,,DPR,Department of Parks and Recreation,3081470054,BROOKLYN,,,,BROOKLYN,,18 BROOKLYN,Overgrown Tree/Branches,2019-07-09T11:08:16.000,FOSTER AVENUE,FARRAGUT ROAD,Blocking Street,,932 EAST   98 STREET,11236,FOSTER AVENUE,FARRAGUT ROAD,EAST   98 STREET,40.64794275693715,"{'type': 'Point', 'coordinates': [-73.903937799038, 40.647942756937]}",Street,-73.903937799038,PHONE,BROOKLYN,Unspecified,,,,In Progress,EAST   98 STREET,,,43238915,,1010907,175354
2142,,DPR,Department of Parks and Recreation,4116070042,QUEENS,,,,SOUTH OZONE PARK,,10 QUEENS,Damaged Tree,2019-07-09T11:08:28.000,109 AVENUE,HAWTREE CREEK ROAD,Tree Alive - in Poor Condition,,109-49 126 STREET,11420,109 AVENUE,HAWTREE CREEK ROAD,126 STREET,40.68370705837623,"{'type': 'Point', 'coordinates': [-73.815870572447, 40.683707058376]}",Street,-73.81587057244697,MOBILE,QUEENS,Unspecified,2019-07-16T18:04:12.000,The Department of Parks and Recreation has inspected the location and will perform work to correct t,,In Progress,126 STREET,,,43238896,,1035318,188423
2143,,NYPD,New York City Police Department,3020060089,BROOKLYN,,,,BROOKLYN,2019-07-09T11:30:27.000,02 BROOKLYN,Illegal Parking,2019-07-09T11:08:42.000,CUMBERLAND STREET,CARLTON AVENUE,Blocked Bike Lane,,735 ATLANTIC AVENUE,11217,CUMBERLAND STREET,CARLTON AVENUE,ATLANTIC AVENUE,40.68246732139467,"{'type': 'Point', 'coordinates': [-73.970856712123, 40.682467321395]}",Street/Sidewalk,-73.97085671212275,ONLINE,BROOKLYN,Unspecified,2019-07-09T15:30:26.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,ATLANTIC AVENUE,,,43240135,,992333,187919
2144,,NYPD,New York City Police Department,,MANHATTAN,,,,,2019-07-09T18:33:01.000,07 MANHATTAN,Vending,2019-07-09T11:08:50.000,CENTRAL PARK WEST,WEST   81 STREET,Unlicensed,,CENTRAL PARK WEST,10024,CENTRAL PARK WEST,WEST   81 STREET,,40.782022522199455,"{'type': 'Point', 'coordinates': [-73.971723084002, 40.782022522199]}",Street/Sidewalk,-73.97172308400239,PHONE,MANHATTAN,Unspecified,2019-07-09T22:34:12.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,CENTRAL PARK WEST,,,43241353,,992081,224190
2145,INTERSECTION,DEP,Department of Environmental Protection,,QUEENS,,,,Queens Village,,11 QUEENS,Water System,2019-07-09T11:09:00.000,HOLLIS HILLS TER,82 AVE,Leak (Use Comments) (WA2),,,11427,HOLLIS HILLS TERRACE,82 AVENUE,,40.73063341475895,"{'type': 'Point', 'coordinates': [-73.761496423417, 40.730633414759]}",,-73.76149642341746,UNKNOWN,QUEENS,Unspecified,2019-07-09T13:25:00.000,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,Started,,,,43242765,,1050352,205556
2146,ADDRESS,DEP,Department of Environmental Protection,,MANHATTAN,,,,NEW YORK,2019-07-10T14:00:00.000,10 MANHATTAN,Air Quality,2019-07-09T11:09:00.000,W 122 ST,W 123 ST,"Air: Dust, Construction/Demolition (AE4)",N/A,99 MORNINGSIDE AVENUE,10027,,,,40.80996679238097,"{'type': 'Point', 'coordinates': [-73.955029097951, 40.809966792381]}",,-73.95502909795141,UNKNOWN,MANHATTAN,Unspecified,2019-07-10T14:00:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,MORNINGSIDE AVENUE,,,43242687,,996699,234373
2147,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-09T15:30:00.000,06 BRONX,Water System,2019-07-09T11:09:00.000,E TREMONT AVE,MONTEREY AVE,Hydrant Running Full (WA4),,,10457,EAST TREMONT AVENUE,MONTEREY AVENUE,,40.846517887818436,"{'type': 'Point', 'coordinates': [-73.895359608866, 40.846517887818]}",,-73.8953596088657,UNKNOWN,BRONX,Unspecified,2019-07-09T15:30:00.000,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,,,,43241024,,1013201,247704
2148,,DHS,Department of Homeless Services,4030750006,QUEENS,,,,REGO PARK,2019-07-09T13:07:08.000,06 QUEENS,Homeless Person Assistance,2019-07-09T11:09:02.000,ELIOT AVENUE,LIE WB ENTRANCE QUEENS BLVD,N/A,,92-24 QUEENS BOULEVARD,11374,ELIOT AVENUE,LIE WB ENTRANCE QUEENS BLVD,QUEENS BOULEVARD,40.73249262921465,"{'type': 'Point', 'coordinates': [-73.867867278044, 40.732492629215]}",,-73.86786727804355,MOBILE,QUEENS,Unspecified,2019-07-09T17:07:08.000,The individual accepted assistance from the mobile outreach response team.,,Closed,QUEENS BOULEVARD,,,43237405,,1020870,206171
2149,ADDRESS,HPD,Department of Housing Preservation and Development,3024180018,BROOKLYN,,,,BROOKLYN,2019-07-10T02:09:54.000,01 BROOKLYN,PAINT/PLASTER,2019-07-09T11:09:11.000,,,CEILING,,160 SOUTH    2 STREET,11211,,,,40.712983581698865,"{'type': 'Point', 'coordinates': [-73.961327695266, 40.712983581699]}",RESIDENTIAL BUILDING,-73.96132769526639,PHONE,BROOKLYN,Unspecified,2019-07-10T02:09:54.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Closed,SOUTH    2 STREET,,,43233326,,994971,199038
2150,,NYPD,New York City Police Department,4041320008,QUEENS,,,,COLLEGE POINT,2019-07-09T12:43:48.000,07 QUEENS,Blocked Driveway,2019-07-09T11:09:18.000,18 AVENUE,20 AVENUE,Partial Access,,18-25 126 STREET,11356,18 AVENUE,20 AVENUE,126 STREET,40.782612439149936,"{'type': 'Point', 'coordinates': [-73.842249365325, 40.78261243915]}",Street/Sidewalk,-73.84224936532502,PHONE,QUEENS,Unspecified,2019-07-09T16:43:48.000,The Police Department issued a summons in response to the complaint.,,Closed,126 STREET,,,43234493,,1027937,224443
2151,,NYPD,New York City Police Department,,Unspecified,,,,,2019-07-09T12:13:15.000,0 Unspecified,Noise - Street/Sidewalk,2019-07-09T11:09:38.000,BROADWAY,WEST END AVENUE,Loud Talking,,WEST   92 STREET,10025,BROADWAY,WEST END AVENUE,,,,Street/Sidewalk,,PHONE,Unspecified,Unspecified,2019-07-09T16:13:15.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,WEST   92 STREET,,,43233212,,,
2152,,DPR,Department of Parks and Recreation,4054460072,QUEENS,,,,FLUSHING,,07 QUEENS,Dead/Dying Tree,2019-07-09T11:09:52.000,167 STREET,168 STREET,Planted More Than 2 Years Ago,,167-15 46 AVENUE,11358,167 STREET,168 STREET,46 AVENUE,40.753803741451996,"{'type': 'Point', 'coordinates': [-73.799929118283, 40.753803741452]}",Street/Curbside,-73.79992911828286,PHONE,QUEENS,Unspecified,,,,In Progress,46 AVENUE,,,43237201,,1039681,213971
2153,,DSNY,Queens East 12,,QUEENS,,,,,2019-07-15T12:00:00.000,12 QUEENS,Missed Collection (All Materials),2019-07-09T11:10:00.000,109 AVENUE,110 AVENUE,1 Missed Collection,N/A,109-01 UNION HALL STREET,,,,,,,Sidewalk,,PHONE,QUEENS,Unspecified,2019-07-15T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,UNION HALL STREET,,,43241374,,,
2154,,DSNY,Department of Sanitation,3020970020,BROOKLYN,,,,BROOKLYN,,02 BROOKLYN,Missed Collection,2019-07-09T11:10:07.000,DEKALB AVENUE,FULTON STREET,,,29 ST FELIX STREET,11217,DEKALB AVENUE,FULTON STREET,ST FELIX STREET,40.68883123844637,"{'type': 'Point', 'coordinates': [-73.977737494649, 40.688831238446]}",,-73.97773749464933,ONLINE,BROOKLYN,Unspecified,,,,In Progress,ST FELIX STREET,,,43239120,,990424,190237
2155,,DOT,Department of Transportation,3055300001,BROOKLYN,,,,BROOKLYN,2019-07-18T11:35:49.000,11 BROOKLYN,Street Condition,2019-07-09T11:10:22.000,62 STREET,63 STREET,Cave-in,,6201 15 AVENUE,11219,62 STREET,63 STREET,15 AVENUE,40.62495402153987,"{'type': 'Point', 'coordinates': [-73.995410546331, 40.62495402154]}",Street,-73.99541054633103,PHONE,BROOKLYN,Unspecified,2019-07-18T10:57:00.000,The Department of Transportation will inspect the condition and will determine the next action.,,Closed,15 AVENUE,,,43242658,,985524,166964
2156,,NYPD,New York City Police Department,1004100050,MANHATTAN,,,,NEW YORK,2019-07-09T14:57:58.000,03 MANHATTAN,Illegal Parking,2019-07-09T11:10:27.000,LUDLOW STREET,ESSEX STREET,Blocked Bike Lane,,111A RIVINGTON STREET,10002,LUDLOW STREET,ESSEX STREET,RIVINGTON STREET,40.71992544918558,"{'type': 'Point', 'coordinates': [-73.98788230595, 40.719925449186]}",Street/Sidewalk,-73.98788230594991,ONLINE,MANHATTAN,Unspecified,2019-07-09T18:57:58.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,RIVINGTON STREET,,,43235102,,987609,201565
2157,,DCA,Department of Consumer Affairs,,BROOKLYN,,,,,2019-07-10T12:37:29.000,02 BROOKLYN,Consumer Complaint,2019-07-09T11:10:28.000,WASHINGTON STREET,PLYMOUTH STREET,Stoop Line,,WASHINGTON STREET,11201,WASHINGTON STREET,PLYMOUTH STREET,,40.703860518933226,"{'type': 'Point', 'coordinates': [-73.989537076815, 40.703860518933]}",,-73.98953707681466,PHONE,BROOKLYN,Unspecified,2019-07-10T16:37:29.000,Your complaint was referred to the Department of Consumer Affairs. There was insufficient informatio,,Closed,WASHINGTON STREET,,,43235480,,987151,195712
2158,,NYPD,New York City Police Department,1004100050,MANHATTAN,,,,NEW YORK,2019-07-09T14:57:55.000,03 MANHATTAN,Illegal Parking,2019-07-09T11:10:59.000,LUDLOW STREET,ESSEX STREET,Blocked Bike Lane,,111A RIVINGTON STREET,10002,LUDLOW STREET,ESSEX STREET,RIVINGTON STREET,40.71992544918558,"{'type': 'Point', 'coordinates': [-73.98788230595, 40.719925449186]}",Street/Sidewalk,-73.98788230594991,ONLINE,MANHATTAN,Unspecified,2019-07-09T18:57:55.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,RIVINGTON STREET,,,43243584,,987609,201565
2159,ADDRESS,DEP,Department of Environmental Protection,3035440001,BROOKLYN,,,,BROOKLYN,,16 BROOKLYN,Water System,2019-07-09T11:11:00.000,ROCKAWAY AVE,OSBORN ST,Hydrant Knocked Over/Missing (WC),,291 BLAKE AVENUE,11212,,,,40.66578496638337,"{'type': 'Point', 'coordinates': [-73.908688203804, 40.665784966383]}",,-73.90868820380396,UNKNOWN,BROOKLYN,Unspecified,2019-07-10T03:20:00.000,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Assigned,BLAKE AVENUE,,,43242731,,1009582,181853
2160,ADDRESS,DEP,Department of Environmental Protection,3001490001,BROOKLYN,,,,BROOKLYN,2019-07-11T06:45:00.000,02 BROOKLYN,Noise,2019-07-09T11:11:00.000,GOLD ST,FLATBUSH AVENUE EXTENSION,Noise: Construction Before/After Hours (NM1),N/A,138 WILLOUGHBY STREET,11201,,,,40.69206823947306,"{'type': 'Point', 'coordinates': [-73.983134630387, 40.692068239473]}",,-73.98313463038669,UNKNOWN,BROOKLYN,Unspecified,2019-07-11T06:45:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,WILLOUGHBY STREET,,,43242702,,988927,191416
2161,ADDRESS,DEP,Department of Environmental Protection,2028780195,BRONX,,,,BRONX,2019-07-09T15:30:00.000,05 BRONX,Water System,2019-07-09T11:11:00.000,W 176 ST,W TREMONT AVE,Hydrant Running Full (WA4),,1770 ANDREWS AVENUE,10453,,,,40.850655157705816,"{'type': 'Point', 'coordinates': [-73.916813113865, 40.850655157706]}",,-73.91681311386506,UNKNOWN,BRONX,Unspecified,2019-07-09T15:30:00.000,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,ANDREWS AVENUE,,,43239309,,1007264,249205
2162,ADDRESS,DEP,Department of Environmental Protection,5001500063,STATEN ISLAND,,,,STATEN ISLAND,2019-07-09T15:29:00.000,01 STATEN ISLAND,Air Quality,2019-07-09T11:11:00.000,PELTON PL,HENDERSON AVE,"Air: Dust, Construction/Demolition (AE4)",N/A,104 PELTON AVENUE,10310,,,,40.640844605320716,"{'type': 'Point', 'coordinates': [-74.111423478044, 40.640844605321]}",,-74.11142347804385,UNKNOWN,STATEN ISLAND,Unspecified,2019-07-09T15:29:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,PELTON AVENUE,,,43235907,,953327,172773
2163,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,,2019-07-09T12:45:00.000,Unspecified MANHATTAN,Traffic Signal Condition,2019-07-09T11:11:00.000,7 AVE,12 ST W,Controller,N/A,,,7 AVE,12 ST W,,,,,,UNKNOWN,MANHATTAN,Unspecified,2019-07-09T12:45:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43231319,,,
2164,,DOHMH,Department of Health and Mental Hygiene,4014360032,QUEENS,,,,JACKSON HEIGHTS,,03 QUEENS,Indoor Air Quality,2019-07-09T11:11:03.000,88 STREET,89 STREET,Chemical Vapors/Gases/Odors,,88-11 34 AVENUE,11372,88 STREET,89 STREET,34 AVENUE,40.75434787592374,"{'type': 'Point', 'coordinates': [-73.879254890248, 40.754347875924]}",3+ Family Apartment Building,-73.87925489024755,PHONE,QUEENS,Unspecified,,,,In Progress,34 AVENUE,,,43235509,,1017703,214129
2165,,TLC,Taxi and Limousine Commission,1004100050,MANHATTAN,,,,NEW YORK,,03 MANHATTAN,For Hire Vehicle Complaint,2019-07-09T11:11:32.000,LUDLOW STREET,ESSEX STREET,Driver Complaint - Non Passenger,,111A RIVINGTON STREET,10002,LUDLOW STREET,ESSEX STREET,RIVINGTON STREET,40.71992544918558,"{'type': 'Point', 'coordinates': [-73.98788230595, 40.719925449186]}",,-73.98788230594991,ONLINE,MANHATTAN,Unspecified,2019-07-12T16:49:14.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,RIVINGTON STREET,,"111A RIVINGTON STREET, MANHATTAN (NEW YORK), NY, 10002",43237373,,987609,201565
2166,,DOT,Department of Transportation,3003900040,BROOKLYN,,,,BROOKLYN,2019-07-18T11:40:34.000,02 BROOKLYN,Street Condition,2019-07-09T11:11:48.000,COURT STREET,SMITH STREET,Cave-in,,64 WYCKOFF STREET,11201,COURT STREET,SMITH STREET,WYCKOFF STREET,40.68631612547373,"{'type': 'Point', 'coordinates': [-73.991530182682, 40.686316125474]}",Street,-73.99153018268174,ONLINE,BROOKLYN,Unspecified,2019-07-18T11:39:00.000,The Department of Transportation inspected and has requested the Department of Environmental Protect,,Closed,WYCKOFF STREET,,,43244309,,986599,189320
2167,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,,2019-07-09T12:50:00.000,Unspecified MANHATTAN,Traffic Signal Condition,2019-07-09T11:12:00.000,FORT GEORGE AVE,FORT GEORGE AVE,Controller,N/A,,,FORT GEORGE AVE,FORT GEORGE AVE,,,,,,UNKNOWN,MANHATTAN,Unspecified,2019-07-09T12:50:00.000,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",,Closed,,,,43234675,,,
2168,,DSNY,A - Brooklyn,,BROOKLYN,,,,,2019-07-12T12:00:00.000,18 BROOKLYN,Dirty Conditions,2019-07-09T11:12:00.000,AVENUE K,AVENUE L,E3 Dirty Sidewalk,N/A,1931 TROY AVENUE,,,,,,,Sidewalk,,PHONE,BROOKLYN,Unspecified,2019-07-12T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,TROY AVENUE,,,43231274,,,
2169,,NYPD,New York City Police Department,4024440001,QUEENS,,,,WOODSIDE,2019-07-10T20:31:03.000,02 QUEENS,Blocked Driveway,2019-07-09T11:12:09.000,QUEENS BOULEVARD,47 AVENUE,No Access,,46-21 70 STREET,11377,QUEENS BOULEVARD,47 AVENUE,70 STREET,40.73956011365533,"{'type': 'Point', 'coordinates': [-73.894181583493, 40.739560113655]}",Street/Sidewalk,-73.89418158349271,ONLINE,QUEENS,Unspecified,2019-07-11T00:31:03.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,70 STREET,,,43242101,,1013574,208736
2170,,NYPD,New York City Police Department,3056800064,BROOKLYN,,,,BROOKLYN,2019-07-09T12:23:36.000,12 BROOKLYN,Blocked Driveway,2019-07-09T11:12:09.000,9 AVENUE,FT HAMILTON PARKWAY,No Access,,949 56 STREET,11219,9 AVENUE,FT HAMILTON PARKWAY,56 STREET,40.63573832407332,"{'type': 'Point', 'coordinates': [-74.003847981656, 40.635738324073]}",Street/Sidewalk,-74.00384798165625,ONLINE,BROOKLYN,Unspecified,2019-07-09T16:23:36.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,56 STREET,,,43236226,,983182,170893
2171,,NYPD,New York City Police Department,1013680005,MANHATTAN,,,,NEW YORK,2019-07-09T15:48:00.000,06 MANHATTAN,Homeless Encampment,2019-07-09T11:12:16.000,1 AVENUE,SUTTON PLACE SOUTH,N/A,,405 EAST   56 STREET,10022,1 AVENUE,SUTTON PLACE SOUTH,EAST   56 STREET,40.75747658751888,"{'type': 'Point', 'coordinates': [-73.963001968355, 40.757476587519]}",Street/Sidewalk,-73.96300196835493,ONLINE,MANHATTAN,Unspecified,2019-07-09T19:48:00.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST   56 STREET,,,43241651,,994500,215248
2172,,NYPD,New York City Police Department,3004010001,BROOKLYN,,,,BROOKLYN,2019-07-09T15:14:42.000,06 BROOKLYN,Noise - Residential,2019-07-09T11:12:34.000,3 AVENUE,4 AVENUE,Banging/Pounding,,572 WARREN STREET,11217,3 AVENUE,4 AVENUE,WARREN STREET,40.682022291389764,"{'type': 'Point', 'coordinates': [-73.982553083355, 40.68202229139]}",Residential Building/House,-73.98255308335538,MOBILE,BROOKLYN,Unspecified,2019-07-09T19:14:42.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WARREN STREET,,,43239872,,989089,187756
2173,,DPR,Department of Parks and Recreation,3011170001,BROOKLYN,,,,BROOKLYN,2019-07-11T08:56:41.000,55 BROOKLYN,Maintenance or Facility,2019-07-09T11:12:49.000,4 STREET,5 STREET,Structure - Outdoors,,PROSPECT PARK,11215,4 STREET,5 STREET,PROSPECT PARK,40.66135420007725,"{'type': 'Point', 'coordinates': [-73.969680100806, 40.661354200077]}",Park,-73.96968010080575,PHONE,BROOKLYN,Prospect Park,2019-07-11T12:56:40.000,The Department of Parks and Recreation has completed the requested work order and corrected the prob,,Closed,PROSPECT PARK,,,43244220,,992662,180227
2174,,NYPD,New York City Police Department,1008850031,MANHATTAN,,,,NEW YORK,2019-07-09T16:44:32.000,06 MANHATTAN,Illegal Parking,2019-07-09T11:12:58.000,LEXINGTON AVENUE,3 AVENUE,Blocked Bike Lane,,133 EAST   29 STREET,10016,LEXINGTON AVENUE,3 AVENUE,EAST   29 STREET,40.74314251376894,"{'type': 'Point', 'coordinates': [-73.981699839146, 40.743142513769]}",Street/Sidewalk,-73.98169983914579,ONLINE,MANHATTAN,Unspecified,2019-07-09T20:44:32.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,EAST   29 STREET,,,43235100,,989321,210024
2175,,DSNY,Queens East 12,,QUEENS,,,,,2019-07-09T12:00:00.000,12 QUEENS,Derelict Vehicles,2019-07-09T11:13:00.000,178 PLACE,179 STREET,14 Derelict Vehicles,N/A,178-42 MURDOCK AVENUE,,,,,,,Street,,PHONE,QUEENS,Unspecified,2019-07-09T11:13:00.000,The Department of Sanitation removed the items.,,Closed,MURDOCK AVENUE,,,43237264,,,
2176,,DOHMH,Department of Health and Mental Hygiene,,Unspecified,,,,,,0 Unspecified,Smoking,2019-07-09T11:13:46.000,,,Smoking Violation,,,,,,,,,Restaurant/Bar/Deli/Bakery,,PHONE,Unspecified,Unspecified,2019-07-12T21:01:23.000,The Department of Health and Mental Hygiene has sent official written notification to the Owner/Land,,In Progress,,,,43235882,,,
2177,ADDRESS,DEP,Department of Environmental Protection,1020610027,MANHATTAN,,,,NEW YORK,2019-07-16T13:45:00.000,09 MANHATTAN,Water System,2019-07-09T11:14:00.000,ST NICHOLAS AVE,CONVENT AVE,Excessive Water In Basement (WEFB),,411 WEST  146 STREET,10031,,,,40.82490731340509,"{'type': 'Point', 'coordinates': [-73.944728543506, 40.824907313405]}",,-73.94472854350569,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T13:45:00.000,The Department of Environmental Protection investigated this complaint and resolved the leak.,,Closed,WEST  146 STREET,,,43232505,,999547,239818
2178,,TLC,Taxi and Limousine Commission,1008850031,MANHATTAN,,,,NEW YORK,,06 MANHATTAN,For Hire Vehicle Complaint,2019-07-09T11:14:05.000,LEXINGTON AVENUE,3 AVENUE,Driver Complaint - Non Passenger,,133 EAST   29 STREET,10016,LEXINGTON AVENUE,3 AVENUE,EAST   29 STREET,40.74314251376894,"{'type': 'Point', 'coordinates': [-73.981699839146, 40.743142513769]}",,-73.98169983914579,ONLINE,MANHATTAN,Unspecified,2019-07-12T16:49:15.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,EAST   29 STREET,,"133 EAST   29 STREET, MANHATTAN (NEW YORK), NY, 10016",43240722,,989321,210024
2179,,TLC,Taxi and Limousine Commission,,Unspecified,,,,,,0 Unspecified,Taxi Complaint,2019-07-09T11:14:35.000,,,Driver Complaint - Non Passenger,,,,,,,,,,,PHONE,Unspecified,Unspecified,2019-07-12T16:20:56.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,,,,43240955,,,
2180,,NYPD,New York City Police Department,,MANHATTAN,,,,,,07 MANHATTAN,Illegal Parking,2019-07-09T11:14:46.000,WEST   73 STREET,WEST END AVENUE,Blocked Hydrant,,WEST   73 STREET,10023,WEST   73 STREET,WEST END AVENUE,,40.780490570866654,"{'type': 'Point', 'coordinates': [-73.983978829237, 40.780490570867]}",Street/Sidewalk,-73.98397882923729,PHONE,MANHATTAN,Unspecified,2019-07-09T18:59:59.000,The Police Department responded to the complaint and with the information available observed no evid,,In Progress,WEST   73 STREET,,,43239080,,988687,223631
2181,ADDRESS,DEP,Department of Environmental Protection,1011200023,MANHATTAN,,,,NEW YORK,2019-07-09T11:15:00.000,07 MANHATTAN,Water System,2019-07-09T11:15:00.000,CENTRAL PARK W,COLUMBUS AVE,Possible Water Main Break (Use Comments) (WA1),,1 WEST   67 STREET,10023,,,,40.77321890845486,"{'type': 'Point', 'coordinates': [-73.978702148546, 40.773218908455]}",,-73.97870214854622,UNKNOWN,MANHATTAN,Unspecified,2019-07-09T11:15:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,WEST   67 STREET,,,43237657,,990149,220982
2182,ADDRESS,DEP,Department of Environmental Protection,,QUEENS,,,,Woodhaven,2019-07-09T12:06:00.000,09 QUEENS,Water Conservation,2019-07-09T11:15:00.000,77 ST,78 ST,Illegal Use Of A Hydrant (CIN),,77-10 90 AVENUE,11421,,,,40.6876985796456,"{'type': 'Point', 'coordinates': [-73.863614669589, 40.687698579646]}",,-73.86361466958886,UNKNOWN,QUEENS,Unspecified,2019-07-09T12:06:00.000,The Department of Environmental Protection scheduled an inspection.,,Closed,90 AVENUE,,,43235951,,1022074,189853
2183,ADDRESS,DEP,Department of Environmental Protection,3089140626,BROOKLYN,,,,BROOKLYN,,15 BROOKLYN,Asbestos,2019-07-09T11:15:00.000,CYRUS AVE,BARTLETT PL,Asbestos Complaint (B1),N/A,104 HYMAN COURT,11229,,,,40.588687588353174,"{'type': 'Point', 'coordinates': [-73.925355657698, 40.588687588353]}",,-73.92535565769808,UNKNOWN,BROOKLYN,Unspecified,,,,Open,HYMAN COURT,,,43234229,,1004982,153760
2184,ADDRESS,DEP,Department of Environmental Protection,2059190436,BRONX,,,,BRONX,2019-07-11T11:58:00.000,08 BRONX,Noise,2019-07-09T11:15:00.000,W 237 ST,W 238 ST,Noise: air condition/ventilation equipment (NV1),N/A,3777 INDEPENDENCE AVENUE,10463,,,,40.888899708826706,"{'type': 'Point', 'coordinates': [-73.913036436721, 40.888899708827]}",,-73.91303643672053,UNKNOWN,BRONX,Unspecified,2019-07-11T11:58:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,INDEPENDENCE AVENUE,,,43234219,,1008295,263140
