,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
3112,,NYPD,New York City Police Department,1017460021,MANHATTAN,,,,NEW YORK,2019-07-16T14:28:19.000,11 MANHATTAN,Blocked Driveway,2019-07-16T14:10:09.000,EAST  119 STREET,EAST  120 STREET,No Access,,1831 MADISON AVENUE,10035,EAST  119 STREET,EAST  120 STREET,MADISON AVENUE,40.802012927043286,"{'type': 'Point', 'coordinates': [-73.943360553487, 40.802012927043]}",Street/Sidewalk,-73.94336055348681,MOBILE,MANHATTAN,Unspecified,2019-07-16T18:28:38.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,MADISON AVENUE,,,43301840,,999931,231477
3113,ADDRESS,DOB,Department of Buildings,3071590170,BROOKLYN,,,,BROOKLYN,2019-07-17T00:00:00.000,15 BROOKLYN,General Construction/Plumbing,2019-07-16T14:10:15.000,,,Building Permit - None,,2269 EAST    8 STREET,11223,,,,40.59465639867972,"{'type': 'Point', 'coordinates': [-73.962372032, 40.59465639868]}",,-73.96237203199969,UNKNOWN,BROOKLYN,Unspecified,2019-07-17T00:00:00.000,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,EAST    8 STREET,,,43299749,,994700,155928
3114,ADDRESS,DOB,Department of Buildings,3073080001,BROOKLYN,,,,BROOKLYN,2019-07-16T14:10:15.000,15 BROOKLYN,General Construction/Plumbing,2019-07-16T14:10:15.000,,,Curb Cut/Driveway/Carport - Illegal,,1901 EAST   29 STREET,11229,,,,40.6048868839293,"{'type': 'Point', 'coordinates': [-73.943740266663, 40.604886883929]}",,-73.94374026666263,UNKNOWN,BROOKLYN,Unspecified,2019-07-16T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,EAST   29 STREET,,,43298874,,999872,159658
3115,ADDRESS,DOB,Department of Buildings,3043330005,BROOKLYN,,,,BROOKLYN,2019-07-16T14:10:15.000,05 BROOKLYN,Building/Use,2019-07-16T14:10:15.000,,,Illegal. Commercial Use In Resident Zone,,794 HEGEMAN AVENUE,11207,,,,40.6636619161681,"{'type': 'Point', 'coordinates': [-73.882965865595, 40.663661916168]}",,-73.88296586559501,UNKNOWN,BROOKLYN,Unspecified,2019-07-16T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,HEGEMAN AVENUE,,,43293704,,1016719,181088
3116,,DPR,Department of Parks and Recreation,3009990004,BROOKLYN,,,,BROOKLYN,,06 BROOKLYN,New Tree Request,2019-07-16T14:10:21.000,7 STREET,8 STREET,For One Address,,415 5 AVENUE,11215,7 STREET,8 STREET,5 AVENUE,40.67000883414758,"{'type': 'Point', 'coordinates': [-73.98559509788, 40.670008834148]}",Street,-73.98559509788001,MOBILE,BROOKLYN,Unspecified,,,,In Progress,5 AVENUE,,,43296135,,988246,183379
3117,,NYPD,New York City Police Department,4095990017,QUEENS,,,,SOUTH RICHMOND HILL,2019-07-16T17:12:15.000,10 QUEENS,Illegal Parking,2019-07-16T14:10:40.000,107 AVENUE,109 AVENUE,Blocked Hydrant,,107-10 120 STREET,11419,107 AVENUE,109 AVENUE,120 STREET,40.684304384272544,"{'type': 'Point', 'coordinates': [-73.822193164494, 40.684304384273]}",,-73.82219316449374,PHONE,QUEENS,Unspecified,2019-07-16T21:13:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,120 STREET,,,43296655,,1033564,188637
3118,,DPR,Department of Parks and Recreation,3017680011,BROOKLYN,,,,BROOKLYN,,03 BROOKLYN,Damaged Tree,2019-07-16T14:10:43.000,TOMPKINS AVENUE,THROOP AVENUE,Branch or Limb Has Fallen Down,,590 WILLOUGHBY AVENUE,11206,TOMPKINS AVENUE,THROOP AVENUE,WILLOUGHBY AVENUE,40.69429626991324,"{'type': 'Point', 'coordinates': [-73.945431833189, 40.694296269913]}",Street/Curbside,-73.94543183318926,PHONE,BROOKLYN,Unspecified,2019-07-22T18:19:39.000,The Department of Parks and Recreation has reviewed this request and will visit the location to inve,,In Progress,WILLOUGHBY AVENUE,,,43299349,,999382,192232
3119,,DPR,Department of Parks and Recreation,3009980041,BROOKLYN,,,,BROOKLYN,,06 BROOKLYN,New Tree Request,2019-07-16T14:10:43.000,7 STREET,8 STREET,For One Address,,416 5 AVENUE,11215,7 STREET,8 STREET,5 AVENUE,40.67004451579028,"{'type': 'Point', 'coordinates': [-73.985591485341, 40.67004451579]}",Street,-73.98559148534144,MOBILE,BROOKLYN,Unspecified,,,,In Progress,5 AVENUE,,,43296138,,988247,183392
3120,,NYPD,New York City Police Department,4068290024,QUEENS,,,,FRESH MEADOWS,,08 QUEENS,Noise - Vehicle,2019-07-16T14:10:52.000,78 AVENUE,78 ROAD,Car/Truck Horn,,78-04 160 STREET,11366,78 AVENUE,78 ROAD,160 STREET,40.722367843137754,"{'type': 'Point', 'coordinates': [-73.807888214015, 40.722367843138]}",Street/Sidewalk,-73.8078882140154,ONLINE,QUEENS,Unspecified,2019-07-17T05:17:32.000,,,In Progress,160 STREET,,,43296789,,1037501,202513
3121,,NYPD,New York City Police Department,3074080001,BROOKLYN,,,,BROOKLYN,2019-07-17T03:18:46.000,15 BROOKLYN,Noise - Residential,2019-07-16T14:10:53.000,AVENUE W,AVENUE X,Loud Music/Party,,2344 BRAGG STREET,11229,AVENUE W,AVENUE X,BRAGG STREET,40.59550064999087,"{'type': 'Point', 'coordinates': [-73.935171048579, 40.595500649991]}",Residential Building/House,-73.93517104857946,PHONE,BROOKLYN,Unspecified,2019-07-17T07:19:08.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BRAGG STREET,,,43300187,,1002254,156240
3122,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Jamaica,2019-07-17T02:05:00.000,12 QUEENS,Traffic Signal Condition,2019-07-16T14:11:00.000,SUTPHIN BLVD,107 AVE,LED Lense,N/A,,11435,SUTPHIN BOULEVARD,107 AVENUE,,40.694066515486725,"{'type': 'Point', 'coordinates': [-73.801417404539, 40.694066515487]}",,-73.80141740453931,UNKNOWN,QUEENS,Unspecified,2019-07-17T02:05:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43293031,,1039318,192206
3123,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,,2019-07-17T02:25:00.000,Unspecified QUEENS,Traffic Signal Condition,2019-07-16T14:11:00.000,HORACE HARDING EXPY,JUNCTION BLVD,Base Door,N/A,,,HORACE HARDING EXPY,JUNCTION BLVD,,,,,,UNKNOWN,QUEENS,Unspecified,2019-07-17T02:25:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43298796,,,
3124,,NYPD,New York City Police Department,,BROOKLYN,,,,,,15 BROOKLYN,Traffic,2019-07-16T14:11:22.000,EAST   11 STREET,GILMORE COURT,Congestion/Gridlock,,EAST   11 STREET,11235,EAST   11 STREET,GILMORE COURT,,40.58593509790283,"{'type': 'Point', 'coordinates': [-73.95923389057, 40.585935097903]}",Street/Sidewalk,-73.95923389056956,PHONE,BROOKLYN,Unspecified,2019-07-17T01:15:07.000,,,In Progress,EAST   11 STREET,,,43295803,,995573,152751
3125,,DPR,Department of Parks and Recreation,3010057502,BROOKLYN,,,,BROOKLYN,,06 BROOKLYN,New Tree Request,2019-07-16T14:11:37.000,5 AVENUE,6 AVENUE,For One Address,,357 9 STREET,11215,5 AVENUE,6 AVENUE,9 STREET,40.66842498830599,"{'type': 'Point', 'coordinates': [-73.984744720167, 40.668424988306]}",Street,-73.98474472016672,MOBILE,BROOKLYN,Unspecified,,,,In Progress,9 STREET,,,43296137,,988482,182802
3126,,DOT,Department of Transportation,3027040025,BROOKLYN,,,,BROOKLYN,,01 BROOKLYN,Street Condition,2019-07-16T14:11:52.000,MONITOR STREET,NORTH HENRY STREET,Cave-in,,85 DRIGGS AVENUE,11222,MONITOR STREET,NORTH HENRY STREET,DRIGGS AVENUE,40.72324384627545,"{'type': 'Point', 'coordinates': [-73.942460631476, 40.723243846275]}",Street,-73.94246063147567,ONLINE,BROOKLYN,Unspecified,2019-07-23T16:27:08.000,The Department of Transportation will inspect the condition and will determine the next action.,,In Progress,DRIGGS AVENUE,,,43298003,,1000199,202779
3127,,NYPD,New York City Police Department,1000130005,MANHATTAN,,,,NEW YORK,2019-07-16T18:42:36.000,01 MANHATTAN,Illegal Parking,2019-07-16T14:11:56.000,BATTERY PLACE,BK BATTERY TNNL PEDESTRIAN OVPS,Posted Parking Sign Violation,,11 GREENWICH STREET,10004,BATTERY PLACE,BK BATTERY TNNL PEDESTRIAN OVPS,GREENWICH STREET,40.70534771722728,"{'type': 'Point', 'coordinates': [-74.01470829119, 40.705347717227]}",Street/Sidewalk,-74.0147082911903,ONLINE,MANHATTAN,Unspecified,2019-07-16T22:43:06.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,GREENWICH STREET,,,43296814,,980172,196254
3128,,DPR,Department of Parks and Recreation,3010057502,BROOKLYN,,,,BROOKLYN,,06 BROOKLYN,New Tree Request,2019-07-16T14:12:03.000,5 AVENUE,6 AVENUE,For One Address,,351 9 STREET,11215,5 AVENUE,6 AVENUE,9 STREET,40.66849911678788,"{'type': 'Point', 'coordinates': [-73.984892497913, 40.668499116788]}",Street,-73.98489249791328,MOBILE,BROOKLYN,Unspecified,,,,In Progress,9 STREET,,,43295041,,988441,182829
3129,ADDRESS,HPD,Department of Housing Preservation and Development,2025070001,BRONX,,,,BRONX,,Unspecified BRONX,PLUMBING,2019-07-16T14:12:20.000,,,WATER SUPPLY,,950 WOODYCREST AVENUE,10452,,,,40.831378946066906,"{'type': 'Point', 'coordinates': [-73.928953529981, 40.831378946067]}",RESIDENTIAL BUILDING,-73.9289535299807,PHONE,BRONX,Unspecified,2019-07-16T00:00:00.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Open,WOODYCREST AVENUE,,,43294282,,1003911,242179
3130,,DPR,Department of Parks and Recreation,4028010127,QUEENS,,,,MASPETH,,05 QUEENS,Damaged Tree,2019-07-16T14:12:23.000,58 ROAD,CALDWELL AVENUE,Tree Alive - in Poor Condition,,58-26 71 STREET,11378,58 ROAD,CALDWELL AVENUE,71 STREET,40.72542654727456,"{'type': 'Point', 'coordinates': [-73.890376117266, 40.725426547275]}",Street/Curbside,-73.8903761172664,PHONE,QUEENS,Unspecified,2019-07-16T19:37:27.000,The Department of Parks and Recreation has reviewed this request and will visit the location to inve,,In Progress,71 STREET,,,43301721,,1014635,203588
3131,ADDRESS,HPD,Department of Housing Preservation and Development,3038370044,BROOKLYN,,,,BROOKLYN,2019-07-18T11:40:29.000,05 BROOKLYN,UNSANITARY CONDITION,2019-07-16T14:12:27.000,,,PESTS,,580 GEORGIA AVENUE,11207,,,,40.66219442820011,"{'type': 'Point', 'coordinates': [-73.895367613897, 40.6621944282]}",RESIDENTIAL BUILDING,-73.89536761389661,PHONE,BROOKLYN,Unspecified,2019-07-18T11:40:29.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,GEORGIA AVENUE,,,43299677,,1013279,180549
3132,,DPR,Department of Parks and Recreation,3010057502,BROOKLYN,,,,BROOKLYN,,06 BROOKLYN,New Tree Request,2019-07-16T14:12:29.000,5 AVENUE,6 AVENUE,For One Address,,353 9 STREET,11215,5 AVENUE,6 AVENUE,9 STREET,40.66847440715679,"{'type': 'Point', 'coordinates': [-73.984842037045, 40.668474407157]}",Street,-73.98484203704547,MOBILE,BROOKLYN,Unspecified,,,,In Progress,9 STREET,,,43297275,,988455,182820
3133,ADDRESS,HPD,Department of Housing Preservation and Development,2029460016,BRONX,,,,BRONX,,Unspecified BRONX,WATER LEAK,2019-07-16T14:12:39.000,,,HEAVY FLOW,,1898 BELMONT AVENUE,10457,,,,40.844855008897824,"{'type': 'Point', 'coordinates': [-73.892821366203, 40.844855008898]}",RESIDENTIAL BUILDING,-73.89282136620277,PHONE,BRONX,Unspecified,2019-07-16T00:00:00.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 718 579-6777 (BRONX).",,Open,BELMONT AVENUE,,,43297586,,1013904,247099
3134,,DPR,Department of Parks and Recreation,3010057502,BROOKLYN,,,,BROOKLYN,,06 BROOKLYN,New Tree Request,2019-07-16T14:12:49.000,5 AVENUE,6 AVENUE,For One Address,,355 9 STREET,11215,5 AVENUE,6 AVENUE,9 STREET,40.66844969797995,"{'type': 'Point', 'coordinates': [-73.984795180961, 40.66844969798]}",Street,-73.98479518096109,MOBILE,BROOKLYN,Unspecified,,,,In Progress,9 STREET,,,43296113,,988468,182811
3135,ADDRESS,DEP,Department of Environmental Protection,1020540069,MANHATTAN,,,,NEW YORK,2019-07-16T14:13:00.000,09 MANHATTAN,Water System,2019-07-16T14:13:00.000,BEND,ST NICHOLAS PL,Hydrant Running Full (WA4),,425 EDGECOMBE AVENUE,10032,,,,40.82983432778256,"{'type': 'Point', 'coordinates': [-73.939748674839, 40.829834327783]}",,-73.93974867483921,UNKNOWN,MANHATTAN,Unspecified,2019-07-16T14:13:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,EDGECOMBE AVENUE,,,43294503,,1000924,241614
3136,,NYPD,New York City Police Department,2026980012,BRONX,,,,BRONX,2019-07-16T14:36:32.000,02 BRONX,Illegal Parking,2019-07-16T14:13:02.000,WESTCHESTER AVENUE,BEND,Posted Parking Sign Violation,,979 ROGERS PLACE,10459,WESTCHESTER AVENUE,BEND,ROGERS PLACE,40.82309673159753,"{'type': 'Point', 'coordinates': [-73.897842525288, 40.823096731598]}",Street/Sidewalk,-73.89784252528787,ONLINE,BRONX,Unspecified,2019-07-16T18:36:59.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,ROGERS PLACE,,,43294542,,1012524,239170
3137,,DOT,Department of Transportation,2030700008,BRONX,,,,BRONX,,06 BRONX,Sidewalk Condition,2019-07-16T14:13:08.000,ARTHUR AVENUE,HUGHES AVENUE,Broken Sidewalk,,600 EAST  181 STREET,10457,ARTHUR AVENUE,HUGHES AVENUE,EAST  181 STREET,40.85037819791208,"{'type': 'Point', 'coordinates': [-73.890788286015, 40.850378197912]}",Sidewalk,-73.89078828601482,ONLINE,BRONX,Unspecified,,,,In Progress,EAST  181 STREET,,,43300839,,1014464,249112
3138,,DOT,Department of Transportation,5002330013,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,Sidewalk Condition,2019-07-16T14:13:18.000,GREENLEAF AVENUE,DUBOIS AVENUE,Sidewalk Violation,,128 FLOYD STREET,10310,GREENLEAF AVENUE,DUBOIS AVENUE,FLOYD STREET,40.62863816255106,"{'type': 'Point', 'coordinates': [-74.127614795142, 40.628638162551]}",Sidewalk,-74.12761479514234,PHONE,STATEN ISLAND,Unspecified,,,,In Progress,FLOYD STREET,,,43293487,,948827,168332
3139,,DOT,Department of Transportation,4157170057,QUEENS,,,,FAR ROCKAWAY,,14 QUEENS,Street Sign - Missing,2019-07-16T14:13:29.000,IVES COURT,HEALY AVENUE,"No Parking, Standing, Stopping",,1112 DICKENS STREET,11691,IVES COURT,HEALY AVENUE,DICKENS STREET,40.60515680359534,"{'type': 'Point', 'coordinates': [-73.760810254616, 40.605156803595]}",Street,-73.76081025461629,ONLINE,QUEENS,Unspecified,2019-07-17T14:39:42.000,The Department of Transportation will inspect the condition and will determine the next action.,,In Progress,DICKENS STREET,,,43296909,,1050667,159842
3140,,DOT,Department of Transportation,3065790068,BROOKLYN,,,,BROOKLYN,,11 BROOKLYN,Sidewalk Condition,2019-07-16T14:13:29.000,65 STREET,AVENUE O,Sidewalk Violation,,1363 WEST    6 STREET,11204,65 STREET,AVENUE O,WEST    6 STREET,40.612381310838124,"{'type': 'Point', 'coordinates': [-73.980500296188, 40.612381310838]}",Sidewalk,-73.98050029618761,PHONE,BROOKLYN,Unspecified,,,,In Progress,WEST    6 STREET,,,43299012,,989664,162384
3141,,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-07-16T18:41:58.000,01 MANHATTAN,Illegal Parking,2019-07-16T14:13:38.000,HUGH L CAREY TUNNEL EXIT,EDGAR STREET,Posted Parking Sign Violation,,48 GREENWICH STREET,10006,HUGH L CAREY TUNNEL EXIT,EDGAR STREET,GREENWICH STREET,40.70683270824332,"{'type': 'Point', 'coordinates': [-74.014120706904, 40.706832708243]}",Street/Sidewalk,-74.01412070690382,ONLINE,MANHATTAN,Unspecified,2019-07-16T22:42:28.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,GREENWICH STREET,,,43294610,,980335,196795
3142,ADDRESS,HPD,Department of Housing Preservation and Development,2027430019,BRONX,,,,BRONX,,Unspecified BRONX,GENERAL,2019-07-16T14:13:48.000,,,COOKING GAS,,1054 SOUTHERN BOULEVARD,10459,,,,40.824342895821275,"{'type': 'Point', 'coordinates': [-73.891889682137, 40.824342895821]}",RESIDENTIAL BUILDING,-73.89188968213699,PHONE,BRONX,Unspecified,2019-07-16T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,SOUTHERN BOULEVARD,,,43296349,,1014171,239626
3143,,NYPD,New York City Police Department,1021440008,MANHATTAN,,,,NEW YORK,2019-07-16T15:08:08.000,12 MANHATTAN,Abandoned Vehicle,2019-07-16T14:13:54.000,ST NICHOLAS AVENUE,WADSWORTH AVENUE,With License Plate,,624 WEST  176 STREET,10033,ST NICHOLAS AVENUE,WADSWORTH AVENUE,WEST  176 STREET,40.84641631507794,"{'type': 'Point', 'coordinates': [-73.936845757107, 40.846416315078]}",Street/Sidewalk,-73.93684575710733,MOBILE,MANHATTAN,Unspecified,2019-07-16T19:08:20.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,WEST  176 STREET,,,43295165,,1001723,247656
3144,,DOT,Department of Transportation,,QUEENS,,,,,,13 QUEENS,DEP Street Condition,2019-07-16T14:14:17.000,119 AVENUE,227 STREET,Cave-in,,119 AVENUE,11411,119 AVENUE,227 STREET,,40.68999290985791,"{'type': 'Point', 'coordinates': [-73.735726006131, 40.689992909858]}",Street,-73.73572600613147,UNKNOWN,QUEENS,Unspecified,,,,In Progress,119 AVENUE,,,43300288,,1057539,190770
3145,,DOT,Department of Transportation,4022450046,QUEENS,,,,FOREST HILLS,,06 QUEENS,Sidewalk Condition,2019-07-16T14:14:19.000,JEWEL AVENUE,GRAND CENTRAL PARKWAY ET   12 EB,Broken Sidewalk,,69-70 GRAND CENTRAL PARKWAY SR WEST,11375,JEWEL AVENUE,GRAND CENTRAL PARKWAY ET   12 EB,GRAND CENTRAL PARKWAY SR WEST,40.72402196112604,"{'type': 'Point', 'coordinates': [-73.837560874357, 40.724021961126]}",Sidewalk,-73.83756087435653,ONLINE,QUEENS,Unspecified,,,,In Progress,GRAND CENTRAL PARKWAY SR WEST,,,43301411,,1029275,203099
3146,,NYPD,New York City Police Department,4110380055,QUEENS,,,,SAINT ALBANS,2019-07-16T19:21:14.000,12 QUEENS,Non-Emergency Police Matter,2019-07-16T14:14:19.000,115 AVENUE,116 AVENUE,Other (complaint details),,115-22 198 STREET,11412,115 AVENUE,116 AVENUE,198 STREET,40.69689262916636,"{'type': 'Point', 'coordinates': [-73.755288073525, 40.696892629166]}",Residential Building/House,-73.75528807352522,PHONE,QUEENS,Unspecified,2019-07-16T23:22:22.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,198 STREET,,,43297193,,1052107,193268
3147,,NYPD,New York City Police Department,3016810006,BROOKLYN,,,,BROOKLYN,,03 BROOKLYN,Blocked Driveway,2019-07-16T14:14:21.000,DECATUR STREET,BAINBRIDGE STREET,No Access,,375 STUYVESANT AVENUE,11233,DECATUR STREET,BAINBRIDGE STREET,STUYVESANT AVENUE,40.6813720640265,"{'type': 'Point', 'coordinates': [-73.931730899613, 40.681372064027]}",Street/Sidewalk,-73.93173089961334,ONLINE,BROOKLYN,Unspecified,2019-07-17T04:07:08.000,,,In Progress,STUYVESANT AVENUE,,,43299904,,1003185,187526
3148,,DSNY,A - Queens,,QUEENS,,,,,2019-07-17T12:00:00.000,12 QUEENS,Dirty Conditions,2019-07-16T14:15:00.000,116 AVENUE,FOCH BOULEVARD,E3 Dirty Sidewalk,N/A,116-48 144 STREET,,,,,,,Sidewalk,,ONLINE,QUEENS,Unspecified,2019-07-17T12:00:00.000,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,144 STREET,,,43305041,,,
3149,,NYPD,New York City Police Department,1019070001,MANHATTAN,,,,NEW YORK,2019-07-16T14:57:47.000,10 MANHATTAN,Drug Activity,2019-07-16T14:15:16.000,WEST  122 STREET,WEST  123 STREET,Use Outside,,2041 SEVENTH AVENUE,10027,WEST  122 STREET,WEST  123 STREET,7 AVENUE,40.807129273329735,"{'type': 'Point', 'coordinates': [-73.9496595887, 40.80712927333]}",Street/Sidewalk,-73.94965958870036,PHONE,MANHATTAN,Unspecified,2019-07-16T18:58:33.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,SEVENTH AVENUE,,,43301642,,998186,233340
3150,,DOT,Department of Transportation,3001400010,BROOKLYN,,,,BROOKLYN,,02 BROOKLYN,Sidewalk Condition,2019-07-16T14:15:20.000,JOHNSON STREET,WILLOUGHBY STREET,Broken Sidewalk,,283 ADAMS STREET,11201,JOHNSON STREET,WILLOUGHBY STREET,ADAMS STREET,40.69468195522714,"{'type': 'Point', 'coordinates': [-73.988853345964, 40.694681955227]}",Sidewalk,-73.98885334596429,MOBILE,BROOKLYN,Unspecified,,,,In Progress,ADAMS STREET,,,43301328,,987341,192368
3151,,DOHMH,Department of Health and Mental Hygiene,4030370029,QUEENS,,,,MIDDLE VILLAGE,,05 QUEENS,Rodent,2019-07-16T14:15:21.000,65 DRIVE,JUNIPER VALLEY ROAD,Rat Sighting,,65-44 77 STREET,11379,65 DRIVE,JUNIPER VALLEY ROAD,77 STREET,40.71621556358115,"{'type': 'Point', 'coordinates': [-73.877210073602, 40.716215563581]}",1-2 Family Dwelling,-73.87721007360203,PHONE,QUEENS,Unspecified,,,,In Progress,77 STREET,,,43296118,,1018289,200237
3152,,NYPD,New York City Police Department,1000130005,MANHATTAN,,,,NEW YORK,2019-07-16T18:39:53.000,01 MANHATTAN,Illegal Parking,2019-07-16T14:15:24.000,BATTERY PLACE,BK BATTERY TNNL PEDESTRIAN OVPS,Posted Parking Sign Violation,,11 GREENWICH STREET,10004,BATTERY PLACE,BK BATTERY TNNL PEDESTRIAN OVPS,GREENWICH STREET,40.70534771722728,"{'type': 'Point', 'coordinates': [-74.01470829119, 40.705347717227]}",Street/Sidewalk,-74.0147082911903,ONLINE,MANHATTAN,Unspecified,2019-07-16T22:40:20.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,GREENWICH STREET,,,43300332,,980172,196254
3153,,DOT,Department of Transportation,,Unspecified,West/Brooklyn Bound,,Long Island Expwy (I-495) /Midtown Tunnel Eastern Long Is/Greenpoint Ave (Exit 35) - Kosciuszko Br (,,2019-07-17T03:38:44.000,0 Unspecified,Highway Condition,2019-07-16T14:15:37.000,,,High Grass,,,,,,,,,Highway,,PHONE,Unspecified,Unspecified,2019-07-17T07:39:35.000,The Department of Transportation has determined that this issue is not within its jurisdiction.,Roadway,Closed,,,,43297775,,,
3154,ADDRESS,HPD,Department of Housing Preservation and Development,3013800018,BROOKLYN,,,,BROOKLYN,2019-07-19T21:39:26.000,08 BROOKLYN,UNSANITARY CONDITION,2019-07-16T14:15:46.000,,,PESTS,,1566 STERLING PLACE,11213,,,,40.67124912549286,"{'type': 'Point', 'coordinates': [-73.926925116745, 40.671249125493]}",RESIDENTIAL BUILDING,-73.92692511674457,PHONE,BROOKLYN,Unspecified,2019-07-19T21:39:26.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,STERLING PLACE,,,43298626,,1004521,183839
3155,BLOCKFACE,DOT,Department of Transportation,,STATEN ISLAND,,,,STATEN ISLAND,2019-07-17T14:09:00.000,02 STATEN ISLAND,Street Condition,2019-07-16T14:15:51.000,PRESIDENT STREET,WESTWOOD AVENUE,Pothole,,KELL AVENUE,10314,,,,40.60506848073267,"{'type': 'Point', 'coordinates': [-74.134930857192, 40.605068480733]}",,-74.13493085719223,UNKNOWN,STATEN ISLAND,Unspecified,2019-07-17T14:09:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,KELL AVENUE,,,43299591,,946783,159748
3156,ADDRESS,HPD,Department of Housing Preservation and Development,3012280007,BROOKLYN,,,,BROOKLYN,2019-07-21T02:04:14.000,08 BROOKLYN,GENERAL,2019-07-16T14:15:53.000,,,COOKING GAS,,780 ST MARKS AVENUE,11213,,,,40.67502312706964,"{'type': 'Point', 'coordinates': [-73.946813936184, 40.67502312707]}",RESIDENTIAL BUILDING,-73.94681393618372,PHONE,BROOKLYN,Unspecified,2019-07-21T02:04:14.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,ST MARKS AVENUE,,,43297498,,999003,185210
3157,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-16T22:00:00.000,07 BRONX,Water System,2019-07-16T14:16:00.000,MARION AVE,E 194 ST,Hydrant Running Full (WA4),,,10458,MARION AVENUE,EAST 194 STREET,,40.86413239762628,"{'type': 'Point', 'coordinates': [-73.891311617127, 40.864132397626]}",,-73.89131161712739,UNKNOWN,BRONX,Unspecified,2019-07-16T22:00:00.000,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,,,,43301348,,1014313,254123
3158,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-16T14:16:00.000,14 BROOKLYN,Street Light Condition,2019-07-16T14:16:00.000,OCEAN AVE,FARRAGUT RD,Street Light Out,,,11230,OCEAN AVENUE,FARRAGUT ROAD,,40.635288879465676,"{'type': 'Point', 'coordinates': [-73.958198516687, 40.635288879466]}",,-73.95819851668746,UNKNOWN,BROOKLYN,Unspecified,2019-07-15T14:16:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43294773,,995852,170732
