,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
718,ADDRESS,DEP,Department of Environmental Protection,3017890080,BROOKLYN,,,,BROOKLYN,2019-07-22T07:21:00.000,03 BROOKLYN,Water System,2019-07-22T07:21:00.000,NOSTRAND AVE,MARCY AVE,Fire Hydrant Emergency (FHE),,327 CLIFTON PLACE,11216,,,,40.68925360271115,"{'type': 'Point', 'coordinates': [-73.950332733364, 40.689253602711]}",,-73.9503327333636,UNKNOWN,BROOKLYN,Unspecified,,,,Open,CLIFTON PLACE,,,43354362,,998024,190394
719,ADDRESS,DEP,Department of Environmental Protection,2028490028,BRONX,,,,BRONX,2019-07-22T07:21:00.000,05 BRONX,Water System,2019-07-22T07:21:00.000,CLIFFORD PL,E 175 ST,Fire Hydrant Emergency (FHE),,1723 TOWNSEND AVENUE,10453,,,,40.84674578970944,"{'type': 'Point', 'coordinates': [-73.911895176792, 40.846745789709]}",,-73.9118951767921,UNKNOWN,BRONX,Unspecified,,,,Open,TOWNSEND AVENUE,,,43353123,,1008626,247782
720,,DSNY,A - Manhattan,,MANHATTAN,,,,,2019-07-22T12:00:00.000,02 MANHATTAN,Other Enforcement,2019-07-22T07:21:00.000,STANTON STREET,EAST HOUSTON STREET,E6 Commercial Waste Disposal,N/A,262 BOWERY,,,,,,,Sidewalk,,PHONE,MANHATTAN,Unspecified,2019-07-22T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,BOWERY,,,43352553,,,
721,,DSNY,Bronx 10,,BRONX,,,,,2019-07-22T12:00:00.000,10 BRONX,Derelict Vehicles,2019-07-22T07:21:00.000,BALCOM AVENUE,HUNTINGTON AVENUE,14 Derelict Vehicles,N/A,2739 LAWTON AVENUE,,,,,,,Street,,ONLINE,BRONX,Unspecified,2019-07-22T07:21:00.000,The Department of Sanitation removed the items.,,Closed,LAWTON AVENUE,,,43350424,,,
722,,DOT,Department of Transportation,,BROOKLYN,,,,,,18 BROOKLYN,Street Condition,2019-07-22T07:21:05.000,AVENUE N,REMSEN AVENUE,Cave-in,,AVENUE N,11236,AVENUE N,REMSEN AVENUE,,40.632049794783185,"{'type': 'Point', 'coordinates': [-73.896859592046, 40.632049794783]}",Street,-73.8968595920462,PHONE,BROOKLYN,Unspecified,,,,In Progress,AVENUE N,,,43347945,,1012878,169566
723,ADDRESS,HPD,Department of Housing Preservation and Development,1011820049,MANHATTAN,,,,NEW YORK,,07 MANHATTAN,ELECTRIC,2019-07-22T07:21:21.000,,,NO LIGHTING,,342 WEST   71 STREET,10023,,,,40.77946153415141,"{'type': 'Point', 'coordinates': [-73.985802508487, 40.779461534151]}",RESIDENTIAL BUILDING,-73.98580250848741,ONLINE,MANHATTAN,Unspecified,2019-07-22T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,WEST   71 STREET,,,43345498,,988182,223256
724,,DOHMH,Department of Health and Mental Hygiene,3018260044,BROOKLYN,,,,BROOKLYN,,03 BROOKLYN,Rodent,2019-07-22T07:21:27.000,THROOP AVENUE,MARCUS GARVEY BOULEVARD,Rat Sighting,,563 PUTNAM AVENUE,11221,THROOP AVENUE,MARCUS GARVEY BOULEVARD,PUTNAM AVENUE,40.68529574165686,"{'type': 'Point', 'coordinates': [-73.939111269608, 40.685295741657]}",1-2 Family Dwelling,-73.93911126960833,ONLINE,BROOKLYN,Unspecified,,,,In Progress,PUTNAM AVENUE,,,43354188,,1001137,188954
725,,NYPD,New York City Police Department,1000380001,MANHATTAN,,,,NEW YORK,2019-07-22T17:54:34.000,01 MANHATTAN,Noise - Commercial,2019-07-22T07:21:31.000,WATER STREET,FRONT STREET,Banging/Pounding,,100 WALL STREET,10005,WATER STREET,FRONT STREET,WALL STREET,40.70496966147511,"{'type': 'Point', 'coordinates': [-74.007083599796, 40.704969661475]}",Store/Commercial,-74.00708359979645,MOBILE,MANHATTAN,Unspecified,2019-07-22T21:54:34.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WALL STREET,,,43354662,,982286,196116
726,INTERSECTION,DOT,Department of Transportation,,BROOKLYN,,,,BROOKLYN,2019-07-22T08:49:00.000,02 BROOKLYN,Traffic Signal Condition,2019-07-22T07:22:00.000,6 AVE,ATLANTIC AVE,BBS Failure,N/A,,11217,6 AVENUE,ATLANTIC AVENUE,,40.683049912414596,"{'type': 'Point', 'coordinates': [-73.973762519122, 40.683049912415]}",,-73.97376251912186,UNKNOWN,BROOKLYN,Unspecified,2019-07-22T08:49:00.000,"Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.",,Closed,,,,43351369,,991527,188131
727,,DSNY,Manhattan 01,,MANHATTAN,,,,,2019-07-22T12:00:00.000,01 MANHATTAN,Missed Collection (All Materials),2019-07-22T07:23:00.000,GREENWICH STREET,WASHINGTON STREET,1 Missed Collection,DSNY Garage,27 DESBROSSES STREET,,,,,,,Sidewalk,,ONLINE,MANHATTAN,Unspecified,2019-07-22T12:00:00.000,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,DESBROSSES STREET,,,43350739,,,
728,ADDRESS,DHS,Department of Homeless Services,1005317505,MANHATTAN,,,,NEW YORK,2019-07-22T10:45:11.000,02 MANHATTAN,Homeless Person Assistance,2019-07-22T07:23:06.000,GREAT JONES STREET,EAST 4 STREET,,,688 BROADWAY,10012,GREAT JONES STREET,EAST    4 STREET,BROADWAY,40.72807239746102,"{'type': 'Point', 'coordinates': [-73.994526707601, 40.728072397461]}",N/A,-73.99452670760061,PHONE,MANHATTAN,Unspecified,2019-07-22T10:45:11.000,The mobile outreach response team went to the location provided but could not find the individual that you reported.,,Closed,BROADWAY,,,43346657,,985767,204533
729,,DOT,Department of Transportation,,MANHATTAN,,,,,2019-07-23T07:54:54.000,05 MANHATTAN,Street Condition,2019-07-22T07:23:11.000,6 AVENUE,WEST   39 STREET,Plate Condition - Shifted,,6 AVENUE,10018,6 AVENUE,WEST   39 STREET,,40.75293631584285,"{'type': 'Point', 'coordinates': [-73.985486932512, 40.752936315843]}",Street,-73.98548693251183,PHONE,MANHATTAN,Unspecified,2019-07-23T11:54:57.000,The Department of Transportation inspected the condition you reported and found that the condition m,,Closed,6 AVENUE,,,43345631,,988271,213592
730,ADDRESS,DEP,Department of Environmental Protection,3039860001,BROOKLYN,,,,BROOKLYN,2019-07-22T07:24:00.000,05 BROOKLYN,Water System,2019-07-22T07:24:00.000,LIBERTY AVE,GLENMORE AVE,Fire Hydrant Emergency (FHE),,335 ELTON STREET,11208,,,,40.67519627995614,"{'type': 'Point', 'coordinates': [-73.883756775429, 40.675196279956]}",,-73.88375677542928,UNKNOWN,BROOKLYN,Unspecified,,,,Open,ELTON STREET,,,43350567,,1016494,185290
731,,DOB,Department of Buildings,,BRONX,,,,,2019-07-22T07:24:33.000,Unspecified BRONX,Elevator,2019-07-22T07:24:33.000,,,Elevator - Single Device On Property/No Alternate Service,,450 EAST 148 STREET,,,,,,,,,UNKNOWN,BRONX,Unspecified,2019-07-22T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,EAST 148 STREET,,,43346997,,,
732,,DPR,Department of Parks and Recreation,5003190001,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,Maintenance or Facility,2019-07-22T07:26:55.000,LABAU AVENUE,RENWICK AVENUE,Garbage or Litter,,1321 VICTORY BOULEVARD,10301,LABAU AVENUE,RENWICK AVENUE,VICTORY BOULEVARD,40.614959457981996,"{'type': 'Point', 'coordinates': [-74.107508271099, 40.614959457982]}",Park,-74.10750827109864,PHONE,STATEN ISLAND,Clove Lakes Park,2019-07-22T18:18:55.000,An inspection is currently in progress to determine whether the reported condition requires further,,In Progress,VICTORY BOULEVARD,,,43350280,,954402,163341
733,ADDRESS,DEP,Department of Environmental Protection,2048250017,BRONX,,,,BRONX,2019-07-22T08:10:00.000,12 BRONX,Water Conservation,2019-07-22T07:27:00.000,CARPENTER AVE,WHITE PLAINS RD,"Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Private Residence (CWR)",,683 EAST  223 STREET,10466,,,,40.886668040587914,"{'type': 'Point', 'coordinates': [-73.862078105907, 40.886668040588]}",,-73.86207810590717,UNKNOWN,BRONX,Unspecified,2019-07-22T08:10:00.000,The Department of Environmental Protection scheduled an inspection.,,Closed,EAST  223 STREET,,,43352391,,1022386,262345
734,ADDRESS,DEP,Department of Environmental Protection,2030370071,BRONX,,,,BRONX,2019-07-22T07:27:00.000,06 BRONX,Water System,2019-07-22T07:27:00.000,E 182 ST,E 182 ST,Fire Hydrant Emergency (FHE),,2191 WASHINGTON AVENUE,10457,,,,40.85400981289935,"{'type': 'Point', 'coordinates': [-73.894129632791, 40.854009812899]}",,-73.89412963279129,UNKNOWN,BRONX,Unspecified,,,,Open,WASHINGTON AVENUE,,,43347762,,1013538,250434
735,,DOB,Department of Buildings,,BRONX,,,,,2019-07-22T07:27:35.000,Unspecified BRONX,Elevator,2019-07-22T07:27:35.000,,,Elevator - Multiple Devices On Property,,875 MORRISON AVENUE,,,,,,,,,UNKNOWN,BRONX,Unspecified,2019-07-22T00:00:00.000,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",,Closed,MORRISON AVENUE,,,43349480,,,
736,,DOB,Department of Buildings,,BRONX,,,,,2019-07-22T07:27:35.000,Unspecified BRONX,Elevator,2019-07-22T07:27:35.000,,,Elevator - Multiple Devices On Property,,3873 ORLOFF AVENUE,,,,,,,,,UNKNOWN,BRONX,Unspecified,2019-07-22T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,ORLOFF AVENUE,,,43347007,,,
737,,DOT,Department of Transportation,,QUEENS,,,,,2019-07-23T11:45:36.000,07 QUEENS,Street Sign - Missing,2019-07-22T07:27:36.000,32 AVENUE,140 STREET,Stop,,32 AVENUE,11354,32 AVENUE,140 STREET,,40.7685206945894,"{'type': 'Point', 'coordinates': [-73.828629085418, 40.768520694589]}",Street,-73.82862908541787,PHONE,QUEENS,Unspecified,2019-07-23T15:45:38.000,The Department of Transportation has completed the request or corrected the condition.,,Closed,32 AVENUE,,,43347940,,1031719,219316
738,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-22T07:28:00.000,05 BRONX,Water System,2019-07-22T07:28:00.000,ANTHONY AVE,E 176 ST,Fire Hydrant Emergency (FHE),,,10457,ANTHONY AVENUE,EAST 176 STREET,,40.84732664020673,"{'type': 'Point', 'coordinates': [-73.90374022738, 40.847326640207]}",,-73.90374022737987,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43353084,,1010882,247996
739,ADDRESS,DEP,Department of Environmental Protection,4019440204,QUEENS,,,,Corona,2019-07-22T07:28:00.000,04 QUEENS,Water System,2019-07-22T07:28:00.000,53 AVE,MARTENSE AVE,Fire Hydrant Emergency (FHE),,53-03 108 STREET,11368,,,,40.74259101765253,"{'type': 'Point', 'coordinates': [-73.85455978876, 40.742591017653]}",,-73.85455978875976,UNKNOWN,QUEENS,Unspecified,,,,Open,108 STREET,,,43351922,,1024552,209856
740,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-22T07:28:00.000,05 BRONX,Water System,2019-07-22T07:28:00.000,MONROE AVE,E 176 ST,Fire Hydrant Emergency (FHE),,,10457,MONROE AVENUE,EAST 176 STREET,,40.84757853289899,"{'type': 'Point', 'coordinates': [-73.906320583969, 40.847578532899]}",,-73.90632058396884,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43349001,,1010168,248087
741,,NYPD,New York City Police Department,2024430190,BRONX,,,,BRONX,2019-07-22T10:28:38.000,04 BRONX,Illegal Parking,2019-07-22T07:28:25.000,CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE EAST,Posted Parking Sign Violation,,250 EAST  156 STREET,10451,CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE EAST,EAST  156 STREET,40.82315926821896,"{'type': 'Point', 'coordinates': [-73.921631268933, 40.823159268219]}",Street/Sidewalk,-73.92163126893266,PHONE,BRONX,Unspecified,2019-07-22T14:28:42.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST  156 STREET,,,43351456,,1005940,239186
742,ADDRESS,DEP,Department of Environmental Protection,3066190042,BROOKLYN,,,,BROOKLYN,2019-07-22T13:45:00.000,11 BROOKLYN,Noise,2019-07-22T07:30:00.000,W 13 ST,W 12 ST,Noise: Construction Equipment (NC1),N/A,174 KINGS HIGHWAY,11223,,,,40.60574509162033,"{'type': 'Point', 'coordinates': [-73.985151590869, 40.60574509162]}",,-73.98515159086851,UNKNOWN,BROOKLYN,Unspecified,2019-07-22T13:45:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,KINGS HIGHWAY,,,43353849,,988373,159966
743,,NYPD,New York City Police Department,2055950024,BRONX,,,,BRONX,2019-07-23T04:39:31.000,10 BRONX,Abandoned Vehicle,2019-07-22T07:30:07.000,BALCOM AVENUE,HUNTINGTON AVENUE,With License Plate,,2733 LAWTON AVENUE,10465,BALCOM AVENUE,HUNTINGTON AVENUE,LAWTON AVENUE,40.81570952055898,"{'type': 'Point', 'coordinates': [-73.822257550699, 40.815709520559]}",Street/Sidewalk,-73.82225755069885,MOBILE,BRONX,Unspecified,2019-07-23T08:39:33.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,LAWTON AVENUE,,,43347580,,1033449,236512
744,,NYPD,New York City Police Department,4109890006,QUEENS,,,,SAINT ALBANS,2019-07-22T08:57:38.000,12 QUEENS,Illegal Parking,2019-07-22T07:30:36.000,194 STREET,196 STREET,Double Parked Blocking Traffic,,194-02 113 AVENUE,11412,194 STREET,196 STREET,113 AVENUE,40.699926123233055,"{'type': 'Point', 'coordinates': [-73.760755154142, 40.699926123233]}",Street/Sidewalk,-73.76075515414225,ONLINE,QUEENS,Unspecified,2019-07-22T12:57:41.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,113 AVENUE,,,43347988,,1050588,194369
745,,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-07-22T11:48:16.000,02 BROOKLYN,Noise - Commercial,2019-07-22T07:30:52.000,FLEET STREET,ASHLAND PLACE,Banging/Pounding,,180 WILLOUGHBY STREET,11201,FLEET STREET,ASHLAND PLACE,WILLOUGHBY STREET,40.69196900640289,"{'type': 'Point', 'coordinates': [-73.980469808408, 40.691969006403]}",Store/Commercial,-73.9804698084085,MOBILE,BROOKLYN,Unspecified,2019-07-22T15:48:20.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WILLOUGHBY STREET,,,43353418,,989666,191380
746,,NYPD,New York City Police Department,5007110060,STATEN ISLAND,,,,STATEN ISLAND,2019-07-22T21:40:59.000,01 STATEN ISLAND,Abandoned Vehicle,2019-07-22T07:30:55.000,GARDEN STREET,DEAD END,With License Plate,,47 ELVIN STREET,10314,GARDEN STREET,DEAD END,ELVIN STREET,40.61077761343465,"{'type': 'Point', 'coordinates': [-74.122729249466, 40.610777613435]}",Street/Sidewalk,-74.12272924946582,MOBILE,STATEN ISLAND,Unspecified,2019-07-23T01:41:01.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,ELVIN STREET,,,43347579,,950174,161823
747,ADDRESS,DEP,Department of Environmental Protection,2033570248,BRONX,,,,BRONX,2019-07-22T07:31:00.000,07 BRONX,Water System,2019-07-22T07:31:00.000,WEBSTER AVE,E 204 ST FOOTBRIDGE,Fire Hydrant Emergency (FHE),,415 EAST  204 STREET,10467,,,,40.870784372864,"{'type': 'Point', 'coordinates': [-73.876505227144, 40.870784372864]}",,-73.87650522714412,UNKNOWN,BRONX,Unspecified,,,,Open,EAST  204 STREET,,,43354361,,1018405,256552
748,INTERSECTION,DEP,Department of Environmental Protection,,BROOKLYN,,,,BROOKLYN,2019-07-22T07:31:00.000,04 BROOKLYN,Water System,2019-07-22T07:31:00.000,KNICKERBOCKER AVE,PUTNAM AVE,Fire Hydrant Emergency (FHE),,,11221,KNICKERBOCKER AVENUE,PUTNAM AVENUE,,40.69511535576438,"{'type': 'Point', 'coordinates': [-73.911861149315, 40.695115355764]}",,-73.91186114931513,UNKNOWN,BROOKLYN,Unspecified,,,,Open,,,,43351921,,1008691,192538
749,INTERSECTION,DEP,Department of Environmental Protection,,QUEENS,,,,Glen Oaks,,13 QUEENS,Sewer,2019-07-22T07:31:00.000,LITTLE NECK PKWY,HILLSIDE AVE,Catch Basin Sunken/Damaged/Raised (SC1),,,11004,LITTLE NECK PARKWAY,HILLSIDE AVENUE,,40.736159510365916,"{'type': 'Point', 'coordinates': [-73.713701090724, 40.736159510366]}",,-73.71370109072407,UNKNOWN,QUEENS,Unspecified,,,,Open,,,,43350426,,1063592,207609
750,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-07-22T07:31:00.000,12 BRONX,Water System,2019-07-22T07:31:00.000,BOSTON RD,E GUN HILL RD,Fire Hydrant Emergency (FHE),,,10469,BOSTON ROAD,EAST GUN HILL ROAD,,40.873301968701476,"{'type': 'Point', 'coordinates': [-73.853637495098, 40.873301968701]}",,-73.85363749509766,UNKNOWN,BRONX,Unspecified,,,,Open,,,,43349000,,1024728,257479
751,INTERSECTION,DEP,Department of Environmental Protection,,BROOKLYN,,,,BROOKLYN,2019-07-22T07:31:00.000,04 BROOKLYN,Water System,2019-07-22T07:31:00.000,PUTNAM AVE,WILSON AVE,Fire Hydrant Emergency (FHE),,,11221,PUTNAM AVENUE,WILSON AVENUE,,40.69363153793186,"{'type': 'Point', 'coordinates': [-73.913312766778, 40.693631537932]}",,-73.91331276677755,UNKNOWN,BROOKLYN,Unspecified,,,,Open,,,,43345300,,1008289,191997
752,ADDRESS,DEP,Department of Environmental Protection,,BRONX,,,,,,Unspecified BRONX,Water System,2019-07-22T07:31:00.000,BEND,KAPPOCK ST,Dirty Water (WE),,HENRY HUDSON PARK,,,,,,,,,UNKNOWN,BRONX,Unspecified,,,,Open,HENRY HUDSON PARK,,,43353580,,,
753,,NYPD,New York City Police Department,2055297502,BRONX,,,,BRONX,2019-07-22T21:05:28.000,10 BRONX,Illegal Parking,2019-07-22T07:31:04.000,,SCHUYLER TERRACE,Posted Parking Sign Violation,,10 PENNYFIELD AVENUE,10465,,SCHUYLER TERRACE,PENNYFIELD AVENUE,40.809204738019766,"{'type': 'Point', 'coordinates': [-73.802172040548, 40.80920473802]}",Street/Sidewalk,-73.80217204054777,ONLINE,BRONX,Unspecified,2019-07-23T01:05:31.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,PENNYFIELD AVENUE,,,43347071,,1039014,234154
754,,NYPD,New York City Police Department,4030880046,QUEENS,,,,ELMHURST,2019-07-22T12:16:49.000,06 QUEENS,Abandoned Vehicle,2019-07-22T07:31:42.000,WOODHAVEN BOULEVARD,ELIOT AVENUE,With License Plate,,60-29 WETHEROLE STREET,11373,WOODHAVEN BOULEVARD,ELIOT AVENUE,WETHEROLE STREET,40.730920543188795,"{'type': 'Point', 'coordinates': [-73.870868750912, 40.730920543189]}",Street/Sidewalk,-73.87086875091249,PHONE,QUEENS,Unspecified,2019-07-22T16:16:52.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,WETHEROLE STREET,,,43353727,,1020039,205597
755,,NYPD,New York City Police Department,4051680050,QUEENS,,,,FLUSHING,2019-07-22T09:18:52.000,07 QUEENS,Blocked Driveway,2019-07-22T07:32:53.000,56 ROAD,BOOTH MEMORIAL AVENUE,No Access,,56-36 142 STREET,11355,56 ROAD,BOOTH MEMORIAL AVENUE,142 STREET,40.74628578135792,"{'type': 'Point', 'coordinates': [-73.823381102829, 40.746285781358]}",Street/Sidewalk,-73.82338110282917,PHONE,QUEENS,Unspecified,2019-07-22T13:18:55.000,The Police Department issued a summons in response to the complaint.,,Closed,142 STREET,,,43346330,,1033189,211218
756,,DSNY,A - Staten Island,,Unspecified,,,,,,0 Unspecified,Dirty Conditions,2019-07-22T07:33:00.000,FALCON AVENUE,MILL ROAD,E3 Dirty Sidewalk,N/A,655 TYSENS LANE,,,,,,,Sidewalk,,ONLINE,Unspecified,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,TYSENS LANE,,,43346669,,,
757,,NYPD,New York City Police Department,4091670106,QUEENS,,,,OZONE PARK,2019-07-22T17:00:26.000,10 QUEENS,Illegal Parking,2019-07-22T07:33:03.000,ROCKAWAY BOULEVARD,108 AVENUE,Blocked Sidewalk,,107-15 96 STREET,11417,ROCKAWAY BOULEVARD,108 AVENUE,96 STREET,40.678967696910334,"{'type': 'Point', 'coordinates': [-73.842328691029, 40.67896769691]}",Street/Sidewalk,-73.84232869102854,MOBILE,QUEENS,Unspecified,2019-07-22T21:00:29.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,96 STREET,,,43345913,,1027983,186682
758,ADDRESS,DEP,Department of Environmental Protection,2032480158,BRONX,,,,BRONX,2019-07-22T07:34:00.000,08 BRONX,Water System,2019-07-22T07:34:00.000,W KINGSBRIDGE RD,W 195 ST,Fire Hydrant Emergency (FHE),,2734 SEDGEWICK AVENUE,10468,,,,40.87045812848627,"{'type': 'Point', 'coordinates': [-73.902719656146, 40.870458128486]}",,-73.90271965614595,UNKNOWN,BRONX,Unspecified,,,,Open,SEDGEWICK AVENUE,,,43345283,,1011155,256424
759,,NYPD,New York City Police Department,3003490008,BROOKLYN,,,,BROOKLYN,2019-07-22T13:11:00.000,06 BROOKLYN,Illegal Parking,2019-07-22T07:34:21.000,HICKS STREET,HENRY STREET,Posted Parking Sign Violation,,148 PRESIDENT STREET,11231,HICKS STREET,HENRY STREET,PRESIDENT STREET,40.683061133574064,"{'type': 'Point', 'coordinates': [-74.001013155594, 40.683061133574]}",,-74.00101315559398,PHONE,BROOKLYN,Unspecified,2019-07-22T17:11:02.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,PRESIDENT STREET,,,43347863,,983969,188134
760,,NYPD,New York City Police Department,2032180035,BRONX,,,,BRONX,2019-07-22T14:48:43.000,07 BRONX,Illegal Parking,2019-07-22T07:34:23.000,WEST  183 STREET,WEST FORDHAM ROAD,Posted Parking Sign Violation,,2340 ANDREWS AVENUE,10468,WEST  183 STREET,WEST FORDHAM ROAD,ANDREWS AVENUE,40.862282126298545,"{'type': 'Point', 'coordinates': [-73.906589092375, 40.862282126299]}",Street/Sidewalk,-73.90658909237479,PHONE,BRONX,Unspecified,2019-07-22T18:48:45.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,ANDREWS AVENUE,,,43353907,,1010088,253444
761,,NYPD,New York City Police Department,3086890097,BROOKLYN,,,,BROOKLYN,2019-07-22T17:46:33.000,13 BROOKLYN,Noise - Residential,2019-07-22T07:34:56.000,BRIGHTON    5 STREET,BRIGHTON    6 STREET,Banging/Pounding,,501 BRIGHTWATER COURT,11235,BRIGHTON    5 STREET,BRIGHTON    6 STREET,BRIGHTWATER COURT,40.57577476680645,"{'type': 'Point', 'coordinates': [-73.961939900426, 40.575774766806]}",,-73.9619399004256,PHONE,BROOKLYN,Unspecified,2019-07-22T21:46:35.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BRIGHTWATER COURT,,,43347870,,994823,149049
762,,DSNY,A - Brooklyn,,BROOKLYN,,,,,,17 BROOKLYN,Dirty Conditions,2019-07-22T07:35:00.000,TILDEN AVENUE,BEVERLEY ROAD,E3A Dirty Area/Alleyway,N/A,504 EAST 53 STREET,,,,,,,Lot,,PHONE,BROOKLYN,Unspecified,,The Department of Sanitation is in the process of investigating this complaint.,,Open,EAST 53 STREET,,,43351330,,,
763,,NYPD,New York City Police Department,3005560129,BROOKLYN,,,,BROOKLYN,2019-07-22T12:25:17.000,06 BROOKLYN,Illegal Parking,2019-07-22T07:35:03.000,RICHARDS STREET,VAN BRUNT STREET,Blocked Sidewalk,,91 KING STREET,11231,RICHARDS STREET,VAN BRUNT STREET,KING STREET,40.67751622591041,"{'type': 'Point', 'coordinates': [-74.010404711532, 40.67751622591]}",Street/Sidewalk,-74.0104047115321,MOBILE,BROOKLYN,Unspecified,2019-07-22T16:25:19.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,KING STREET,,,43353874,,981364,186114
764,,NYPD,New York City Police Department,2035100036,BRONX,,,,BRONX,2019-07-22T16:39:49.000,09 BRONX,Blocked Driveway,2019-07-22T07:35:04.000,NORTON AVENUE,LACOMBE AVENUE,Partial Access,,465 CASTLE HILL AVENUE,10473,NORTON AVENUE,LACOMBE AVENUE,CASTLE HILL AVENUE,40.81608857780817,"{'type': 'Point', 'coordinates': [-73.847361533704, 40.816088577808]}",Street/Sidewalk,-73.84736153370405,ONLINE,BRONX,Unspecified,2019-07-22T20:39:50.000,Your request can not be processed at this time because of insufficient contact information. Please c,,Closed,CASTLE HILL AVENUE,,,43354912,,1026500,236637
765,,NYPD,New York City Police Department,,BRONX,,,,,2019-07-22T19:08:26.000,01 BRONX,Blocked Driveway,2019-07-22T07:35:05.000,EAST  147 STREET,TINTON AVENUE,No Access,,EAST  147 STREET,10455,EAST  147 STREET,TINTON AVENUE,,40.81120874113478,"{'type': 'Point', 'coordinates': [-73.906852235922, 40.811208741135]}",Street/Sidewalk,-73.90685223592209,PHONE,BRONX,Unspecified,2019-07-22T23:08:28.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST  147 STREET,,,43353551,,1010035,234836
766,,DOT,Department of Transportation,3018250050,BROOKLYN,,,,BROOKLYN,,03 BROOKLYN,Curb Condition,2019-07-22T07:35:11.000,TOMPKINS AVENUE,THROOP AVENUE,Broken Curb,,477 PUTNAM AVENUE,11221,TOMPKINS AVENUE,THROOP AVENUE,PUTNAM AVENUE,40.68493231689871,"{'type': 'Point', 'coordinates': [-73.942273745913, 40.684932316899]}",Sidewalk,-73.94227374591283,ONLINE,BROOKLYN,Unspecified,,,,In Progress,PUTNAM AVENUE,,,43350373,,1000260,188821
767,,DOITT,Department of Information Technology and Telecommunications,,MANHATTAN,,,,,,08 MANHATTAN,LinkNYC,2019-07-22T07:35:20.000,EAST   83 STREET,MADISON AVENUE,Damaged/Defective,,EAST   83 STREET,10028,EAST   83 STREET,MADISON AVENUE,,40.778906601845605,"{'type': 'Point', 'coordinates': [-73.960238688126, 40.778906601846]}",Sidewalk,-73.9602386881257,PHONE,MANHATTAN,Unspecified,,,,In Progress,EAST   83 STREET,,,43346851,,995262,223056
768,,DOHMH,Department of Health and Mental Hygiene,5001000030,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,Beach/Pool/Sauna Complaint,2019-07-22T07:35:33.000,CLINTON COURT,CLINTON AVENUE,Facility Maintenance,,304 PROSPECT AVENUE,10301,CLINTON COURT,CLINTON AVENUE,PROSPECT AVENUE,40.638960561296464,"{'type': 'Point', 'coordinates': [-74.097551786088, 40.638960561296]}",Pool,-74.09755178608843,PHONE,STATEN ISLAND,Unspecified,,,,In Progress,PROSPECT AVENUE,,,43347973,,957176,172082
