,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
1531,ADDRESS,DEP,Department of Environmental Protection,3019640009,BROOKLYN,,,,BROOKLYN,2019-07-22T16:25:00.000,02 BROOKLYN,Water System,2019-07-18T09:50:00.000,GREENE AVE,GATES AVE,Dirty Water (WE),,133 ST JAMES PLACE,11238,,,,40.685580760087305,"{'type': 'Point', 'coordinates': [-73.964202885812, 40.685580760087]}",,-73.96420288581221,UNKNOWN,BROOKLYN,Unspecified,2019-07-22T16:25:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,Closed,ST JAMES PLACE,,,43312444,,994178,189054
1532,,DSNY,Brooklyn North 03,,BROOKLYN,,,,,2019-07-19T12:00:00.000,03 BROOKLYN,Missed Collection (All Materials),2019-07-18T09:50:00.000,MYRTLE AVENUE,WILLOUGHBY AVENUE,1R Missed Recycling-All Materials,DSNY Garage,169 SPENCER STREET,,,,,,,Sidewalk,,PHONE,BROOKLYN,Unspecified,2019-07-19T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,SPENCER STREET,,,43320842,,,
1533,ADDRESS,DOB,Department of Buildings,1004000038,MANHATTAN,,,,NEW YORK,2019-07-18T09:50:27.000,03 MANHATTAN,General Construction/Plumbing,2019-07-18T09:50:27.000,,,Wall/Retaining Wall - Bulging/Cracked,,60 AVENUE B,10009,,,,40.72346822461068,"{'type': 'Point', 'coordinates': [-73.982397924264, 40.723468224611]}",,-73.98239792426399,UNKNOWN,MANHATTAN,Unspecified,2019-07-18T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,AVENUE B,,,43316284,,989129,202856
1534,,NYPD,New York City Police Department,2035150001,BRONX,,,,BRONX,2019-07-18T17:02:06.000,09 BRONX,Noise - Residential,2019-07-18T09:50:32.000,BEND,ROSEDALE AVENUE,Loud Talking,,1710 RANDALL AVENUE,10473,BEND,ROSEDALE AVENUE,RANDALL AVENUE,40.81666425820959,"{'type': 'Point', 'coordinates': [-73.866710257685, 40.81666425821]}",Residential Building/House,-73.86671025768528,ONLINE,BRONX,Unspecified,2019-07-18T17:02:00.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,RANDALL AVENUE,,,43317211,,1021144,236838
1535,,DPR,Department of Parks and Recreation,4011040026,QUEENS,,,,EAST ELMHURST,2019-07-18T19:01:51.000,03 QUEENS,Damaged Tree,2019-07-18T09:50:34.000,24 AVENUE,25 AVENUE,Branch or Limb Has Fallen Down,,24-40 94 STREET,11369,24 AVENUE,25 AVENUE,94 STREET,40.76525449836374,"{'type': 'Point', 'coordinates': [-73.875733427862, 40.765254498364]}",Street,-73.87573342786196,PHONE,QUEENS,Unspecified,2019-07-18T19:01:51.000,The Department of Parks and Recreation performed the work necessary to correct the condition.,,Closed,94 STREET,,,43311860,,1018673,218104
1536,ADDRESS,DOB,Department of Buildings,4139407501,QUEENS,,,,Howard Beach,2019-07-18T09:50:50.000,10 QUEENS,Building/Use,2019-07-18T09:50:50.000,,,Illegal Conversion Of Residential Building/Space,,156-20 78 STREET,11414,,,,40.66164577675741,"{'type': 'Point', 'coordinates': [-73.855150779144, 40.661645776757]}",,-73.85515077914356,UNKNOWN,QUEENS,Unspecified,2019-07-18T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,78 STREET,,,43315070,,1024437,180365
1537,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Flushing,2019-07-18T09:51:00.000,07 QUEENS,Street Light Condition,2019-07-18T09:51:00.000,171 ST,29 AVE,Street Light Out,,,11358,171 STREET,29 AVENUE,,40.77053645130663,"{'type': 'Point', 'coordinates': [-73.794102399048, 40.770536451307]}",,-73.79410239904838,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:51:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43320547,,1041281,220071
1538,,DSNY,A - Brooklyn,,BROOKLYN,,,,,2019-07-22T12:00:00.000,13 BROOKLYN,Dirty Conditions,2019-07-18T09:51:00.000,NIXON COURT,OCEAN PARKWAY,E3 Dirty Sidewalk,N/A,NIXON COURT,,,,,,,Sidewalk,,PHONE,BROOKLYN,Unspecified,2019-07-22T12:00:00.000,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,NIXON COURT,,,43319794,,,
1539,ADDRESS,DEP,Department of Environmental Protection,2033360011,BRONX,,,,BRONX,2019-07-18T09:51:00.000,07 BRONX,Water System,2019-07-18T09:51:00.000,VAN CORTLANDT AVE E,E 208 ST,Fire Hydrant Emergency (FHE),,3280 ROCHAMBEAU AVENUE,10467,,,,40.877403513899566,"{'type': 'Point', 'coordinates': [-73.880712895896, 40.8774035139]}",,-73.8807128958957,UNKNOWN,BRONX,Unspecified,,,,Open,ROCHAMBEAU AVENUE,,,43318320,,1017238,258962
1540,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Whitestone,2019-07-18T09:51:00.000,07 QUEENS,Street Light Condition,2019-07-18T09:51:00.000,24 RD,163 ST,Street Light Out,,,11357,24 ROAD,163 STREET,,40.77539028589452,"{'type': 'Point', 'coordinates': [-73.800990752518, 40.775390285895]}",,-73.80099075251808,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:51:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43315836,,1039369,221835
1541,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Whitestone,2019-07-18T09:51:00.000,07 QUEENS,Street Light Condition,2019-07-18T09:51:00.000,160 ST,24 AVE,Lamppost Base Door/Cover Open,,,11357,160 STREET,24 AVENUE,,40.776319898799905,"{'type': 'Point', 'coordinates': [-73.803692309643, 40.7763198988]}",,-73.80369230964347,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:51:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43312303,,1038620,222172
1542,,DOT,Department of Transportation,,QUEENS,,,,,,03 QUEENS,Bus Stop Shelter Complaint,2019-07-18T09:51:12.000,104 STREET,NORTHERN BOULEVARD,Broken Glass,,104 STREET,11368,104 STREET,NORTHERN BOULEVARD,,40.75769392191508,"{'type': 'Point', 'coordinates': [-73.864619198666, 40.757693921915]}",Bus Stop Shelter,-73.86461919866612,PHONE,QUEENS,Unspecified,2019-07-18T14:09:00.000,Your complaint has been forwarded to the responsible private contractor. Department of Transportatio,,In Progress,104 STREET,,,43314077,,1021756,215354
1543,,NYPD,New York City Police Department,1003110013,MANHATTAN,,,,NEW YORK,2019-07-18T14:46:10.000,03 MANHATTAN,Illegal Parking,2019-07-18T09:51:17.000,GRAND STREET,EAST BROADWAY,Blocked Bike Lane,,187 CLINTON STREET,10002,GRAND STREET,EAST BROADWAY,CLINTON STREET,40.71527299274138,"{'type': 'Point', 'coordinates': [-73.987071514138, 40.715272992741]}",Street/Sidewalk,-73.9870715141378,ONLINE,MANHATTAN,Unspecified,2019-07-18T14:46:00.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,CLINTON STREET,,,43314863,,987834,199870
1544,,DPR,Department of Parks and Recreation,4048840030,QUEENS,,,,WHITESTONE,,07 QUEENS,Dead/Dying Tree,2019-07-18T09:51:19.000,160 STREET,163 STREET,Planted More Than 2 Years Ago,,160-54 25 AVENUE,11357,160 STREET,163 STREET,25 AVENUE,40.77485648352305,"{'type': 'Point', 'coordinates': [-73.803418614005, 40.774856483523]}",Street/Curbside,-73.80341861400501,PHONE,QUEENS,Unspecified,,,,In Progress,25 AVENUE,,,43318685,,1038697,221639
1545,,DOT,Department of Transportation,1004790029,MANHATTAN,,,,NEW YORK,2019-07-18T15:12:08.000,02 MANHATTAN,Sidewalk Condition,2019-07-18T09:51:22.000,ELIZABETH STREET,MOTT STREET,Sidewalk Grating - Defective,,30 KENMARE STREET,10012,ELIZABETH STREET,MOTT STREET,KENMARE STREET,40.72068628394274,"{'type': 'Point', 'coordinates': [-73.995173069459, 40.720686283943]}",Sidewalk,-73.99517306945903,ONLINE,MANHATTAN,Unspecified,2019-07-18T15:11:00.000,The Department of Transportation has determined that this issue is not within its jurisdiction. It h,,Closed,KENMARE STREET,,,43318473,,985588,201842
1546,,DCA,Department of Consumer Affairs,4052080045,QUEENS,,,,FLUSHING,,07 QUEENS,Consumer Complaint,2019-07-18T09:51:29.000,JUNIPER AVENUE,KALMIA AVENUE,Laundry,,46-21 KISSENA BOULEVARD,11355,JUNIPER AVENUE,KALMIA AVENUE,KISSENA BOULEVARD,40.75016770632311,"{'type': 'Point', 'coordinates': [-73.818624745104, 40.750167706323]}",,-73.81862474510439,PHONE,QUEENS,Unspecified,2019-07-19T13:35:57.000,,,In Progress,KISSENA BOULEVARD,,,43319004,,1034504,212635
1547,,NYPD,New York City Police Department,1010770061,MANHATTAN,,,,NEW YORK,2019-07-18T14:32:57.000,04 MANHATTAN,Vending,2019-07-18T09:51:48.000,WEST   48 STREET,WEST   49 STREET,Unlicensed,,682 11 AVENUE,10019,WEST   48 STREET,WEST   49 STREET,11 AVENUE,40.76515398369306,"{'type': 'Point', 'coordinates': [-73.995144576844, 40.765153983693]}",Street/Sidewalk,-73.99514457684373,PHONE,MANHATTAN,Unspecified,2019-07-18T14:32:00.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,11 AVENUE,,,43312777,,985595,218043
1548,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Cambria Heights,2019-07-18T09:52:00.000,13 QUEENS,Street Light Condition,2019-07-18T09:52:00.000,121 AVE,219 ST,Street Light Out,,,11411,121 AVENUE,219 STREET,,40.68884055855953,"{'type': 'Point', 'coordinates': [-73.744435129788, 40.68884055856]}",,-73.7444351297879,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:52:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43318259,,1055125,190343
1549,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Flushing,2019-07-18T09:52:00.000,07 QUEENS,Street Light Condition,2019-07-18T09:52:00.000,45 AVE,159 ST,Street Light Out,,,11358,45 AVENUE,159 STREET,,40.75662147840618,"{'type': 'Point', 'coordinates': [-73.807320184657, 40.756621478406]}",,-73.80732018465679,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:52:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43318249,,1037631,214993
1550,,NYPD,New York City Police Department,1006420045,MANHATTAN,,,,NEW YORK,2019-07-18T14:05:49.000,02 MANHATTAN,Illegal Parking,2019-07-18T09:52:17.000,GREENWICH STREET,WASHINGTON STREET,Posted Parking Sign Violation,,88 HORATIO STREET,10014,GREENWICH STREET,WASHINGTON STREET,HORATIO STREET,40.738749370938336,"{'type': 'Point', 'coordinates': [-74.007588779438, 40.738749370938]}",,-74.00758877943771,PHONE,MANHATTAN,Unspecified,2019-07-18T14:05:00.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,HORATIO STREET,,,43314090,,982147,208423
1551,,TLC,Taxi and Limousine Commission,1003110013,MANHATTAN,,,,NEW YORK,,03 MANHATTAN,For Hire Vehicle Complaint,2019-07-18T09:52:30.000,GRAND STREET,EAST BROADWAY,Driver Complaint - Non Passenger,,187 CLINTON STREET,10002,GRAND STREET,EAST BROADWAY,CLINTON STREET,40.71527299274138,"{'type': 'Point', 'coordinates': [-73.987071514138, 40.715272992741]}",,-73.9870715141378,ONLINE,MANHATTAN,Unspecified,2019-07-22T16:33:09.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC represe",,In Progress,CLINTON STREET,,"187 CLINTON STREET, MANHATTAN (NEW YORK), NY, 10002",43321124,,987834,199870
1552,ADDRESS,HPD,Department of Housing Preservation and Development,3046480033,BROOKLYN,,,,BROOKLYN,2019-07-21T15:49:59.000,17 BROOKLYN,APPLIANCE,2019-07-18T09:52:45.000,,,REFRIGERATOR,,9325 KINGS HIGHWAY,11212,,,,40.65777098835021,"{'type': 'Point', 'coordinates': [-73.920856041151, 40.65777098835]}",RESIDENTIAL BUILDING,-73.92085604115124,PHONE,BROOKLYN,Unspecified,2019-07-21T15:49:59.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,KINGS HIGHWAY,,,43313121,,1006209,178930
1553,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Springfield Gardens,2019-07-18T09:53:00.000,13 QUEENS,Street Light Condition,2019-07-18T09:53:00.000,225 ST,145 AVE,Street Light Out,,,11413,225 STREET,145 AVENUE,,40.66298075888371,"{'type': 'Point', 'coordinates': [-73.75397069621, 40.662980758884]}",,-73.75397069621044,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:53:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43320548,,1052507,180914
1554,ADDRESS,DEP,Department of Environmental Protection,4104790015,QUEENS,,,,Hollis,2019-07-18T10:35:00.000,12 QUEENS,Sewer,2019-07-18T09:53:00.000,94 AVE,JAMAICA AVE,Sewer Backup (Use Comments) (SA),,94-09 205 STREET,11423,,,,40.71419606973211,"{'type': 'Point', 'coordinates': [-73.755466230106, 40.714196069732]}",,-73.75546623010578,UNKNOWN,QUEENS,Unspecified,2019-07-18T10:35:00.000,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,,Closed,205 STREET,,,43317153,,1052040,199572
1555,ADDRESS,DEP,Department of Environmental Protection,3000380001,BROOKLYN,,,,BROOKLYN,,02 BROOKLYN,Noise,2019-07-18T09:53:00.000,WATER ST,FRONT ST,Noise: Jack Hammering (NC2),N/A,55 WASHINGTON STREET,11201,,,,40.70272968157668,"{'type': 'Point', 'coordinates': [-73.989602173092, 40.702729681577]}",,-73.9896021730919,UNKNOWN,BROOKLYN,Unspecified,2019-07-18T16:23:00.000,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,Started,WASHINGTON STREET,,,43315984,,987133,195300
1556,ADDRESS,DEP,Department of Environmental Protection,2022810067,BRONX,,,,BRONX,2019-07-18T12:00:00.000,01 BRONX,Water System,2019-07-18T09:53:00.000,WILLIS AVE,BROWN PL,Excessive Water In Basement (WEFB),,423 EAST  136 STREET,10454,,,,40.80744663037968,"{'type': 'Point', 'coordinates': [-73.922953800844, 40.80744663038]}",,-73.92295380084362,UNKNOWN,BRONX,Unspecified,2019-07-18T12:00:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,Closed,EAST  136 STREET,,,43315948,,1005579,233461
1557,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Springfield Gardens,2019-07-18T09:53:00.000,13 QUEENS,Street Light Condition,2019-07-18T09:53:00.000,233 ST,125 AVE,Street Light Out,,,11413,233 STREET,125 AVENUE,,40.68435049873039,"{'type': 'Point', 'coordinates': [-73.73253575828, 40.68435049873]}",,-73.73253575828035,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:53:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43312306,,1058430,188717
1558,,DSNY,BCC - Brooklyn South,,BROOKLYN,,,,,2019-07-20T12:00:00.000,15 BROOKLYN,Missed Collection (All Materials),2019-07-18T09:53:00.000,KINGS HIGHWAY,AVENUE R,2 Bulk-Missed Collection,DSNY Garage,1782 EAST 15 STREET,,,,,,,Sidewalk,,PHONE,BROOKLYN,Unspecified,2019-07-20T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,EAST 15 STREET,,,43313841,,,
1559,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Whitestone,,07 QUEENS,Street Condition,2019-07-18T09:53:00.000,,,Pothole,,,11357,22 AVENUE,LEE COURT,,40.77948998696249,"{'type': 'Point', 'coordinates': [-73.822238687694, 40.779489986962]}",,-73.82223868769431,UNKNOWN,QUEENS,Unspecified,2019-07-19T10:55:00.000,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,,Open,,,,43312218,,1033481,223316
1560,ADDRESS,HPD,Department of Housing Preservation and Development,3013260015,BROOKLYN,,,,BROOKLYN,,09 BROOKLYN,WATER LEAK,2019-07-18T09:53:23.000,,,SLOW LEAK,,437 KINGSTON AVENUE,11225,,,,40.66387461445913,"{'type': 'Point', 'coordinates': [-73.942706486885, 40.663874614459]}",RESIDENTIAL BUILDING,-73.9427064868849,PHONE,BROOKLYN,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,KINGSTON AVENUE,,,43316776,,1000145,181149
1561,,DPR,Department of Parks and Recreation,4019930065,QUEENS,,,,CORONA,2019-07-22T08:08:26.000,04 QUEENS,Damaged Tree,2019-07-18T09:53:29.000,49 AVENUE,50 AVENUE,Branch or Limb Has Fallen Down,,49-20 108 STREET,11368,49 AVENUE,50 AVENUE,108 STREET,40.745068421177784,"{'type': 'Point', 'coordinates': [-73.855860801016, 40.745068421178]}",Street,-73.85586080101565,MOBILE,QUEENS,Unspecified,2019-07-22T12:08:30.000,The Department of Parks and Recreation performed the work necessary to correct the condition.,,Closed,108 STREET,,,43318762,,1024190,210758
1562,ADDRESS,HPD,Department of Housing Preservation and Development,5029830096,STATEN ISLAND,,,,STATEN ISLAND,,01 STATEN ISLAND,DOOR/WINDOW,2019-07-18T09:53:36.000,,,WINDOW FRAME,,16 BELLA VISTA COURT,10305,,,,40.60903901232187,"{'type': 'Point', 'coordinates': [-74.072318893738, 40.609039012322]}",RESIDENTIAL BUILDING,-74.07231889373772,PHONE,STATEN ISLAND,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BELLA VISTA COURT,,,43311887,,964170,161174
1563,,DPR,Department of Parks and Recreation,5040580137,STATEN ISLAND,,,,STATEN ISLAND,2019-07-18T15:14:53.000,03 STATEN ISLAND,Damaged Tree,2019-07-18T09:53:46.000,ISERNIA AVENUE,TYSENS LANE,Branch or Limb Has Fallen Down,,98 MANILA AVENUE,10306,ISERNIA AVENUE,TYSENS LANE,MANILA AVENUE,40.56044069036973,"{'type': 'Point', 'coordinates': [-74.1090976361, 40.56044069037]}",Street,-74.10909763609975,PHONE,STATEN ISLAND,Unspecified,2019-07-18T15:14:53.000,The Department of Parks and Recreation performed the work necessary to correct the condition.,,Closed,MANILA AVENUE,,,43314207,,953936,143479
1564,,NYPD,New York City Police Department,1008800089,MANHATTAN,,,,NEW YORK,2019-07-18T11:52:18.000,05 MANHATTAN,Illegal Parking,2019-07-18T09:53:51.000,PARK AVENUE SOUTH,LEXINGTON AVENUE,Posted Parking Sign Violation,,102 EAST   25 STREET,10010,PARK AVENUE SOUTH,LEXINGTON AVENUE,EAST   25 STREET,40.74130950609537,"{'type': 'Point', 'coordinates': [-73.985067248656, 40.741309506095]}",Street/Sidewalk,-73.98506724865629,ONLINE,MANHATTAN,Unspecified,2019-07-18T11:52:00.000,Your request can not be processed at this time because of insufficient contact information. Please c,,Closed,EAST   25 STREET,,,43317720,,988388,209356
1565,ADDRESS,DOB,Department of Buildings,3075960057,BROOKLYN,,,,BROOKLYN,2019-07-18T09:53:51.000,18 BROOKLYN,General Construction/Plumbing,2019-07-18T09:53:51.000,,,Building Permit - None,,1796 NEW YORK AVENUE,11210,,,,40.62865707874196,"{'type': 'Point', 'coordinates': [-73.944325465424, 40.628657078742]}",,-73.94432546542438,UNKNOWN,BROOKLYN,Unspecified,2019-07-18T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,NEW YORK AVENUE,,,43312833,,999704,168318
1566,ADDRESS,DEP,Department of Environmental Protection,2022750130,BRONX,,,,BRONX,2019-07-23T14:00:00.000,01 BRONX,Water System,2019-07-18T09:54:00.000,BROOK AVE,ST ANNS AVE,Possible Water Main Break (Use Comments) (WA1),,551 EAST  148 STREET,10455,,,,40.81375021984224,"{'type': 'Point', 'coordinates': [-73.913734328564, 40.813750219842]}",,-73.91373432856439,UNKNOWN,BRONX,Unspecified,2019-07-23T14:00:00.000,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",,Closed,EAST  148 STREET,,,43320675,,1008129,235760
1567,ADDRESS,DEP,Department of Environmental Protection,1000680036,MANHATTAN,,,,NEW YORK,2019-07-22T03:45:00.000,01 MANHATTAN,Noise,2019-07-18T09:54:00.000,PLATT ST,JOHN ST,Noise: Private Carting Noise (NQ1),N/A,100 WILLIAM STREET,10038,,,,40.70849665825823,"{'type': 'Point', 'coordinates': [-74.007477127973, 40.708496658258]}",,-74.0074771279733,UNKNOWN,MANHATTAN,Unspecified,2019-07-22T03:45:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,WILLIAM STREET,,,43320587,,982177,197401
1568,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Bayside,2019-07-18T09:54:00.000,11 QUEENS,Street Light Condition,2019-07-18T09:54:00.000,FRANCIS LEWIS BLVD,38 AVE,Street Light Out,,,11361,FRANCIS LEWIS BOULEVARD,38 AVENUE,,40.76259110879181,"{'type': 'Point', 'coordinates': [-73.785463317233, 40.762591108792]}",,-73.78546331723295,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:54:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43315824,,1043681,217182
1569,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Little Neck,2019-07-18T09:54:00.000,11 QUEENS,Street Light Condition,2019-07-18T09:54:00.000,HORACE HARDING EXPY,251 ST,Lamppost Base Door/Cover Open,,,11362,HORACE HARDING EXPRESSWAY,251 STREET,,40.76189608593673,"{'type': 'Point', 'coordinates': [-73.729152404799, 40.761896085937]}",,-73.72915240479857,UNKNOWN,QUEENS,Unspecified,2019-07-17T09:54:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,43314640,,1059281,216972
1570,BLOCKFACE,DOT,Department of Transportation,,MANHATTAN,,,,,2019-07-18T09:54:00.000,Unspecified MANHATTAN,Street Light Condition,2019-07-18T09:54:00.000,76 ST E,78 ST E,Street Light Out,,JOHN JAY PARK,,,,,,,,,UNKNOWN,MANHATTAN,Unspecified,2019-07-17T09:54:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,JOHN JAY PARK,,,43316833,,,
1571,,DOT,Department of Transportation,4119960126,QUEENS,,,,JAMAICA,2019-07-18T10:24:32.000,12 QUEENS,Street Condition,2019-07-18T09:54:06.000,116 AVENUE,FOCH BOULEVARD,"Rough, Pitted or Cracked Roads",,116-16 139 STREET,11436,116 AVENUE,FOCH BOULEVARD,139 STREET,40.67933725990344,"{'type': 'Point', 'coordinates': [-73.80256089472, 40.679337259903]}",Street,-73.80256089472022,ONLINE,QUEENS,Unspecified,2019-07-18T10:24:00.000,The Department of Transportation investigated this request and determined this street requires a rec,,Closed,139 STREET,,,43319551,,1039013,186839
1572,ADDRESS,HPD,Department of Housing Preservation and Development,2048190020,BRONX,,,,BRONX,,12 BRONX,PLUMBING,2019-07-18T09:54:29.000,,,BASIN/SINK,,3905 CARPENTER AVENUE,10466,,,,40.88681351939431,"{'type': 'Point', 'coordinates': [-73.864403271975, 40.886813519394]}",RESIDENTIAL BUILDING,-73.86440327197539,PHONE,BRONX,Unspecified,2019-07-18T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,CARPENTER AVENUE,,,43313432,,1021743,262397
1573,,DPR,Department of Parks and Recreation,5067930060,STATEN ISLAND,,,,STATEN ISLAND,,03 STATEN ISLAND,Damaged Tree,2019-07-18T09:54:35.000,SHARROTT AVENUE,SOUTH GOFF AVENUE,Entire Tree Has Fallen Down,,23 STEVENSON PLACE,10309,SHARROTT AVENUE,SOUTH GOFF AVENUE,STEVENSON PLACE,40.51767610556311,"{'type': 'Point', 'coordinates': [-74.211553160506, 40.517676105563]}",Street,-74.21155316050591,UNKNOWN,STATEN ISLAND,Unspecified,2019-07-18T15:08:54.000,The Department of Parks and Recreation has inspected the location and will perform work to correct t,,In Progress,STEVENSON PLACE,,,43319024,,925430,127951
1574,,DPR,Department of Parks and Recreation,4022380001,QUEENS,,,,FOREST HILLS,2019-07-18T16:03:20.000,06 QUEENS,Damaged Tree,2019-07-18T09:54:40.000,72 DRIVE,73 AVENUE,Tree Leaning/Uprooted,,110-45 QUEENS BOULEVARD,11375,72 DRIVE,73 AVENUE,QUEENS BOULEVARD,40.7192948930886,"{'type': 'Point', 'coordinates': [-73.839098368912, 40.719294893089]}",Street/Curbside,-73.83909836891209,PHONE,QUEENS,Unspecified,2019-07-18T16:03:20.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is nece,,Closed,QUEENS BOULEVARD,,,43311866,,1028852,201376
1575,,NYPD,New York City Police Department,3077620053,BROOKLYN,,,,BROOKLYN,2019-07-18T16:55:11.000,18 BROOKLYN,Blocked Driveway,2019-07-18T09:54:52.000,PAERDEGAT AVENUE SOUTH,FLATLANDS AVENUE,No Access,,850 EAST   59 STREET,11234,PAERDEGAT AVENUE SOUTH,FLATLANDS AVENUE,EAST   59 STREET,40.632545588506346,"{'type': 'Point', 'coordinates': [-73.919671810429, 40.632545588506]}",Street/Sidewalk,-73.919671810429,PHONE,BROOKLYN,Unspecified,2019-07-18T16:55:00.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST   59 STREET,,,43315122,,1006546,169740
1576,ADDRESS,HPD,Department of Housing Preservation and Development,1020947501,MANHATTAN,,,,NEW YORK,2019-07-19T09:39:54.000,09 MANHATTAN,PLUMBING,2019-07-18T09:54:59.000,,,WATER SUPPLY,,706 RIVERSIDE DRIVE,10031,,,,40.82874156556174,"{'type': 'Point', 'coordinates': [-73.950517687712, 40.828741565562]}",RESIDENTIAL BUILDING,-73.95051768771194,PHONE,MANHATTAN,Unspecified,2019-07-19T09:39:54.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,RIVERSIDE DRIVE,,,43316779,,997944,241214
