,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
485,ADDRESS,NYPD,New York City Police Department,2024330070,BRONX,,,,BRONX,2019-05-26T16:00:43.000,04 BRONX,Noise - Residential,2019-05-26T01:03:25.000,EAST 165 STREET,EAST 166 STREET,Loud Music/Party,2019-05-26T09:03:25.000,Precinct,1061 TELLER AVENUE,10456,,,,40.828966831280425,"{'type': 'Point', 'coordinates': [-73.913588129748, 40.82896683128]}",Residential Building/House,-73.91358812974819,MOBILE,BRONX,Unspecified,2019-05-26T16:00:43.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,TELLER AVENUE,,,42778367,1008164,241304
486,ADDRESS,NYPD,New York City Police Department,1004277507,MANHATTAN,,,,NEW YORK,2019-05-26T02:02:24.000,03 MANHATTAN,Noise - Commercial,2019-05-26T01:03:37.000,STANTON STREET,2 AVENUE,Loud Music/Party,2019-05-26T09:03:37.000,Precinct,215 CHRYSTIE STREET,10002,,,,40.72278580895784,"{'type': 'Point', 'coordinates': [-73.991464217148, 40.722785808958]}",Club/Bar/Restaurant,-73.99146421714836,ONLINE,MANHATTAN,Unspecified,2019-05-26T02:02:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,CHRYSTIE STREET,,,42772967,986616,202607
487,ADDRESS,NYPD,New York City Police Department,2037940070,BRONX,,,,BRONX,2019-05-26T16:43:31.000,09 BRONX,Illegal Parking,2019-05-26T01:03:48.000,VIRGINIA AVENUE,PUGSLEY AVENUE,Blocked Hydrant,2019-05-26T09:03:48.000,Precinct,1963 ELLIS AVENUE,10472,,,,40.831602841556766,"{'type': 'Point', 'coordinates': [-73.859008680037, 40.831602841557]}",Street/Sidewalk,-73.85900868003665,PHONE,BRONX,Unspecified,2019-05-26T16:43:31.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,ELLIS AVENUE,,,42775267,1023267,242284
488,INTERSECTION,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-05-26T09:02:13.000,05 BRONX,Noise - Street/Sidewalk,2019-05-26T01:03:56.000,,,Loud Music/Party,2019-05-26T09:03:56.000,Precinct,,10453,WEST BURNSIDE AVENUE,DAVIDSON AVENUE,,40.85381625162633,"{'type': 'Point', 'coordinates': [-73.908498748936, 40.853816251626]}",Street/Sidewalk,-73.90849874893621,PHONE,BRONX,Unspecified,2019-05-26T09:02:13.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,,,,42771944,1009563,250359
489,ADDRESS,NYPD,New York City Police Department,3013690021,BROOKLYN,,,,BROOKLYN,2019-05-26T05:46:13.000,08 BROOKLYN,Noise - Residential,2019-05-26T01:04:10.000,BUFFALO AVENUE,RALPH AVENUE,Loud Music/Party,2019-05-26T09:04:10.000,Precinct,1586 PROSPECT PLACE,11233,,,,40.67287204271405,"{'type': 'Point', 'coordinates': [-73.923855495153, 40.672872042714]}",Residential Building/House,-73.92385549515255,ONLINE,BROOKLYN,Unspecified,2019-05-26T05:46:13.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,PROSPECT PLACE,,,42774873,1005372,184431
490,ADDRESS,NYPD,New York City Police Department,2031210038,BRONX,,,,BRONX,2019-05-26T04:57:07.000,06 BRONX,Noise - Residential,2019-05-26T01:04:16.000,HONEYWELL AVENUE,DALY AVENUE,Loud Music/Party,2019-05-26T09:04:16.000,Precinct,906 EAST 178 STREET,10460,,,,40.84292489328454,"{'type': 'Point', 'coordinates': [-73.883716683586, 40.842924893285]}",Residential Building/House,-73.88371668358602,PHONE,BRONX,Unspecified,2019-05-26T04:57:07.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 178 STREET,,,42778348,1016424,246399
491,ADDRESS,NYPD,New York City Police Department,4095820015,QUEENS,,,,SOUTH RICHMOND HILL,2019-05-26T03:37:23.000,10 QUEENS,Blocked Driveway,2019-05-26T01:04:25.000,LIBERTY AVENUE,107 AVENUE,No Access,2019-05-26T09:04:25.000,Precinct,104-22 129 STREET,11419,,,,40.688889543760574,"{'type': 'Point', 'coordinates': [-73.816087036319, 40.688889543761]}",Street/Sidewalk,-73.81608703631896,PHONE,QUEENS,Unspecified,2019-05-26T03:37:23.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,129 STREET,,,42772737,1035254,190311
492,ADDRESS,NYPD,New York City Police Department,2026380090,BRONX,,,,BRONX,2019-05-26T01:56:00.000,03 BRONX,Noise - Street/Sidewalk,2019-05-26T01:04:25.000,TRINITY AVENUE,TINTON AVENUE,Loud Music/Party,2019-05-26T09:04:25.000,Precinct,730 EAST 163 STREET,10456,,,,40.82309165704033,"{'type': 'Point', 'coordinates': [-73.904739989541, 40.82309165704]}",Street/Sidewalk,-73.90473998954057,ONLINE,BRONX,Unspecified,2019-05-26T01:56:00.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,EAST 163 STREET,,,42777551,1010615,239166
493,INTERSECTION,NYPD,New York City Police Department,,QUEENS,,,,ROSEDALE,2019-05-26T02:59:26.000,13 QUEENS,Noise - Residential,2019-05-26T01:04:39.000,,,Loud Music/Party,2019-05-26T09:04:39.000,Precinct,,11422,243 STREET,MAYDA ROAD,,40.659094234486844,"{'type': 'Point', 'coordinates': [-73.740281650505, 40.659094234487]}",Residential Building/House,-73.7402816505046,PHONE,QUEENS,Unspecified,2019-05-26T02:59:26.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42778250,1056309,179509
494,ADDRESS,NYPD,New York City Police Department,4034030004,QUEENS,,,,RIDGEWOOD,2019-05-26T05:04:17.000,05 QUEENS,Noise - Residential,2019-05-26T01:04:40.000,HIMROD STREET,HARMAN STREET,Loud Music/Party,2019-05-26T09:04:40.000,Precinct,461 ONDERDONK AVENUE,11385,,,,40.70702526654013,"{'type': 'Point', 'coordinates': [-73.912339538254, 40.70702526654]}",Residential Building/House,-73.9123395382541,MOBILE,QUEENS,Unspecified,2019-05-26T05:04:17.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,ONDERDONK AVENUE,,,42772160,1008554,196877
495,ADDRESS,NYPD,New York City Police Department,2031600020,BRONX,,,,BRONX,2019-05-26T09:02:13.000,05 BRONX,Noise - Commercial,2019-05-26T01:04:48.000,EAST BURNSIDE AVENUE,EAST 180 STREET,Loud Music/Party,2019-05-26T09:04:48.000,Precinct,2075 GRANDCONCOURSE,10453,,,,40.85331762554519,"{'type': 'Point', 'coordinates': [-73.902896545771, 40.853317625545]}",Store/Commercial,-73.90289654577124,MOBILE,BRONX,Unspecified,2019-05-26T09:02:13.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,GRANDCONCOURSE,,,42776338,1011113,250179
496,ADDRESS,DSNY,Department of Sanitation,3064420010,BROOKLYN,,,,BROOKLYN,2019-05-30T00:00:00.000,11 BROOKLYN,Request Large Bulky Item Collection,2019-05-26T01:05:00.000,BATH AVENUE,CROPSEY AVENUE,Request Large Bulky Item Collection,,N/A,8803 20 AVENUE,11214,,,,40.600563849221786,"{'type': 'Point', 'coordinates': [-74.002430729651, 40.600563849222]}",Sidewalk,-74.00243072965056,PHONE,BROOKLYN,Unspecified,2019-05-30T00:00:00.000,,,Closed,20 AVENUE,,,42778522,983575,158078
497,ADDRESS,NYPD,New York City Police Department,1020840020,MANHATTAN,,,,NEW YORK,2019-05-26T02:08:48.000,09 MANHATTAN,Noise - Street/Sidewalk,2019-05-26T01:05:06.000,AMSTERDAM AVENUE,BROADWAY,Loud Talking,2019-05-26T09:05:06.000,Precinct,519 WEST 152 STREET,10031,,,,40.83003744775863,"{'type': 'Point', 'coordinates': [-73.945277147588, 40.830037447759]}",Street/Sidewalk,-73.9452771475878,MOBILE,MANHATTAN,Unspecified,2019-05-26T02:08:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 152 STREET,,,42772244,999394,241687
498,ADDRESS,NYPD,New York City Police Department,3081580001,BROOKLYN,,,,BROOKLYN,2019-05-26T04:24:35.000,18 BROOKLYN,Noise - Street/Sidewalk,2019-05-26T01:05:42.000,STANLEY AVENUE,FARRAGUT ROAD,Loud Music/Party,2019-05-26T09:05:42.000,Precinct,543 EAST 108 STREET,11236,,,,40.65273445596542,"{'type': 'Point', 'coordinates': [-73.896798782866, 40.652734455965]}",Street/Sidewalk,-73.89679878286645,PHONE,BROOKLYN,Unspecified,2019-05-26T04:24:35.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,EAST 108 STREET,,,42775521,1012886,177102
499,INTERSECTION,NYPD,New York City Police Department,,QUEENS,,,,EAST ELMHURST,2019-05-26T03:39:30.000,03 QUEENS,Illegal Parking,2019-05-26T01:05:51.000,,,Blocked Hydrant,2019-05-26T09:05:51.000,Precinct,,11369,89 STREET,32 AVENUE,,40.7583689199767,"{'type': 'Point', 'coordinates': [-73.879243991483, 40.758368919977]}",Street/Sidewalk,-73.87924399148304,ONLINE,QUEENS,Unspecified,2019-05-26T03:39:30.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,42774450,1017704,215594
500,ADDRESS,NYPD,New York City Police Department,2047750039,BRONX,,,,BRONX,2019-05-26T05:13:32.000,12 BRONX,Noise - Residential,2019-05-26T01:06:03.000,ADEE AVENUE,HAMMERSLEY AVENUE,Loud Music/Party,2019-05-26T09:06:03.000,Precinct,3018 WICKHAM AVENUE,10469,,,,40.87135496219371,"{'type': 'Point', 'coordinates': [-73.838473704377, 40.871354962194]}",Residential Building/House,-73.83847370437675,PHONE,BRONX,Unspecified,2019-05-26T05:13:32.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WICKHAM AVENUE,,,42778259,1028923,256777
501,ADDRESS,NYPD,New York City Police Department,4008420054,QUEENS,,,,ASTORIA,2019-05-26T08:10:25.000,01 QUEENS,Noise - Residential,2019-05-26T01:06:04.000,23 AVENUE,23 ROAD,Loud Music/Party,2019-05-26T09:06:04.000,Precinct,23-31 29 STREET,11105,,,,40.77441614745084,"{'type': 'Point', 'coordinates': [-73.914626525783, 40.774416147451]}",Residential Building/House,-73.91462652578319,ONLINE,QUEENS,Unspecified,2019-05-26T08:10:25.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,29 STREET,,,42777510,1007896,221429
502,ADDRESS,NYPD,New York City Police Department,3032470039,BROOKLYN,,,,BROOKLYN,2019-05-26T05:58:24.000,04 BROOKLYN,Noise - Vehicle,2019-05-26T01:06:06.000,KNICKERBOCKER AVENUE,IRVING AVENUE,Car/Truck Music,2019-05-26T09:06:06.000,Precinct,263 STOCKHOLM STREET,11237,,,,40.70174758028055,"{'type': 'Point', 'coordinates': [-73.920591047166, 40.701747580281]}",Street/Sidewalk,-73.92059104716589,ONLINE,BROOKLYN,Unspecified,2019-05-26T05:58:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,STOCKHOLM STREET,,,42774652,1006268,194952
503,ADDRESS,NYPD,New York City Police Department,3050260070,BROOKLYN,,,,BROOKLYN,2019-05-26T01:35:06.000,09 BROOKLYN,Noise - Street/Sidewalk,2019-05-26T01:06:15.000,DEAD END,FLATBUSH AVENUE,Loud Talking,2019-05-26T09:06:15.000,Precinct,2121 BEEKMAN PLACE,11225,,,,40.66001760998396,"{'type': 'Point', 'coordinates': [-73.960965533365, 40.660017609984]}",Street/Sidewalk,-73.96096553336491,MOBILE,BROOKLYN,Unspecified,2019-05-26T01:35:06.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,BEEKMAN PLACE,,,42773197,995080,179741
504,ADDRESS,NYPD,New York City Police Department,2031710037,BRONX,,,,BRONX,2019-05-26T08:12:28.000,05 BRONX,Noise - Residential,2019-05-26T01:06:19.000,EAST 182 STREET,EAST 183 STREET,Loud Music/Party,2019-05-26T09:06:19.000,Precinct,2239 CRESTON AVENUE,10453,,,,40.856719938532535,"{'type': 'Point', 'coordinates': [-73.901575735791, 40.856719938533]}",Residential Building/House,-73.90157573579084,PHONE,BRONX,Unspecified,2019-05-26T08:12:28.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,CRESTON AVENUE,,,42777500,1011477,251419
505,ADDRESS,NYPD,New York City Police Department,2029550047,BRONX,,,,BRONX,2019-05-26T04:57:07.000,06 BRONX,Noise - Residential,2019-05-26T01:06:22.000,PROSPECT AVENUE,MARMION AVENUE,Loud Music/Party,2019-05-26T09:06:22.000,Precinct,789 FAIRMOUNT PLACE,10460,,,,40.84280130643088,"{'type': 'Point', 'coordinates': [-73.88921770696, 40.842801306431]}",Residential Building/House,-73.88921770696034,ONLINE,BRONX,Unspecified,2019-05-26T04:57:07.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,FAIRMOUNT PLACE,,,42774857,1014902,246352
506,ADDRESS,NYPD,New York City Police Department,4097250043,QUEENS,,,,JAMAICA,2019-05-26T03:24:59.000,08 QUEENS,Noise - Residential,2019-05-26T01:06:34.000,148 STREET,150 STREET,Loud Music/Party,2019-05-26T09:06:34.000,Precinct,148-45 87 AVENUE,11435,,,,40.707507217252996,"{'type': 'Point', 'coordinates': [-73.809265582543, 40.707507217253]}",Residential Building/House,-73.809265582543,PHONE,QUEENS,Unspecified,2019-05-26T03:24:59.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,87 AVENUE,,,42777478,1037131,197098
507,ADDRESS,NYPD,New York City Police Department,3087500375,BROOKLYN,,,,BROOKLYN,2019-05-26T07:22:38.000,15 BROOKLYN,Illegal Parking,2019-05-26T01:06:34.000,HAMPTON AVENUE,ORIENTAL BOULEVARD,Posted Parking Sign Violation,2019-05-26T09:06:34.000,Precinct,171 GIRARD STREET,11235,,,,40.57858432522912,"{'type': 'Point', 'coordinates': [-73.945526371666, 40.578584325229]}",Street/Sidewalk,-73.94552637166645,MOBILE,BROOKLYN,Unspecified,2019-05-26T07:22:38.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,GIRARD STREET,,,42777031,999382,150075
508,ADDRESS,NYPD,New York City Police Department,4019420102,QUEENS,,,,CORONA,2019-05-26T05:47:14.000,04 QUEENS,Noise - Residential,2019-05-26T01:06:35.000,STRONG AVENUE,52 AVENUE,Loud Music/Party,2019-05-26T09:06:35.000,Precinct,51-27 103 STREET,11368,,,,40.74190671116648,"{'type': 'Point', 'coordinates': [-73.858271052152, 40.741906711166]}",Residential Building/House,-73.85827105215215,MOBILE,QUEENS,Unspecified,2019-05-26T05:47:14.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,103 STREET,,,42773133,1023524,209605
509,ADDRESS,NYPD,New York City Police Department,4163500400,QUEENS,,,,BREEZY POINT,2019-05-26T06:45:56.000,14 QUEENS,Noise - Commercial,2019-05-26T01:06:43.000,BEDFORD AVENUE,REID AVENUE,Banging/Pounding,2019-05-26T09:06:43.000,Precinct,200 OCEANSIDE AVENUE,11697,,,,40.55653708672172,"{'type': 'Point', 'coordinates': [-73.912821284796, 40.556537086722]}",Club/Bar/Restaurant,-73.91282128479607,ONLINE,QUEENS,Unspecified,2019-05-26T06:45:56.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,OCEANSIDE AVENUE,,,42773794,1008475,142050
510,ADDRESS,NYPD,New York City Police Department,1021360160,MANHATTAN,,,,NEW YORK,2019-05-26T02:42:55.000,12 MANHATTAN,Noise - Residential,2019-05-26T01:07:05.000,FT WASHINGTON AVENUE,RIVERSIDE DRIVE,Loud Music/Party,2019-05-26T09:07:05.000,Precinct,667 WEST 161 STREET,10032,,,,40.837585506258485,"{'type': 'Point', 'coordinates': [-73.945487773639, 40.837585506258]}",Residential Building/House,-73.94548777363867,PHONE,MANHATTAN,Unspecified,2019-05-26T02:42:55.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 161 STREET,,,42778337,999334,244437
511,ADDRESS,NYPD,New York City Police Department,4012170056,QUEENS,,,,WOODSIDE,2019-05-26T06:39:50.000,02 QUEENS,Noise - Residential,2019-05-26T01:07:20.000,37 AVENUE,39 AVENUE,Loud Music/Party,2019-05-26T09:07:20.000,Precinct,37-16 63 STREET,11377,,,,40.748592685006244,"{'type': 'Point', 'coordinates': [-73.899865981353, 40.748592685006]}",Residential Building/House,-73.8998659813535,ONLINE,QUEENS,Unspecified,2019-05-26T06:39:50.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,63 STREET,,,42774872,1011995,212025
512,ADDRESS,DOT,Department of Transportation,2028200061,BRONX,,,,BRONX,2019-06-03T15:58:02.000,04 BRONX,Street Condition,2019-05-26T01:07:40.000,TELLER AVENUE,EAST MT EDEN AVENUE,Defective Hardware,2019-06-05T01:07:40.000,N/A,1505 MORRIS AVENUE,10457,,,,40.84138072897215,"{'type': 'Point', 'coordinates': [-73.909441067629, 40.841380728972]}",Street,-73.90944106762855,PHONE,BRONX,Unspecified,2019-06-03T15:58:02.000,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,,Closed,MORRIS AVENUE,,,42772511,1009307,245828
513,ADDRESS,NYPD,New York City Police Department,3045100001,BROOKLYN,,,,BROOKLYN,2019-05-26T05:06:20.000,05 BROOKLYN,Noise - Residential,2019-05-26T01:07:42.000,AUTUMN AVENUE,ELDERT LANE,Loud Music/Party,2019-05-26T09:07:42.000,Precinct,1260 LORING AVENUE,11208,,,,40.66739991323525,"{'type': 'Point', 'coordinates': [-73.86506200569, 40.667399913235]}",Residential Building/House,-73.86506200568988,PHONE,BROOKLYN,Unspecified,2019-05-26T05:06:20.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,LORING AVENUE,,,42772073,1021684,182457
514,INTERSECTION,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-05-26T04:22:33.000,11 BRONX,Noise - Residential,2019-05-26T01:07:45.000,,,Loud Music/Party,2019-05-26T09:07:45.000,Precinct,,10469,ALLERTON AVENUE,MORGAN AVENUE,,40.8652491296537,"{'type': 'Point', 'coordinates': [-73.8453036009, 40.865249129654]}",Residential Building/House,-73.84530360089977,PHONE,BRONX,Unspecified,2019-05-26T04:22:33.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,,,,42777387,1027038,254549
515,ADDRESS,NYPD,New York City Police Department,3072160005,BROOKLYN,,,,BROOKLYN,2019-05-26T06:08:33.000,13 BROOKLYN,Noise - Residential,2019-05-26T01:07:59.000,WEST STREET,EAST 1 STREET,Loud Music/Party,2019-05-26T09:07:59.000,Precinct,448 AVENUE Y,11223,,,,40.58846621383922,"{'type': 'Point', 'coordinates': [-73.969389155383, 40.588466213839]}",Residential Building/House,-73.96938915538337,ONLINE,BROOKLYN,Unspecified,2019-05-26T06:08:33.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,AVENUE Y,,,42774889,992752,153672
516,BLOCKFACE,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-05-26T08:02:12.000,05 BROOKLYN,Noise - Residential,2019-05-26T01:07:59.000,PITKIN AVENUE,BELMONT AVENUE,Loud Music/Party,2019-05-26T09:07:59.000,Precinct,CHESTNUT STREET,11208,,,,40.67454842320344,"{'type': 'Point', 'coordinates': [-73.873274334352, 40.674548423203]}",Residential Building/House,-73.8732743343521,PHONE,BROOKLYN,Unspecified,2019-05-26T08:02:12.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,CHESTNUT STREET,,,42773931,1019402,185058
517,ADDRESS,NYPD,New York City Police Department,1020647502,MANHATTAN,,,,NEW YORK,2019-05-26T02:10:53.000,09 MANHATTAN,Noise - Residential,2019-05-26T01:08:07.000,WEST 149 STREET,WEST 150 STREET,Loud Music/Party,2019-05-26T09:08:07.000,Precinct,441 CONVENT AVENUE,10031,,,,40.82732792395432,"{'type': 'Point', 'coordinates': [-73.944253183438, 40.827327923954]}",Residential Building/House,-73.94425318343836,ONLINE,MANHATTAN,Unspecified,2019-05-26T02:10:53.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,CONVENT AVENUE,,,42777065,999678,240700
518,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-05-26T01:47:35.000,03 BROOKLYN,Noise - Commercial,2019-05-26T01:08:23.000,,,Loud Music/Party,2019-05-26T09:08:23.000,Precinct,,11221,MALCOLM X BOULEVARD,JEFFERSON AVENUE,,40.685636152203,"{'type': 'Point', 'coordinates': [-73.929591973689, 40.685636152203]}",Club/Bar/Restaurant,-73.92959197368913,ONLINE,BROOKLYN,Unspecified,2019-05-26T01:47:35.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,,,,42773891,1003777,189080
519,ADDRESS,NYPD,New York City Police Department,1021610110,MANHATTAN,,,,NEW YORK,2019-05-26T03:04:31.000,12 MANHATTAN,Noise - Residential,2019-05-26T01:08:33.000,AUDUBON AVENUE,ST NICHOLAS AVENUE,Loud Music/Party,2019-05-26T09:08:33.000,Precinct,568 WEST 192 STREET,10040,,,,40.855960093941114,"{'type': 'Point', 'coordinates': [-73.92821513509, 40.855960093941]}",Residential Building/House,-73.92821513508967,MOBILE,MANHATTAN,Unspecified,2019-05-26T03:04:31.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 192 STREET,,,42774871,1004108,251135
520,ADDRESS,NYPD,New York City Police Department,4163500400,QUEENS,,,,BREEZY POINT,2019-05-26T06:45:56.000,14 QUEENS,Noise - Commercial,2019-05-26T01:08:36.000,BEDFORD AVENUE,REID AVENUE,Loud Music/Party,2019-05-26T09:08:36.000,Precinct,200 OCEANSIDE AVENUE,11697,,,,40.55653708672172,"{'type': 'Point', 'coordinates': [-73.912821284796, 40.556537086722]}",Club/Bar/Restaurant,-73.91282128479607,ONLINE,QUEENS,Unspecified,2019-05-26T06:45:56.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,OCEANSIDE AVENUE,,,42771933,1008475,142050
521,ADDRESS,NYPD,New York City Police Department,4093310024,QUEENS,,,,RICHMOND HILL,2019-05-26T01:53:51.000,09 QUEENS,Noise - Residential,2019-05-26T01:08:38.000,JAMAICA AVENUE,89 AVENUE,Loud Music/Party,2019-05-26T09:08:38.000,Precinct,87-30 123 STREET,11418,,,,40.69976762697719,"{'type': 'Point', 'coordinates': [-73.827060297138, 40.699767626977]}",Residential Building/House,-73.82706029713846,PHONE,QUEENS,Unspecified,2019-05-26T01:53:51.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,123 STREET,,,42778272,1032203,194268
522,ADDRESS,DSNY,Department of Sanitation,3084860016,BROOKLYN,,,,BROOKLYN,2019-06-04T00:00:00.000,18 BROOKLYN,Request Large Bulky Item Collection,2019-05-26T01:09:00.000,AVENUE R,FILLMORE AVENUE,Request Large Bulky Item Collection,,N/A,1861 HENDRICKSON STREET,11234,,,,40.61486192154161,"{'type': 'Point', 'coordinates': [-73.929612595058, 40.614861921542]}",Sidewalk,-73.92961259505793,PHONE,BROOKLYN,Unspecified,2019-06-04T00:00:00.000,,,Closed,HENDRICKSON STREET,,,42775056,1003792,163295
523,ADDRESS,NYPD,New York City Police Department,2028880039,BRONX,,,,BRONX,2019-05-26T16:00:43.000,04 BRONX,Noise - Street/Sidewalk,2019-05-26T01:09:08.000,CARTER AVENUE,WEBSTER AVENUE,Loud Music/Party,2019-05-26T09:09:08.000,Precinct,380 EAST 173 STREET,10457,,,,40.84309998167381,"{'type': 'Point', 'coordinates': [-73.903970424552, 40.843099981674]}",Street/Sidewalk,-73.90397042455193,PHONE,BRONX,Unspecified,2019-05-26T16:00:43.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST 173 STREET,,,42774646,1010820,246456
524,LATLONG,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-05-26T03:36:21.000,05 BROOKLYN,Noise - Street/Sidewalk,2019-05-26T01:09:16.000,,,Loud Music/Party,2019-05-26T09:09:16.000,Precinct,MONTAUK AVENUE,11208,,,,40.67045728661813,"{'type': 'Point', 'coordinates': [-73.877027555259, 40.670457286618]}",Street/Sidewalk,-73.8770275552586,MOBILE,BROOKLYN,Unspecified,2019-05-26T03:36:21.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,MONTAUK AVENUE,,,42774631,1018363,183566
525,ADDRESS,NYPD,New York City Police Department,3032380014,BROOKLYN,,,,BROOKLYN,2019-05-26T05:58:24.000,04 BROOKLYN,Noise - Residential,2019-05-26T01:09:49.000,WYCKOFF AVENUE,ST NICHOLAS AVENUE,Loud Music/Party,2019-05-26T09:09:49.000,Precinct,988 HART STREET,11237,,,,40.70518053599774,"{'type': 'Point', 'coordinates': [-73.919515757865, 40.705180535998]}",Residential Building/House,-73.91951575786531,MOBILE,BROOKLYN,Unspecified,2019-05-26T05:58:24.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,HART STREET,,,42774869,1006565,196203
526,ADDRESS,NYPD,New York City Police Department,2057070020,BRONX,,,,BRONX,2019-05-26T02:34:45.000,08 BRONX,Noise - Residential,2019-05-26T01:09:53.000,NAPLES TERRACE,WEST 232 STREET,Loud Music/Party,2019-05-26T09:09:53.000,Precinct,3135 GODWIN TERRACE,10463,,,,40.880061083454045,"{'type': 'Point', 'coordinates': [-73.905142938483, 40.880061083454]}",Residential Building/House,-73.90514293848292,MOBILE,BRONX,Unspecified,2019-05-26T02:34:45.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,GODWIN TERRACE,,,42774490,1010481,259922
527,ADDRESS,NYPD,New York City Police Department,3018120083,BROOKLYN,,,,BROOKLYN,2019-05-26T03:40:33.000,03 BROOKLYN,Noise - Residential,2019-05-26T01:09:58.000,BEDFORD AVENUE,NOSTRAND AVENUE,Loud Music/Party,2019-05-26T09:09:58.000,Precinct,149 MONROE STREET,11216,,,,40.68523350630335,"{'type': 'Point', 'coordinates': [-73.952690219676, 40.685233506303]}",Residential Building/House,-73.95269021967577,MOBILE,BROOKLYN,Unspecified,2019-05-26T03:40:33.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,MONROE STREET,,,42773132,997371,188929
528,ADDRESS,NYPD,New York City Police Department,2033190064,BRONX,,,,BRONX,2019-05-26T04:12:21.000,07 BRONX,Noise - Residential,2019-05-26T01:10:24.000,JEROME AVENUE,CRESTON AVENUE,Loud Music/Party,2019-05-26T09:10:24.000,Precinct,5 MINERVA PLACE,10468,,,,40.87146871410207,"{'type': 'Point', 'coordinates': [-73.891035675488, 40.871468714102]}",Residential Building/House,-73.89103567548761,PHONE,BRONX,Unspecified,2019-05-26T04:12:21.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,MINERVA PLACE,,,42773116,1014386,256796
