,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
1194,ADDRESS,NYPD,New York City Police Department,4089820034,QUEENS,,,,WOODHAVEN,2019-02-17T09:23:04.000,09 QUEENS,Blocked Driveway,2019-02-17T08:16:55.000,88 STREET,89 STREET,No Access,2019-02-17T16:16:55.000,Precinct,88-07 ATLANTIC AVENUE,11421,,,40.68672323450023,"{'type': 'Point', 'coordinates': [-73.853895593166, 40.6867232345]}",Street/Sidewalk,-73.85389559316629,PHONE,QUEENS,Unspecified,2019-02-17T09:23:04.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,ATLANTIC AVENUE,,,41728918,1024770,189502
1195,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,ASTORIA,2019-02-23T12:31:05.000,01 QUEENS,Broken Parking Meter,2019-02-17T08:17:01.000,,,Out of Order,2019-03-09T08:17:01.000,N/A,,11103,30 AVENUE,38 STREET,40.76426695156841,"{'type': 'Point', 'coordinates': [-73.915791104165, 40.764266951568]}",Street,-73.91579110416527,PHONE,QUEENS,Unspecified,2019-02-23T12:31:05.000,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,,Closed,,,,41728649,1007577,217731
1196,ADDRESS,NYPD,New York City Police Department,5079450010,STATEN ISLAND,,,,STATEN ISLAND,2019-02-17T09:40:12.000,03 STATEN ISLAND,Blocked Driveway,2019-02-17T08:17:07.000,AMBOY ROAD,SUMMIT ROAD,No Access,2019-02-17T16:17:07.000,Precinct,632 CRAIG AVENUE,10307,,,40.507276324059866,"{'type': 'Point', 'coordinates': [-74.252134261003, 40.50727632406]}",Street/Sidewalk,-74.25213426100282,PHONE,STATEN ISLAND,Unspecified,2019-02-17T09:40:12.000,The Police Department issued a summons in response to the complaint.,,Closed,CRAIG AVENUE,,,41725649,914136,124192
1197,ADDRESS,HPD,Department of Housing Preservation and Development,3002580017,BROOKLYN,,,,BROOKLYN,2019-02-20T17:48:56.000,02 BROOKLYN,HEAT/HOT WATER,2019-02-17T08:17:08.000,,,APARTMENT ONLY,,N/A,28 COLUMBIA PLACE,11201,,,40.69304386042515,"{'type': 'Point', 'coordinates': [-73.99865853982, 40.693043860425]}",RESIDENTIAL BUILDING,-73.99865853982017,ONLINE,BROOKLYN,Unspecified,2019-02-20T17:48:56.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,COLUMBIA PLACE,,,41744790,984622,191771
1198,,DOT,Department of Transportation,,Unspecified,Southbound/Downtown,FDR Dr,East 116th St (Exit 16) - East 106th St (Exit 15),NEW YORK,2019-02-19T15:09:24.000,0 Unspecified,Highway Condition,2019-02-17T08:17:29.000,,,Painted Line/Marking,2019-03-19T08:17:29.000,N/A,,10029,,,40.792379760244934,"{'type': 'Point', 'coordinates': [-73.934564016374, 40.792379760245]}",Highway,-73.93456401637432,PHONE,Unspecified,Unspecified,2019-02-19T15:09:24.000,"The condition has been inspected/investigated, see customer notes for more information.",Roadway,Closed,,,,41726131,1002369,227969
1199,ADDRESS,HPD,Department of Housing Preservation and Development,4021820101,QUEENS,,,,Forest Hills,2019-03-22T10:22:59.000,06 QUEENS,UNSANITARY CONDITION,2019-02-17T08:17:53.000,,,PESTS,,N/A,63-45 110 STREET,11375,,,40.73462531178378,"{'type': 'Point', 'coordinates': [-73.847858462782, 40.734625311784]}",RESIDENTIAL BUILDING,-73.84785846278204,PHONE,QUEENS,Unspecified,2019-03-22T10:22:59.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,110 STREET,,,42028454,1026414,206957
1200,ADDRESS,DSNY,Department of Sanitation,4079620023,QUEENS,,,,Bellerose,2019-02-26T00:00:00.000,13 QUEENS,Request Large Bulky Item Collection,2019-02-17T08:18:00.000,241 STREET,CROSS ISLAND PARKWAY,Request Large Bulky Item Collection,,N/A,241-23 85 ROAD,11426,,,40.73262080721364,"{'type': 'Point', 'coordinates': [-73.72467089967, 40.732620807214]}",Sidewalk,-73.72467089967037,PHONE,QUEENS,Unspecified,2019-02-26T00:00:00.000,,,Closed,85 ROAD,,,41726216,1060556,206310
1201,ADDRESS,NYPD,New York City Police Department,3068050068,BROOKLYN,,,,BROOKLYN,2019-02-17T17:42:52.000,15 BROOKLYN,Blocked Driveway,2019-02-17T08:18:31.000,QUENTIN ROAD,AVENUE R,No Access,2019-02-17T16:18:31.000,Precinct,1797 EAST 22 STREET,11229,,,40.6076514556556,"{'type': 'Point', 'coordinates': [-73.950958872101, 40.607651455656]}",Street/Sidewalk,-73.95095887210135,PHONE,BROOKLYN,Unspecified,2019-02-17T17:42:52.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 22 STREET,,,41726843,997867,160664
1202,ADDRESS,DSNY,BCC - Brooklyn South,3056840041,BROOKLYN,,,,BROOKLYN,2019-02-18T12:00:00.000,12 BROOKLYN,Missed Collection (All Materials),2019-02-17T08:19:00.000,NEW UTRECHT AVENUE,14 AVENUE,1RB Missed Recycling - M/G/Pl,,DSNY Garage,1366 55 STREET,11219,,,40.63079762362177,"{'type': 'Point', 'coordinates': [-73.994196030412, 40.630797623622]}",Sidewalk,-73.99419603041228,PHONE,BROOKLYN,Unspecified,2019-02-18T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,55 STREET,,,41728375,985861,169093
1203,ADDRESS,HPD,Department of Housing Preservation and Development,3019480020,BROOKLYN,,,,BROOKLYN,2019-02-20T15:47:23.000,02 BROOKLYN,HEAT/HOT WATER,2019-02-17T08:19:12.000,,,ENTIRE BUILDING,,N/A,352 LAFAYETTE AVENUE,11238,,,40.68871437754111,"{'type': 'Point', 'coordinates': [-73.961385040958, 40.688714377541]}",RESIDENTIAL BUILDING,-73.96138504095846,PHONE,BROOKLYN,Unspecified,2019-02-20T15:47:23.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,LAFAYETTE AVENUE,,,41747020,994959,190196
1204,ADDRESS,HPD,Department of Housing Preservation and Development,2041780010,BRONX,,,,BRONX,2019-02-21T02:11:18.000,10 BRONX,HEAT/HOT WATER,2019-02-17T08:19:41.000,,,ENTIRE BUILDING,,N/A,3555 BRUCKNER BOULEVARD,10461,,,40.84780869783529,"{'type': 'Point', 'coordinates': [-73.827481440045, 40.847808697835]}",RESIDENTIAL BUILDING,-73.82748144004533,ONLINE,BRONX,Unspecified,2019-02-21T02:11:18.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,BRUCKNER BOULEVARD,,,41759486,1031980,248204
1205,ADDRESS,NYPD,New York City Police Department,2028350026,BRONX,,,,BRONX,2019-02-17T12:32:45.000,04 BRONX,Noise - Residential,2019-02-17T08:19:54.000,EAST 172 STREET,ROCKWOOD STREET,Banging/Pounding,2019-02-17T16:19:54.000,Precinct,1505 GRAND CONCOURSE,10452,,,40.84121574953583,"{'type': 'Point', 'coordinates': [-73.912614480234, 40.841215749536]}",Residential Building/House,-73.91261448023401,ONLINE,BRONX,Unspecified,2019-02-17T12:32:45.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,GRAND CONCOURSE,,,41728738,1008429,245767
1206,ADDRESS,HPD,Department of Housing Preservation and Development,3019480022,BROOKLYN,,,,BROOKLYN,2019-02-20T15:47:23.000,02 BROOKLYN,HEAT/HOT WATER,2019-02-17T08:19:59.000,,,ENTIRE BUILDING,,N/A,356 LAFAYETTE AVENUE,11238,,,40.68872805897317,"{'type': 'Point', 'coordinates': [-73.961258828541, 40.688728058973]}",RESIDENTIAL BUILDING,-73.9612588285408,PHONE,BROOKLYN,Unspecified,2019-02-20T15:47:23.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,LAFAYETTE AVENUE,,,41749115,994994,190201
1207,ADDRESS,HPD,Department of Housing Preservation and Development,4018410001,QUEENS,,,,Elmhurst,2019-02-17T10:39:15.000,04 QUEENS,HEAT/HOT WATER,2019-02-17T08:20:04.000,,,ENTIRE BUILDING,,N/A,89-20 55 AVENUE,11373,,,40.73655340640805,"{'type': 'Point', 'coordinates': [-73.873906961363, 40.736553406408]}",RESIDENTIAL BUILDING,-73.87390696136343,MOBILE,QUEENS,Unspecified,2019-02-17T10:39:15.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,55 AVENUE,,,41728333,1019194,207648
1208,ADDRESS,NYPD,New York City Police Department,3035870001,BROOKLYN,,,,BROOKLYN,2019-02-17T08:59:53.000,16 BROOKLYN,Illegal Parking,2019-02-17T08:20:10.000,THOMAS S BOYLAND STREET,BRISTOL STREET,Blocked Hydrant,2019-02-17T16:20:10.000,Precinct,147 RIVERDALE AVENUE,11212,,,40.66063493050921,"{'type': 'Point', 'coordinates': [-73.911135381878, 40.660634930509]}",Street/Sidewalk,-73.91113538187801,MOBILE,BROOKLYN,Unspecified,2019-02-17T08:59:53.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,RIVERDALE AVENUE,,,41724448,1008905,179976
1209,ADDRESS,DSNY,Manhattan 02,1006017503,MANHATTAN,,,,NEW YORK,2019-02-19T12:00:00.000,02 MANHATTAN,Missed Collection (All Materials),2019-02-17T08:21:00.000,WASHINGTON STREET,JOE DIMAGGIO HIGHWAY,1RB Missed Recycling - M/G/Pl,,DSNY Garage,75 CLARKSON STREET,10014,,,40.729790302128364,"{'type': 'Point', 'coordinates': [-74.010095363847, 40.729790302128]}",Sidewalk,-74.0100953638471,PHONE,MANHATTAN,Unspecified,2019-02-19T12:00:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,CLARKSON STREET,,,41727450,981452,205159
1210,ADDRESS,DSNY,Department of Sanitation,3049730076,BROOKLYN,,,,BROOKLYN,2019-02-22T00:00:00.000,17 BROOKLYN,Request Large Bulky Item Collection,2019-02-17T08:21:00.000,AVENUE D,FOSTER AVENUE,Request Large Bulky Item Collection,,N/A,665 EAST   39 STREET,11203,,,40.640704430050064,"{'type': 'Point', 'coordinates': [-73.939822163367, 40.64070443005]}",Sidewalk,-73.93982216336737,PHONE,BROOKLYN,Unspecified,2019-02-22T00:00:00.000,,,Closed,EAST   39 STREET,,,41727524,1000951,172708
1211,ADDRESS,DSNY,BCC - Queens West,4038310072,QUEENS,,,,Ridgewood,2019-02-18T12:00:00.000,05 QUEENS,Missed Collection (All Materials),2019-02-17T08:21:00.000,78 ROAD,MYRTLE AVENUE,1 Missed Collection,,DSNY Garage,78-56 81 STREET,11385,,,40.70393838292331,"{'type': 'Point', 'coordinates': [-73.867451401263, 40.703938382923]}",Sidewalk,-73.86745140126312,PHONE,QUEENS,Unspecified,2019-02-18T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,81 STREET,,,41728684,1021001,195768
1212,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-02-17T16:38:27.000,15 BROOKLYN,Illegal Parking,2019-02-17T08:21:48.000,,,Blocked Sidewalk,2019-02-17T16:21:48.000,Precinct,,11229,AVENUE P,EAST   27 STREET,40.61168451632112,"{'type': 'Point', 'coordinates': [-73.946932831124, 40.611684516321]}",Street/Sidewalk,-73.9469328311236,PHONE,BROOKLYN,Unspecified,2019-02-17T16:38:27.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,,,,41725340,998984,162134
1213,ADDRESS,HPD,Department of Housing Preservation and Development,2049930068,BRONX,,,,BRONX,2019-02-21T02:09:46.000,12 BRONX,HEAT/HOT WATER,2019-02-17T08:21:58.000,,,ENTIRE BUILDING,,N/A,4257 CARPENTER AVENUE,10466,,,40.89599667126169,"{'type': 'Point', 'coordinates': [-73.859338697222, 40.895996671262]}",RESIDENTIAL BUILDING,-73.85933869722189,PHONE,BRONX,Unspecified,2019-02-21T02:09:46.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,CARPENTER AVENUE,,,41758676,1023138,265745
1214,ADDRESS,HPD,Department of Housing Preservation and Development,2043380006,BRONX,,,,BRONX,2019-02-19T08:54:42.000,11 BRONX,HEAT/HOT WATER,2019-02-17T08:22:00.000,,,ENTIRE BUILDING,,N/A,655 PELHAM PARKWAY NORTH,10467,,,40.85774742188966,"{'type': 'Point', 'coordinates': [-73.86936810049, 40.85774742189]}",RESIDENTIAL BUILDING,-73.86936810048957,ONLINE,BRONX,Unspecified,2019-02-19T08:54:42.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,PELHAM PARKWAY NORTH,,,41734389,1020386,251805
1215,ADDRESS,HPD,Department of Housing Preservation and Development,4005797502,QUEENS,,,,Astoria,2019-02-20T02:09:51.000,01 QUEENS,HEAT/HOT WATER,2019-02-17T08:22:58.000,,,ENTIRE BUILDING,,N/A,25-10 31 AVENUE,11106,,,40.76558329281134,"{'type': 'Point', 'coordinates': [-73.926139323532, 40.765583292811]}",RESIDENTIAL BUILDING,-73.92613932353184,PHONE,QUEENS,Unspecified,2019-02-20T02:09:51.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,31 AVENUE,,,41744940,1004710,218208
1216,ADDRESS,HPD,Department of Housing Preservation and Development,3013310058,BROOKLYN,,,,BROOKLYN,2019-03-04T08:42:35.000,09 BROOKLYN,PLUMBING,2019-02-17T08:22:59.000,,,WATER SUPPLY,,N/A,455 EAST NEW YORK AVENUE,11225,,,40.66177984217589,"{'type': 'Point', 'coordinates': [-73.947393988332, 40.661779842176]}",RESIDENTIAL BUILDING,-73.94739398833246,PHONE,BROOKLYN,Unspecified,2019-03-04T08:42:35.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,EAST NEW YORK AVENUE,,,41870362,998845,180385
1217,ADDRESS,DPR,Department of Parks and Recreation,3053650063,BROOKLYN,,,,BROOKLYN,2019-02-18T15:00:50.000,12 BROOKLYN,Overgrown Tree/Branches,2019-02-17T08:23:09.000,15 AVENUE,16 AVENUE,Dead Branches in Tree,2019-03-19T08:23:09.000,N/A,1533 40 STREET,11218,,,40.636908944867244,"{'type': 'Point', 'coordinates': [-73.981628087268, 40.636908944867]}",Street,-73.98162808726799,PHONE,BROOKLYN,Unspecified,2019-02-18T15:00:50.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is necessary at this time.,,Closed,40 STREET,,,41726786,989349,171320
1218,ADDRESS,DSNY,BCC - Queens West,4038310072,QUEENS,,,,Ridgewood,2019-02-18T12:00:00.000,05 QUEENS,Missed Collection (All Materials),2019-02-17T08:24:00.000,78 ROAD,MYRTLE AVENUE,1R Missed Recycling-All Materials,,DSNY Garage,78-56 81 STREET,11385,,,40.70393838292331,"{'type': 'Point', 'coordinates': [-73.867451401263, 40.703938382923]}",Sidewalk,-73.86745140126312,PHONE,QUEENS,Unspecified,2019-02-18T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,81 STREET,,,41725175,1021001,195768
1219,ADDRESS,DSNY,Department of Sanitation,3012510123,BROOKLYN,,,,BROOKLYN,2019-02-25T10:42:00.000,08 BROOKLYN,Electronics Waste,2019-02-17T08:24:00.000,HAMPTON PLACE,VIRGINIA PLACE,missed collection for E-waste,,N/A,1162 STERLING PLACE,11213,,,40.67197873577798,"{'type': 'Point', 'coordinates': [-73.940331081228, 40.671978735778]}",Sidewalk,-73.94033108122846,PHONE,BROOKLYN,Unspecified,2019-02-25T10:42:00.000,The Department of Sanitation did not find any E-Waste at the location. Call 311 to make another appointment if you still need E-Waste removal.,,Closed,STERLING PLACE,,,41725703,1000802,184102
1220,INTERSECTION,DEP,Department of Environmental Protection,,BROOKLYN,,,,BROOKLYN,2019-02-17T08:30:00.000,15 BROOKLYN,Water System,2019-02-17T08:24:00.000,,,Leak (Use Comments) (WA2),,N/A,,11229,AVENUE W,EAST 16 STREET,40.59442303704328,"{'type': 'Point', 'coordinates': [-73.954623349074, 40.594423037043]}",,-73.95462334907404,PHONE,BROOKLYN,Unspecified,2019-02-17T08:30:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,41726707,996852,155844
1221,ADDRESS,DSNY,Department of Sanitation,4141540035,QUEENS,,,,Howard Beach,2019-02-20T00:00:00.000,10 QUEENS,Request Large Bulky Item Collection,2019-02-17T08:24:00.000,95 STREET,96 STREET,Request Large Bulky Item Collection,,N/A,95-07 158 AVENUE,11414,,,40.66115656541019,"{'type': 'Point', 'coordinates': [-73.838196943773, 40.66115656541]}",Sidewalk,-73.83819694377321,PHONE,QUEENS,Unspecified,2019-02-20T00:00:00.000,,,Closed,158 AVENUE,,,41728858,1029141,180195
1222,ADDRESS,DHS,Operations Unit - Department of Homeless Services,1008217503,MANHATTAN,,,,NEW YORK,2019-02-17T08:49:41.000,05 MANHATTAN,Homeless Person Assistance,2019-02-17T08:24:41.000,5 AVENUE,AVENUE OF THE AMERICAS,,2019-02-17T09:24:41.000,N/A,52 WEST   20 STREET,10011,,,40.74036329763547,"{'type': 'Point', 'coordinates': [-73.992605903126, 40.740363297635]}",Residential Building/House,-73.99260590312645,PHONE,MANHATTAN,Unspecified,2019-02-17T08:49:41.000,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",,Closed,WEST   20 STREET,,,41725820,986299,209011
1223,,DOT,Department of Transportation,,Unspecified,North/Bronx Bound,Van Wyck Expwy,Grand Central Pkwy (Exit 10) - 69th Rd-Jewel Ave (Exit 11),FLUSHING,2019-02-17T14:25:57.000,0 Unspecified,Highway Condition,2019-02-17T08:24:56.000,,,Pothole - Highway,,N/A,,11367,,,40.71807123781433,"{'type': 'Point', 'coordinates': [-73.826229989769, 40.718071237814]}",Highway,-73.8262299897692,PHONE,Unspecified,Unspecified,2019-02-17T14:25:57.000,The Department of Transportation has completed the request or corrected the condition.,Roadway,Closed,,,,41726642,1032420,200937
1224,ADDRESS,HPD,Department of Housing Preservation and Development,1012270039,MANHATTAN,,,,NEW YORK,2019-02-19T21:55:20.000,07 MANHATTAN,HEAT/HOT WATER,2019-02-17T08:25:23.000,,,APARTMENT ONLY,,N/A,206 WEST   80 STREET,10024,,,40.783997401678434,"{'type': 'Point', 'coordinates': [-73.978243714611, 40.783997401678]}",RESIDENTIAL BUILDING,-73.97824371461105,PHONE,MANHATTAN,Unspecified,2019-02-19T21:55:20.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,WEST   80 STREET,,,41736999,990275,224909
1225,ADDRESS,HPD,Department of Housing Preservation and Development,3047180030,BROOKLYN,,,,BROOKLYN,2019-02-20T02:11:17.000,17 BROOKLYN,HEAT/HOT WATER,2019-02-17T08:25:25.000,,,ENTIRE BUILDING,,N/A,513 ROCKAWAY PARKWAY,11212,,,40.65582291686336,"{'type': 'Point', 'coordinates': [-73.914208851583, 40.655822916863]}",RESIDENTIAL BUILDING,-73.91420885158337,PHONE,BROOKLYN,Unspecified,2019-02-20T02:11:17.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,ROCKAWAY PARKWAY,,,41748163,1008054,178222
1226,ADDRESS,DEP,Department of Environmental Protection,2038290064,BRONX,,,,BRONX,2019-02-25T19:30:00.000,09 BRONX,Water System,2019-02-17T08:26:00.000,HAVEMEYER AVE,ZEREGA AVE,Leak (Use Comments) (WA2),,N/A,2349 POWELL AVENUE,10462,,,40.83183363755387,"{'type': 'Point', 'coordinates': [-73.846306376465, 40.831833637554]}",,-73.84630637646512,PHONE,BRONX,Unspecified,2019-02-25T19:30:00.000,"The Department of Environmental Protection has investigated this complaint and a leak, not a city issue, has been resolved by homeowner.",,Closed,POWELL AVENUE,,,41724803,1026782,242374
1227,INTERSECTION,TLC,Taxi and Limousine Commission,,BROOKLYN,,,,BROOKLYN,,02 BROOKLYN,For Hire Vehicle Complaint,2019-02-17T08:26:16.000,,,Driver Complaint,2019-04-04T12:55:15.000,N/A,,11201,HENRY STREET,PIERREPONT STREET,40.69546185158104,"{'type': 'Point', 'coordinates': [-73.993977635085, 40.695461851581]}",Street,-73.99397763508536,ONLINE,BROOKLYN,Unspecified,2019-03-05T12:55:15.000,"The Taxi and Limousine Commission (TLC) has received your complaint. Within 30 days, the TLC representative who will be handling your case will contact you.",,Assigned,,,,41725204,985920,192652
1228,ADDRESS,HPD,Department of Housing Preservation and Development,2048210045,BRONX,,,,BRONX,2019-02-20T09:17:51.000,12 BRONX,PLUMBING,2019-02-17T08:26:28.000,,,WATER SUPPLY,,N/A,4030 BRONX BOULEVARD,10466,,,40.89058892598205,"{'type': 'Point', 'coordinates': [-73.863314148801, 40.890588925982]}",RESIDENTIAL BUILDING,-73.86331414880053,PHONE,BRONX,Unspecified,2019-02-20T09:17:51.000,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,BRONX BOULEVARD,,,41744377,1022042,263773
1229,ADDRESS,HPD,Department of Housing Preservation and Development,3013310058,BROOKLYN,,,,BROOKLYN,2019-03-04T08:42:35.000,09 BROOKLYN,GENERAL,2019-02-17T08:27:29.000,,,MAILBOX,,N/A,455 EAST NEW YORK AVENUE,11225,,,40.66177984217589,"{'type': 'Point', 'coordinates': [-73.947393988332, 40.661779842176]}",RESIDENTIAL BUILDING,-73.94739398833246,PHONE,BROOKLYN,Unspecified,2019-03-04T08:42:35.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,EAST NEW YORK AVENUE,,,41869478,998845,180385
1230,ADDRESS,HPD,Department of Housing Preservation and Development,3013310058,BROOKLYN,,,,BROOKLYN,2019-03-04T08:42:35.000,09 BROOKLYN,GENERAL,2019-02-17T08:27:29.000,,,BELL/BUZZER/INTERCOM,,N/A,455 EAST NEW YORK AVENUE,11225,,,40.66177984217589,"{'type': 'Point', 'coordinates': [-73.947393988332, 40.661779842176]}",RESIDENTIAL BUILDING,-73.94739398833246,PHONE,BROOKLYN,Unspecified,2019-03-04T08:42:35.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,EAST NEW YORK AVENUE,,,41873738,998845,180385
1231,ADDRESS,NYPD,New York City Police Department,4060230019,QUEENS,,,,BAYSIDE,2019-02-17T08:57:51.000,11 QUEENS,Illegal Parking,2019-02-17T08:27:50.000,29 AVENUE,32 AVENUE,Blocked Hydrant,2019-02-17T16:27:50.000,Precinct,29-28 201 STREET,11360,,,40.7710597134935,"{'type': 'Point', 'coordinates': [-73.789006633287, 40.771059713494]}",Street/Sidewalk,-73.78900663328703,MOBILE,QUEENS,Unspecified,2019-02-17T08:57:51.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,201 STREET,,,41726167,1042692,220265
1232,ADDRESS,DSNY,A - Staten Island,5007360017,STATEN ISLAND,,,,STATEN ISLAND,2019-02-23T12:00:00.000,01 STATEN ISLAND,Recycling Enforcement,2019-02-17T08:28:00.000,VICTORY BOULEVARD,PURDY AVENUE,ER1 Resident Recyc. (Owner/Manager,,N/A,17 SHERADEN AVENUE,10314,,,40.6113444793556,"{'type': 'Point', 'coordinates': [-74.138379532598, 40.611344479356]}",Sidewalk,-74.13837953259774,ONLINE,STATEN ISLAND,Unspecified,2019-02-23T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,SHERADEN AVENUE,,,41727486,945829,162036
1233,ADDRESS,DSNY,Department of Sanitation,5021550142,STATEN ISLAND,,,,STATEN ISLAND,2019-02-19T15:12:00.000,02 STATEN ISLAND,Electronics Waste,2019-02-17T08:28:00.000,ARLENE STREET,DEAD END,missed collection for E-waste,,N/A,33 DAWSON COURT,10314,,,40.604907944610815,"{'type': 'Point', 'coordinates': [-74.165368894312, 40.604907944611]}",Sidewalk,-74.16536889431235,PHONE,STATEN ISLAND,Unspecified,2019-02-19T15:12:00.000,The Department of Sanitation collected the E-waste.,,Closed,DAWSON COURT,,,41727818,938331,159704
1234,ADDRESS,HPD,Department of Housing Preservation and Development,1012520063,MANHATTAN,,,,NEW YORK,2019-02-19T21:55:20.000,07 MANHATTAN,HEAT/HOT WATER,2019-02-17T08:28:41.000,,,ENTIRE BUILDING,,N/A,308 WEST   94 STREET,10025,,,40.79412471563342,"{'type': 'Point', 'coordinates': [-73.974596349859, 40.794124715633]}",RESIDENTIAL BUILDING,-73.97459634985903,ONLINE,MANHATTAN,Unspecified,2019-02-19T21:55:20.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,WEST   94 STREET,,,41738725,991284,228599
1235,ADDRESS,NYPD,New York City Police Department,4036320019,QUEENS,,,,RIDGEWOOD,2019-02-17T09:56:21.000,05 QUEENS,Illegal Parking,2019-02-17T08:29:27.000,CATALPA AVENUE,SHALER AVENUE,Blocked Hydrant,2019-02-17T16:29:27.000,Precinct,69-34 64 PLACE,11385,,,40.704123994158124,"{'type': 'Point', 'coordinates': [-73.89281680214, 40.704123994158]}",Street/Sidewalk,-73.89281680213979,MOBILE,QUEENS,Unspecified,2019-02-17T09:56:21.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,64 PLACE,,,41725747,1013968,195826
1236,ADDRESS,NYPD,New York City Police Department,4035820010,QUEENS,,,,RIDGEWOOD,2019-02-17T09:59:23.000,05 QUEENS,Blocked Driveway,2019-02-17T08:29:41.000,60 STREET,60 LANE,No Access,2019-02-17T16:29:41.000,Precinct,60-18 78 AVENUE,11385,,,40.69616161928563,"{'type': 'Point', 'coordinates': [-73.896024737543, 40.696161619286]}",Street/Sidewalk,-73.8960247375432,PHONE,QUEENS,Unspecified,2019-02-17T09:59:23.000,The Police Department issued a summons in response to the complaint.,,Closed,78 AVENUE,,,41728207,1013082,192924
