,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
1251,ADDRESS,NYPD,New York City Police Department,4016570001,QUEENS,,,,EAST ELMHURST,2019-01-13T10:20:30.000,03 QUEENS,Blocked Driveway,2019-01-13T08:43:25.000,102 STREET,27 AVENUE,No Access,2019-01-13T16:43:25.000,Precinct,105-51 DITMARS BOULEVARD,11369,,,40.76633991954012,"{'type': 'Point', 'coordinates': [-73.864659384537, 40.76633991954]}",Street/Sidewalk,-73.86465938453745,PHONE,QUEENS,Unspecified,2019-01-13T10:20:30.000,The Police Department issued a summons in response to the complaint.,,Closed,DITMARS BOULEVARD,,,41410207,1021740,218504
1252,ADDRESS,NYPD,New York City Police Department,2043040025,BRONX,,,,BRONX,2019-01-13T16:48:24.000,11 BRONX,Blocked Driveway,2019-01-13T08:43:32.000,LURTING AVENUE,HAIGHT AVENUE,No Access,2019-01-13T16:43:32.000,Precinct,1085 NEILL AVENUE,10461,,,40.853247341379614,"{'type': 'Point', 'coordinates': [-73.856544520504, 40.85324734138]}",Street/Sidewalk,-73.85654452050429,ONLINE,BRONX,Unspecified,2019-01-13T16:48:24.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,NEILL AVENUE,,,41410199,1023936,250171
1253,ADDRESS,DSNY,Department of Sanitation,3050260313,BROOKLYN,,,,BROOKLYN,2019-01-15T00:00:00.000,09 BROOKLYN,Request Large Bulky Item Collection,2019-01-13T08:44:00.000,EAST LAKE DRIVE,EAST DRIVE,Request Large Bulky Item Collection,,N/A,305 OCEAN AVENUE,11225,,,40.65424560316364,"{'type': 'Point', 'coordinates': [-73.961761785951, 40.654245603164]}",Sidewalk,-73.96176178595128,PHONE,BROOKLYN,Unspecified,2019-01-15T00:00:00.000,,,Closed,OCEAN AVENUE,,,41410956,994860,177638
1254,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,Ridgewood,2019-01-15T10:28:00.000,05 QUEENS,Street Light Condition,2019-01-13T08:44:00.000,,,Street Light Out,,N/A,,11385,WOODWARD AVENUE,SUYDAM STREET,40.710529775849224,"{'type': 'Point', 'coordinates': [-73.915263832543, 40.710529775849]}",,-73.91526383254329,UNKNOWN,QUEENS,Unspecified,2019-01-15T10:28:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,,,,41411583,1007742,198153
1255,ADDRESS,NYPD,New York City Police Department,3000900001,BROOKLYN,,,,BROOKLYN,2019-01-13T14:32:59.000,02 BROOKLYN,Noise - Residential,2019-01-13T08:44:26.000,BIKE PATH,NAVY STREET,Banging/Pounding,2019-01-13T16:44:26.000,Precinct,234 SANDS STREET,11201,,,40.699712085471425,"{'type': 'Point', 'coordinates': [-73.981001292703, 40.699712085471]}",Residential Building/House,-73.9810012927035,ONLINE,BROOKLYN,Unspecified,2019-01-13T14:32:59.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,SANDS STREET,,,41414127,989518,194201
1256,ADDRESS,NYPD,New York City Police Department,1003380001,MANHATTAN,,,,NEW YORK,2019-01-13T10:51:46.000,03 MANHATTAN,Noise - Residential,2019-01-13T08:44:29.000,DELANCEY STREET,RIVINGTON STREET,Banging/Pounding,2019-01-13T16:44:29.000,Precinct,70 PITT STREET,10002,,,40.718113225498,"{'type': 'Point', 'coordinates': [-73.982565280398, 40.718113225498]}",Residential Building/House,-73.98256528039764,PHONE,MANHATTAN,Unspecified,2019-01-13T10:51:46.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,PITT STREET,,,41412033,989083,200905
1257,ADDRESS,NYPD,New York City Police Department,4093920024,QUEENS,,,,SOUTH RICHMOND HILL,2019-01-13T09:44:09.000,09 QUEENS,Illegal Parking,2019-01-13T08:44:41.000,108 STREET,109 STREET,Posted Parking Sign Violation,2019-01-13T16:44:41.000,Precinct,108-01 95 AVENUE,11419,,,40.69014769098845,"{'type': 'Point', 'coordinates': [-73.836796006176, 40.690147690988]}",Street/Sidewalk,-73.83679600617577,ONLINE,QUEENS,Unspecified,2019-01-13T09:44:09.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,95 AVENUE,,,41410492,1029510,190758
1258,ADDRESS,DEP,Department of Environmental Protection,1006980061,MANHATTAN,,,,NEW YORK,2019-01-15T05:30:00.000,04 MANHATTAN,Noise,2019-01-13T08:45:00.000,HIGH LINE,11 AVE,Noise: Private Carting Noise (NQ1),,N/A,544 WEST   27 STREET,10001,,,40.75085390148325,"{'type': 'Point', 'coordinates': [-74.00389072311, 40.750853901483]}",,-74.0038907231096,PHONE,MANHATTAN,Unspecified,2019-01-15T05:30:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,WEST   27 STREET,,,41412126,983172,212833
1259,ADDRESS,DEP,Department of Environmental Protection,1020320030,MANHATTAN,,,,NEW YORK,2019-01-14T14:34:00.000,10 MANHATTAN,Noise,2019-01-13T08:45:00.000,W 146 ST,W 147 ST,"Noise, Barking Dog (NR5)",,N/A,2524 7 AVENUE,10039,,,40.8225052528748,"{'type': 'Point', 'coordinates': [-73.938454597667, 40.822505252875]}",,-73.93845459766652,PHONE,MANHATTAN,Unspecified,2019-01-14T14:34:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,7 AVENUE,,,41414231,1001284,238944
1260,ADDRESS,DEP,Department of Environmental Protection,4004300037,QUEENS,,,,Long Island City,2019-01-13T11:15:00.000,02 QUEENS,Noise,2019-01-13T08:45:00.000,ED KOCH BR UPPER ROADWAY APPR,43 AVE,Noise: Construction Before/After Hours (NM1),,N/A,42-59 CRESCENT STREET,11101,,,40.74915677294531,"{'type': 'Point', 'coordinates': [-73.94187883735, 40.749156772945]}",,-73.94187883735017,ONLINE,QUEENS,Unspecified,2019-01-13T11:15:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,CRESCENT STREET,,,41415026,1000354,212220
1261,ADDRESS,DEP,Department of Environmental Protection,4079560107,QUEENS,,,,Bellerose,2019-01-13T10:00:00.000,13 QUEENS,Water Conservation,2019-01-13T08:45:00.000,239 ST,240 ST,Water Meter Broken/Leaking - Private Residence (CMR),,N/A,238-25 88 AVENUE,11426,,,40.73009178750965,"{'type': 'Point', 'coordinates': [-73.727676070514, 40.73009178751]}",,-73.72767607051429,PHONE,QUEENS,Unspecified,2019-01-13T10:00:00.000,The Department of Environmental Protection researched this complaint and determined that it could be closed.,,Closed,88 AVENUE,,,41415048,1059726,205386
1262,ADDRESS,DSNY,BCC - Brooklyn North,3050260313,BROOKLYN,,,,BROOKLYN,2019-01-14T12:00:00.000,09 BROOKLYN,Sanitation Condition,2019-01-13T08:45:00.000,EAST LAKE DRIVE,EAST DRIVE,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,305 OCEAN AVENUE,11225,,,40.65424560316364,"{'type': 'Point', 'coordinates': [-73.961761785951, 40.654245603164]}",Street,-73.96176178595128,ONLINE,BROOKLYN,Unspecified,2019-01-14T12:00:00.000,The Department of Sanitation cleaned the location.,,Closed,OCEAN AVENUE,,,41422756,994860,177638
1263,ADDRESS,HPD,Department of Housing Preservation and Development,1012390059,MANHATTAN,,,,NEW YORK,2019-01-14T12:26:08.000,07 MANHATTAN,HEAT/HOT WATER,2019-01-13T08:45:26.000,,,ENTIRE BUILDING,,N/A,294 WEST   92 STREET,10025,,,40.792582227459604,"{'type': 'Point', 'coordinates': [-73.974824460899, 40.79258222746]}",RESIDENTIAL BUILDING,-73.97482446089866,ONLINE,MANHATTAN,Unspecified,2019-01-14T12:26:08.000,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,WEST   92 STREET,,,41420920,991221,228037
1264,ADDRESS,HPD,Department of Housing Preservation and Development,3051490008,BROOKLYN,,,,BROOKLYN,2019-01-14T02:08:17.000,14 BROOKLYN,HEAT/HOT WATER,2019-01-13T08:45:32.000,,,APARTMENT ONLY,,N/A,200 EAST   19 STREET,11226,,,40.644438293681226,"{'type': 'Point', 'coordinates': [-73.961169233785, 40.644438293681]}",RESIDENTIAL BUILDING,-73.96116923378536,PHONE,BROOKLYN,Unspecified,2019-01-14T02:08:17.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,EAST   19 STREET,,,41415204,995026,174065
1265,ADDRESS,HPD,Department of Housing Preservation and Development,3051850025,BROOKLYN,,,,BROOKLYN,2019-01-14T18:51:36.000,14 BROOKLYN,HEAT/HOT WATER,2019-01-13T08:45:36.000,,,ENTIRE BUILDING,,N/A,434 EAST   22 STREET,11226,,,40.64110475707301,"{'type': 'Point', 'coordinates': [-73.957312072336, 40.641104757073]}",RESIDENTIAL BUILDING,-73.95731207233645,PHONE,BROOKLYN,Unspecified,2019-01-14T18:51:36.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,EAST   22 STREET,,,41423453,996097,172851
1266,ADDRESS,HPD,Department of Housing Preservation and Development,1018380021,MANHATTAN,,,,NEW YORK,2019-01-13T17:54:06.000,07 MANHATTAN,HEAT/HOT WATER,2019-01-13T08:45:41.000,,,APARTMENT ONLY,,N/A,50 MANHATTAN AVENUE,10025,,,40.79609788727609,"{'type': 'Point', 'coordinates': [-73.963330834702, 40.796097887276]}",RESIDENTIAL BUILDING,-73.96333083470218,PHONE,MANHATTAN,Unspecified,2019-01-13T17:54:06.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,MANHATTAN AVENUE,,,41412329,994403,229319
1267,ADDRESS,NYPD,New York City Police Department,3081850032,BROOKLYN,,,,BROOKLYN,2019-01-13T10:39:39.000,18 BROOKLYN,Noise - Residential,2019-01-13T08:46:18.000,GLENWOOD ROAD,CONKLIN AVENUE,Loud Talking,2019-01-13T16:46:18.000,Precinct,1433 ROCKAWAY PARKWAY,11236,,,40.64498784901803,"{'type': 'Point', 'coordinates': [-73.902136709404, 40.644987849018]}",Residential Building/House,-73.90213670940363,ONLINE,BROOKLYN,Unspecified,2019-01-13T10:39:39.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,ROCKAWAY PARKWAY,,,41411386,1011408,174278
1268,BLOCKFACE,DOT,Department of Transportation,,QUEENS,,,,JACKSON HEIGHTS,2019-02-20T07:53:40.000,03 QUEENS,Street Condition,2019-01-13T08:46:19.000,37 AVENUE,37 ROAD,Cave-in,2019-02-03T16:45:46.000,N/A,76 STREET,11372,,,40.7482651073998,"{'type': 'Point', 'coordinates': [-73.889804393652, 40.7482651074]}",Street,-73.88980439365199,PHONE,QUEENS,Unspecified,2019-02-20T07:53:40.000,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,,Closed,76 STREET,,,41412882,1014783,211909
1269,BLOCKFACE,DOT,Department of Transportation,,QUEENS,,,,Ridgewood,2019-01-14T09:50:00.000,05 QUEENS,Street Light Condition,2019-01-13T08:47:00.000,SUYDAM STREET,WILLOUGHBY AVENUE,Street Light Out,,N/A,WOODWARD AVENUE,11385,,,40.71085680998505,"{'type': 'Point', 'coordinates': [-73.915818901136, 40.710856809985]}",,-73.91581890113552,UNKNOWN,QUEENS,Unspecified,2019-01-14T09:50:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,WOODWARD AVENUE,,,41411457,1007588,198272
1270,ADDRESS,DSNY,A - Brooklyn,3050260313,BROOKLYN,,,,BROOKLYN,2019-01-15T12:00:00.000,09 BROOKLYN,Other Enforcement,2019-01-13T08:47:00.000,EAST LAKE DRIVE,EAST DRIVE,E2A Storage Of Receptacles,,N/A,305 OCEAN AVENUE,11225,,,40.65424560316364,"{'type': 'Point', 'coordinates': [-73.961761785951, 40.654245603164]}",Sidewalk,-73.96176178595128,ONLINE,BROOKLYN,Unspecified,2019-01-15T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,OCEAN AVENUE,,,41423980,994860,177638
1271,ADDRESS,NYPD,New York City Police Department,3017610003,BROOKLYN,,,,BROOKLYN,2019-01-13T15:15:40.000,03 BROOKLYN,Illegal Parking,2019-01-13T08:47:15.000,VERNON AVENUE,WILLOUGHBY AVENUE,Blocked Hydrant,2019-01-13T16:47:15.000,Precinct,255 THROOP AVENUE,11206,,,40.69510771041427,"{'type': 'Point', 'coordinates': [-73.943339579966, 40.695107710414]}",Street/Sidewalk,-73.94333957996568,ONLINE,BROOKLYN,Unspecified,2019-01-13T15:15:40.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,THROOP AVENUE,,,41413953,999962,192528
1272,ADDRESS,HPD,Department of Housing Preservation and Development,2038010001,BRONX,,,,BRONX,2019-01-18T02:05:28.000,09 BRONX,HEAT/HOT WATER,2019-01-13T08:47:24.000,,,ENTIRE BUILDING,,N/A,2010 POWELL AVENUE,10472,,,40.830479560431925,"{'type': 'Point', 'coordinates': [-73.85622502936, 40.830479560432]}",RESIDENTIAL BUILDING,-73.85622502935952,PHONE,BRONX,Unspecified,2019-01-18T02:05:28.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,POWELL AVENUE,,,41457697,1024038,241876
1273,ADDRESS,NYPD,New York City Police Department,2028770394,BRONX,,,,BRONX,2019-01-13T09:44:09.000,05 BRONX,Blocked Driveway,2019-01-13T08:47:26.000,WEST 176 STREET,PALISADE PLACE,No Access,2019-01-13T16:47:26.000,Precinct,1755 POPHAM AVENUE,10453,,,40.85113699369774,"{'type': 'Point', 'coordinates': [-73.918937924377, 40.851136993698]}",Street/Sidewalk,-73.91893792437722,PHONE,BRONX,Unspecified,2019-01-13T09:44:09.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,POPHAM AVENUE,,,41414862,1006676,249380
1274,ADDRESS,DSNY,BCC - Brooklyn South,,BROOKLYN,,,,BROOKLYN,2019-01-15T12:00:00.000,12 BROOKLYN,Missed Collection (All Materials),2019-01-13T08:48:00.000,14 AVENUE,15 AVENUE,1 Missed Collection,,DSNY Garage,1401 56 STREET,11219,,,40.62958439839062,"{'type': 'Point', 'coordinates': [-73.993655738892, 40.629584398391]}",Sidewalk,-73.9936557388924,PHONE,BROOKLYN,Unspecified,2019-01-15T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,56 STREET,,,41411862,986011,168651
1275,ADDRESS,NYPD,New York City Police Department,2043440035,BRONX,,,,BRONX,2019-01-13T12:41:48.000,11 BRONX,Noise - Residential,2019-01-13T08:48:03.000,PELHAM PARKWAY,ASTOR AVENUE,Loud Music/Party,2019-01-13T16:48:03.000,Precinct,2251 HOLLAND AVENUE,10467,,,40.8587476839271,"{'type': 'Point', 'coordinates': [-73.865624544202, 40.858747683927]}",Residential Building/House,-73.86562454420242,ONLINE,BRONX,Unspecified,2019-01-13T12:41:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,HOLLAND AVENUE,,,41411538,1021421,252171
1276,ADDRESS,DEP,Department of Environmental Protection,5000510001,STATEN ISLAND,,,,STATEN ISLAND,2019-01-14T12:50:00.000,01 STATEN ISLAND,Noise,2019-01-13T08:49:00.000,RICHMOND TER,BEND,"Noise, Barking Dog (NR5)",,N/A,131 JERSEY STREET,10301,,,40.64423912726966,"{'type': 'Point', 'coordinates': [-74.086857286352, 40.64423912727]}",,-74.08685728635189,ONLINE,STATEN ISLAND,Unspecified,2019-01-14T12:50:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,JERSEY STREET,,,41410694,960146,174002
1277,ADDRESS,DSNY,BCC - Staten Island,5010390246,STATEN ISLAND,,,,STATEN ISLAND,2019-01-13T12:00:00.000,01 STATEN ISLAND,Sanitation Condition,2019-01-13T08:49:00.000,HAUGHWOUT AVENUE,BACHE STREET,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,21 DERBY COURT,10302,,,40.62839698295618,"{'type': 'Point', 'coordinates': [-74.132153593235, 40.628396982956]}",Street,-74.1321535932355,PHONE,STATEN ISLAND,Unspecified,2019-01-13T12:00:00.000,The Department of Sanitation investigated this complaint and salted the area.,,Closed,DERBY COURT,,,41414695,947567,168246
1278,ADDRESS,NYPD,New York City Police Department,3039590016,BROOKLYN,,,,BROOKLYN,2019-01-13T10:08:21.000,05 BROOKLYN,Illegal Parking,2019-01-13T08:49:41.000,FULTON STREET,ATLANTIC AVENUE,Blocked Hydrant,2019-01-13T16:49:41.000,Precinct,183 HIGHLAND PLACE,11208,,,40.68057593478616,"{'type': 'Point', 'coordinates': [-73.880967630997, 40.680575934786]}",Street/Sidewalk,-73.88096763099689,ONLINE,BROOKLYN,Unspecified,2019-01-13T10:08:21.000,The Police Department issued a summons in response to the complaint.,,Closed,HIGHLAND PLACE,,,41409819,1017265,187251
1279,ADDRESS,HPD,Department of Housing Preservation and Development,3050650030,BROOKLYN,,,,BROOKLYN,2019-01-14T09:18:20.000,17 BROOKLYN,HEAT/HOT WATER,2019-01-13T08:49:43.000,,,ENTIRE BUILDING,,N/A,140 CLARKSON AVENUE,11226,,,40.655118743268346,"{'type': 'Point', 'coordinates': [-73.955003736428, 40.655118743268]}",RESIDENTIAL BUILDING,-73.95500373642773,MOBILE,BROOKLYN,Unspecified,2019-01-14T09:18:20.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,CLARKSON AVENUE,,,41419755,996735,177957
1280,ADDRESS,DOT,Department of Transportation,,QUEENS,,,,JACKSON HEIGHTS,2019-01-22T16:43:20.000,03 QUEENS,Curb Condition,2019-01-13T08:49:49.000,BEND,37 ROAD,Broken Curb,2019-02-12T08:49:49.000,N/A,37-34 76 STREET,11372,,,40.7482102124758,"{'type': 'Point', 'coordinates': [-73.889804484455, 40.748210212476]}",Sidewalk,-73.88980448445457,PHONE,QUEENS,Unspecified,2019-01-22T16:43:20.000,The request submitted did not have sufficient information for the Department of Transportation to respond.,,Closed,76 STREET,,,41412280,1014783,211889
1281,ADDRESS,NYPD,New York City Police Department,4012070006,QUEENS,,,,WOODSIDE,2019-01-13T11:57:22.000,02 QUEENS,Illegal Parking,2019-01-13T08:49:50.000,WOODSIDE AVENUE,54 STREET,Blocked Sidewalk,2019-01-13T16:49:50.000,Precinct,53-17 39 AVENUE,11377,,,40.749026196980076,"{'type': 'Point', 'coordinates': [-73.909631576597, 40.74902619698]}",Street/Sidewalk,-73.90963157659739,ONLINE,QUEENS,Unspecified,2019-01-13T11:57:22.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,39 AVENUE,,,41413285,1009289,212180
1282,ADDRESS,DSNY,Brooklyn South 10,3058560078,BROOKLYN,,,,BROOKLYN,2019-01-14T12:00:00.000,10 BROOKLYN,Sanitation Condition,2019-01-13T08:51:00.000,5 AVENUE,6 AVENUE,12 Dead Animals,,N/A,525 SENATOR STREET,11220,,,40.634399992351,"{'type': 'Point', 'coordinates': [-74.019682680128, 40.634399992351]}",Sidewalk,-74.0196826801277,PHONE,BROOKLYN,Unspecified,2019-01-14T12:00:00.000,The Department of Sanitation removed the items.,,Closed,SENATOR STREET,,,41413592,978787,170406
1283,ADDRESS,DSNY,A - Brooklyn,3037680018,BROOKLYN,,,,BROOKLYN,2019-01-15T12:00:00.000,05 BROOKLYN,Other Enforcement,2019-01-13T08:51:00.000,WILLIAMS AVENUE,ALABAMA AVENUE,E3B Sidewalk Obstruction,,N/A,560 SUTTER AVENUE,11207,,,40.66889166721618,"{'type': 'Point', 'coordinates': [-73.898403140514, 40.668891667216]}",Sidewalk,-73.89840314051449,ONLINE,BROOKLYN,Unspecified,2019-01-15T12:00:00.000,The Department of Sanitation investigated this complaint and found no violation at the location.,,Closed,SUTTER AVENUE,,,41421479,1012434,182988
1284,ADDRESS,HPD,Department of Housing Preservation and Development,3050800024,BROOKLYN,,,,BROOKLYN,2019-01-14T02:08:17.000,14 BROOKLYN,HEAT/HOT WATER,2019-01-13T08:51:11.000,,,ENTIRE BUILDING,,N/A,470 OCEAN AVENUE,11226,,,40.65144576664965,"{'type': 'Point', 'coordinates': [-73.961287685404, 40.65144576665]}",RESIDENTIAL BUILDING,-73.961287685404,PHONE,BROOKLYN,Unspecified,2019-01-14T02:08:17.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,OCEAN AVENUE,,,41419754,994992,176618
1285,ADDRESS,NYPD,New York City Police Department,2024439080,BRONX,,,,BRONX,2019-01-13T14:41:09.000,04 BRONX,Noise - Residential,2019-01-13T08:51:26.000,EAST 156 STREET,EAST 158 STREET,Banging/Pounding,2019-01-13T16:51:26.000,Precinct,800 CONCOURSE VILLAGE WEST,10451,,,40.82485872115623,"{'type': 'Point', 'coordinates': [-73.922330232201, 40.824858721156]}",Residential Building/House,-73.92233023220115,PHONE,BRONX,Unspecified,2019-01-13T14:41:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,CONCOURSE VILLAGE WEST,,,41414918,1005746,239805
1286,INTERSECTION,DOT,Department of Transportation,,MANHATTAN,,,,NEW YORK,2019-01-14T09:22:58.000,05 MANHATTAN,Street Condition,2019-01-13T08:51:42.000,,,Defective Hardware,2019-01-23T08:51:42.000,N/A,,10010,EAST   21 STREET,PARK AVENUE SOUTH,40.73890262699129,"{'type': 'Point', 'coordinates': [-73.987301485341, 40.738902626991]}",Street,-73.98730148534145,PHONE,MANHATTAN,Unspecified,2019-01-14T09:22:58.000,"The  Department of Transportation inspected the condition you reported and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If after that time the condition still exists, the Agency may issue the responsible party a summons and/or correct the condition.",,Closed,,,,41410817,987769,208479
1287,ADDRESS,DOT,Department of Transportation,5021100165,STATEN ISLAND,,,,STATEN ISLAND,2019-01-14T08:11:29.000,02 STATEN ISLAND,Street Condition,2019-01-13T08:51:59.000,ARLENE STREET,GARY PLACE,"Rough, Pitted or Cracked Roads",2019-04-13T08:51:59.000,N/A,43 PARK DRIVE NORTH,10314,,,40.600979946988744,"{'type': 'Point', 'coordinates': [-74.167393792576, 40.600979946989]}",Street,-74.1673937925765,PHONE,STATEN ISLAND,Unspecified,2019-01-14T08:11:29.000,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",,Closed,PARK DRIVE NORTH,,,41411566,937766,158274
1288,ADDRESS,HPD,Department of Housing Preservation and Development,2038010001,BRONX,,,,BRONX,2019-01-18T02:05:28.000,09 BRONX,HEAT/HOT WATER,2019-01-13T08:52:06.000,,,APARTMENT ONLY,,N/A,2010 POWELL AVENUE,10472,,,40.830479560431925,"{'type': 'Point', 'coordinates': [-73.85622502936, 40.830479560432]}",RESIDENTIAL BUILDING,-73.85622502935952,PHONE,BRONX,Unspecified,2019-01-18T02:05:28.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,POWELL AVENUE,,,41458188,1024038,241876
1289,ADDRESS,HPD,Department of Housing Preservation and Development,2044360027,BRONX,,,,BRONX,2019-01-18T12:40:39.000,11 BRONX,HEAT/HOT WATER,2019-01-13T08:52:27.000,,,APARTMENT ONLY,,N/A,776 MACE AVENUE,10467,,,40.863151426965146,"{'type': 'Point', 'coordinates': [-73.864339443743, 40.863151426965]}",RESIDENTIAL BUILDING,-73.86433944374308,PHONE,BRONX,Unspecified,2019-01-18T12:40:39.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,MACE AVENUE,,,41458934,1021774,253776
1290,,DPR,Department of Parks and Recreation,,BROOKLYN,,,,BROOKLYN,2019-01-14T15:22:46.000,06 BROOKLYN,Maintenance or Facility,2019-01-13T08:52:33.000,,,Structure - Outdoors,2019-01-27T08:52:33.000,N/A,,11231,,,,,Park,,MOBILE,BROOKLYN,Carroll Park,2019-01-14T15:22:46.000,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,,Closed,,,,41412123,,
1291,ADDRESS,HPD,Department of Housing Preservation and Development,1004180040,MANHATTAN,,,,NEW YORK,2019-01-14T14:02:16.000,03 MANHATTAN,HEAT/HOT WATER,2019-01-13T08:52:58.000,,,ENTIRE BUILDING,,N/A,299 BROOME STREET,10002,,,40.71869067582821,"{'type': 'Point', 'coordinates': [-73.992124907419, 40.718690675828]}",RESIDENTIAL BUILDING,-73.99212490741853,ONLINE,MANHATTAN,Unspecified,2019-01-14T14:02:16.000,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,BROOME STREET,,,41415472,986433,201115
1292,ADDRESS,DSNY,Department of Sanitation,4039960023,QUEENS,,,,College Point,2019-01-18T00:00:00.000,07 QUEENS,Request Large Bulky Item Collection,2019-01-13T08:53:00.000,123 STREET,124 STREET,Request Large Bulky Item Collection,,N/A,123-08 11 AVENUE,11356,,,40.7879924790526,"{'type': 'Point', 'coordinates': [-73.844529745291, 40.787992479053]}",Sidewalk,-73.84452974529071,PHONE,QUEENS,Unspecified,2019-01-18T00:00:00.000,,,Closed,11 AVENUE,,,41413767,1027302,226402
1293,ADDRESS,HPD,Department of Housing Preservation and Development,3076900082,BROOKLYN,,,,BROOKLYN,2019-01-13T10:44:09.000,15 BROOKLYN,HEAT/HOT WATER,2019-01-13T08:53:40.000,,,ENTIRE BUILDING,,N/A,2922 NOSTRAND AVENUE,11229,,,40.613170936457756,"{'type': 'Point', 'coordinates': [-73.944273549326, 40.613170936458]}",RESIDENTIAL BUILDING,-73.94427354932628,ONLINE,BROOKLYN,Unspecified,2019-01-13T10:44:09.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,NOSTRAND AVENUE,,,41411756,999722,162676
