,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
805,ADDRESS,HPD,Department of Housing Preservation and Development,1004210052,MANHATTAN,,,,NEW YORK,2019-01-27T18:17:01.000,03 MANHATTAN,HEAT/HOT WATER,2019-01-26T06:05:05.000,,,APARTMENT ONLY,,N/A,53 STANTON STREET,10002,,,40.72204464790691,"{'type': 'Point', 'coordinates': [-73.990490247937, 40.722044647907]}",RESIDENTIAL BUILDING,-73.9904902479372,MOBILE,MANHATTAN,Unspecified,2019-01-27T18:17:01.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,STANTON STREET,,,41536823,986886,202337
806,ADDRESS,NYPD,New York City Police Department,4014810038,QUEENS,,,,JACKSON HEIGHTS,2019-01-26T07:04:58.000,03 QUEENS,Blocked Driveway,2019-01-26T06:05:17.000,ELMHURST AVENUE,ROOSEVELT AVENUE,No Access,2019-01-26T14:05:17.000,Precinct,37-50 94 STREET,11372,,,40.750413492626684,"{'type': 'Point', 'coordinates': [-73.873072269418, 40.750413492627]}",Street/Sidewalk,-73.87307226941788,ONLINE,QUEENS,Unspecified,2019-01-26T07:04:58.000,The Police Department issued a summons in response to the complaint.,,Closed,94 STREET,,,41525514,1019418,212698
807,LATLONG,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-01-26T07:46:24.000,18 BROOKLYN,Illegal Parking,2019-01-26T06:05:21.000,,,Posted Parking Sign Violation,2019-01-26T14:05:21.000,Precinct,PAERDEGAT 10 STREET,11236,,,40.62859074604232,"{'type': 'Point', 'coordinates': [-73.905738130426, 40.628590746042]}",Street/Sidewalk,-73.90573813042633,MOBILE,BROOKLYN,Unspecified,2019-01-26T07:46:24.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,PAERDEGAT 10 STREET,,,41527661,1010415,168303
808,ADDRESS,HPD,Department of Housing Preservation and Development,2028970127,BRONX,,,,BRONX,2019-01-28T08:37:22.000,03 BRONX,HEAT/HOT WATER,2019-01-26T06:06:03.000,,,APARTMENT ONLY,,N/A,425 CLAREMONT PARKWAY,10457,,,40.839614958943386,"{'type': 'Point', 'coordinates': [-73.904886188812, 40.839614958943]}",RESIDENTIAL BUILDING,-73.90488618881223,PHONE,BRONX,Unspecified,2019-01-28T08:37:22.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,CLAREMONT PARKWAY,,,41538599,1010568,245186
809,ADDRESS,HPD,Department of Housing Preservation and Development,2028970127,BRONX,,,,BRONX,2019-01-29T16:18:30.000,03 BRONX,PLUMBING,2019-01-26T06:06:03.000,,,BASIN/SINK,,N/A,425 CLAREMONT PARKWAY,10457,,,40.839614958943386,"{'type': 'Point', 'coordinates': [-73.904886188812, 40.839614958943]}",RESIDENTIAL BUILDING,-73.90488618881223,PHONE,BRONX,Unspecified,2019-01-29T16:18:30.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,CLAREMONT PARKWAY,,,41555363,1010568,245186
810,ADDRESS,HPD,Department of Housing Preservation and Development,2028970127,BRONX,,,,BRONX,2019-01-29T16:18:30.000,03 BRONX,WATER LEAK,2019-01-26T06:06:03.000,,,HEAVY FLOW,,N/A,425 CLAREMONT PARKWAY,10457,,,40.839614958943386,"{'type': 'Point', 'coordinates': [-73.904886188812, 40.839614958943]}",RESIDENTIAL BUILDING,-73.90488618881223,PHONE,BRONX,Unspecified,2019-01-29T16:18:30.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,CLAREMONT PARKWAY,,,41556869,1010568,245186
811,ADDRESS,HPD,Department of Housing Preservation and Development,4157500029,QUEENS,,,,Far Rockaway,2019-01-29T21:36:42.000,14 QUEENS,HEAT/HOT WATER,2019-01-26T06:06:03.000,,,ENTIRE BUILDING,,N/A,20-09 CORNAGA AVENUE,11691,,,40.60225161466813,"{'type': 'Point', 'coordinates': [-73.753751534712, 40.602251614668]}",RESIDENTIAL BUILDING,-73.75375153471244,PHONE,QUEENS,Unspecified,2019-01-29T21:36:42.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,CORNAGA AVENUE,,,41557362,1052630,158789
812,ADDRESS,HPD,Department of Housing Preservation and Development,2028970127,BRONX,,,,BRONX,2019-01-29T16:18:30.000,03 BRONX,GENERAL,2019-01-26T06:06:03.000,,,CABINET,,N/A,425 CLAREMONT PARKWAY,10457,,,40.839614958943386,"{'type': 'Point', 'coordinates': [-73.904886188812, 40.839614958943]}",RESIDENTIAL BUILDING,-73.90488618881223,PHONE,BRONX,Unspecified,2019-01-29T16:18:30.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,CLAREMONT PARKWAY,,,41558729,1010568,245186
813,ADDRESS,NYPD,New York City Police Department,3080690017,BROOKLYN,,,,BROOKLYN,2019-01-26T07:47:24.000,18 BROOKLYN,Illegal Parking,2019-01-26T06:06:31.000,PAERDEGAT AVENUE NORTH,AVENUE M,Posted Parking Sign Violation,2019-01-26T14:06:31.000,Precinct,4 PAERDEGAT 10 STREET,11236,,,40.628790976601444,"{'type': 'Point', 'coordinates': [-73.905568525136, 40.628790976601]}",Street/Sidewalk,-73.90556852513637,MOBILE,BROOKLYN,Unspecified,2019-01-26T07:47:24.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,PAERDEGAT 10 STREET,,,41529856,1010462,168376
814,ADDRESS,HPD,Department of Housing Preservation and Development,2038080019,BRONX,,,,BRONX,2019-01-29T02:11:28.000,09 BRONX,HEAT/HOT WATER,2019-01-26T06:06:59.000,,,APARTMENT ONLY,,N/A,2122 WATSON AVENUE,10472,,,40.82947872006981,"{'type': 'Point', 'coordinates': [-73.852653465265, 40.82947872007]}",RESIDENTIAL BUILDING,-73.85265346526468,MOBILE,BRONX,Unspecified,2019-01-29T02:11:28.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,WATSON AVENUE,,,41552383,1025027,241513
815,INTERSECTION,DSNY,BCC - Brooklyn South,,BROOKLYN,,,,BROOKLYN,2019-01-26T12:00:00.000,11 BROOKLYN,Derelict Vehicles,2019-01-26T06:10:00.000,,,14 Derelict Vehicles,,DSNY Garage,,11214,BAY 38 STREET,HARWAY AVENUE,40.593215855803564,"{'type': 'Point', 'coordinates': [-73.993317129194, 40.593215855804]}",Street,-73.99331712919381,ONLINE,BROOKLYN,Unspecified,2019-01-26T06:10:00.000,The Department of Sanitation removed the items.,,Pending,,,,41529828,986106,155401
816,ADDRESS,NYPD,New York City Police Department,3082360067,BROOKLYN,,,,BROOKLYN,2019-01-26T15:52:38.000,18 BROOKLYN,Illegal Parking,2019-01-26T06:10:08.000,AVENUE K,AVENUE L,Blocked Hydrant,2019-01-26T14:10:08.000,Precinct,1396 EAST 91 STREET,11236,,,40.63629350832301,"{'type': 'Point', 'coordinates': [-73.900275893886, 40.636293508323]}",Street/Sidewalk,-73.90027589388598,MOBILE,BROOKLYN,Unspecified,2019-01-26T15:52:38.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST 91 STREET,,,41531280,1011928,171111
817,ADDRESS,HPD,Department of Housing Preservation and Development,3038060017,BROOKLYN,,,,BROOKLYN,2019-01-28T02:09:12.000,05 BROOKLYN,HEAT/HOT WATER,2019-01-26T06:10:20.000,,,ENTIRE BUILDING,,N/A,469 PENNSYLVANIA AVENUE,11207,,,40.6657314564301,"{'type': 'Point', 'coordinates': [-73.894280685009, 40.66573145643]}",RESIDENTIAL BUILDING,-73.89428068500928,MOBILE,BROOKLYN,Unspecified,2019-01-28T02:09:12.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,PENNSYLVANIA AVENUE,,,41541123,1013579,181838
818,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,FLUSHING,2019-02-06T16:07:10.000,07 QUEENS,Street Sign - Missing,2019-01-26T06:11:02.000,,,St Name - Over Intersection,2019-02-09T06:11:02.000,N/A,,11354,123 STREET,COLLEGE POINT BOULEVARD,40.77296638308025,"{'type': 'Point', 'coordinates': [-73.845536025302, 40.77296638308]}",Street,-73.84553602530158,ONLINE,QUEENS,Unspecified,2019-02-06T16:07:10.000,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",,Closed,,,,41530393,1027033,220927
819,ADDRESS,TLC,Taxi and Limousine Commission,1020900019,MANHATTAN,,,,NEW YORK,2019-04-22T11:02:48.000,09 MANHATTAN,For Hire Vehicle Complaint,2019-01-26T06:11:03.000,BROADWAY,RIVERSIDE DRIVE,Driver Complaint,2019-03-07T10:52:10.000,N/A,619 WEST 143 STREET,10031,,,40.825357916660884,"{'type': 'Point', 'coordinates': [-73.951900464175, 40.825357916661]}",Street,-73.95190046417494,ONLINE,MANHATTAN,Unspecified,2019-04-22T11:02:48.000,"The Taxi and Limousine Commission (TLC) called and left a message for you. They needed to confirm the details of your complaint. When you did not respond within 14 days, your complaint was closed. If you still want to pursue this complaint, you can open a new Service Request with a daytime phone number included.",,Closed,WEST 143 STREET,,,41526576,997562,239981
820,ADDRESS,DFTA,Department for the Aging,3043120040,BROOKLYN,,,,BROOKLYN,2019-02-07T12:27:47.000,05 BROOKLYN,Housing - Low Income Senior,2019-01-26T06:12:17.000,,,N/A,2019-02-09T06:12:17.000,N/A,,11207,,,,,Senior Address,,PHONE,BROOKLYN,Unspecified,2019-02-07T12:27:47.000,"The Department for the Aging contacted you and provided the assistance requested.Â  No further updates will be available through 311.   If further assistance is needed, please open a new Service Request.",,Closed,,,,41529148,,
821,ADDRESS,NYPD,New York City Police Department,3082250024,BROOKLYN,,,,BROOKLYN,2019-01-26T07:48:25.000,18 BROOKLYN,Derelict Vehicle,2019-01-26T06:14:59.000,AVENUE J,TIEMANNS LANE,With License Plate,2019-01-26T14:14:59.000,Precinct,1243 EAST 98 STREET,11236,,,40.64183519208213,"{'type': 'Point', 'coordinates': [-73.897111111537, 40.641835192082]}",Street/Sidewalk,-73.89711111153727,ONLINE,BROOKLYN,Unspecified,2019-01-26T07:48:25.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 98 STREET,,,41528823,1012804,173131
822,BLOCKFACE,DEP,Department of Environmental Protection,,BROOKLYN,,,,BROOKLYN,2019-01-26T11:00:00.000,Unspecified BROOKLYN,Sewer,2019-01-26T06:15:00.000,BURNETT STREET,STUART STREET,Catch Basin Sunken/Damaged/Raised (SC1),,N/A,AVENUE U,11229,,,40.602457994229546,"{'type': 'Point', 'coordinates': [-73.933907479824, 40.60245799423]}",,-73.93390747982433,OTHER,BROOKLYN,Unspecified,2019-01-26T11:00:00.000,The Department of Environmental Protection has investigated this complaint and has performed repair work.,,Closed,AVENUE U,,,41527632,1002603,158775
823,BLOCKFACE,DEP,Department of Environmental Protection,,MANHATTAN,,,,NEW YORK,2019-04-23T06:00:00.000,01 MANHATTAN,Sewer,2019-01-26T06:15:00.000,MURRAY STREET,WARREN STREET,Manhole Cover Broken/Making Noise (SB),,N/A,WEST BROADWAY,10007,,,40.71466395559737,"{'type': 'Point', 'coordinates': [-74.009905496019, 40.714663955597]}",,-74.00990549601855,OTHER,MANHATTAN,Unspecified,2019-04-23T06:00:00.000,The Department of Environmental Protection has investigated this complaint and has performed repair work.,,Closed,WEST BROADWAY,,,41524635,981504,199648
824,ADDRESS,DEP,Department of Environmental Protection,4024510015,QUEENS,,,,Elmhurst,2019-01-26T06:16:00.000,04 QUEENS,Water System,2019-01-26T06:15:00.000,QUEENS BLVD,51 AVE,Leak (Use Comments) (WA2),,N/A,50-20 IRELAND STREET,11373,,,40.73788395487168,"{'type': 'Point', 'coordinates': [-73.8864656525, 40.737883954872]}",,-73.8864656525,OTHER,QUEENS,Unspecified,2019-01-26T06:16:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,IRELAND STREET,,,41526655,1015713,208128
825,INTERSECTION,DPR,Department of Parks and Recreation,,MANHATTAN,,,,NEW YORK,2019-01-27T09:01:28.000,08 MANHATTAN,Damaged Tree,2019-01-26T06:16:14.000,,,Entire Tree Has Fallen Down,2019-01-31T06:30:00.000,N/A,,10028,YORK AVENUE,EAST   86 STREET,40.77592877982616,"{'type': 'Point', 'coordinates': [-73.947123284757, 40.775928779826]}",Street,-73.9471232847572,UNKNOWN,MANHATTAN,Unspecified,2019-01-27T09:01:29.000,The Department of Parks and Recreation visited the site and inspected the condition. No work is necessary at this time.,,Closed,,,,41530551,998895,221973
826,ADDRESS,HPD,Department of Housing Preservation and Development,1019880098,MANHATTAN,,,,NEW YORK,2019-01-27T18:05:40.000,09 MANHATTAN,HEAT/HOT WATER,2019-01-26T06:16:15.000,,,ENTIRE BUILDING,,N/A,509 WEST  135 STREET,10031,,,40.81918540590982,"{'type': 'Point', 'coordinates': [-73.952768411455, 40.81918540591]}",RESIDENTIAL BUILDING,-73.95276841145517,PHONE,MANHATTAN,Unspecified,2019-01-27T18:05:40.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,WEST  135 STREET,,,41534386,997323,237732
827,ADDRESS,HPD,Department of Housing Preservation and Development,2023597501,BRONX,,,,BRONX,2019-01-29T17:51:24.000,01 BRONX,HEAT/HOT WATER,2019-01-26T06:17:12.000,,,APARTMENT ONLY,,N/A,700 BROOK AVENUE,10455,,,40.81913994843365,"{'type': 'Point', 'coordinates': [-73.912535081419, 40.819139948434]}",RESIDENTIAL BUILDING,-73.91253508141854,MOBILE,BRONX,Unspecified,2019-01-29T17:51:24.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,BROOK AVENUE,,,41555270,1008459,237724
828,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-01-26T07:17:06.000,11 BROOKLYN,Derelict Vehicle,2019-01-26T06:18:12.000,,,With License Plate,2019-01-26T14:18:12.000,Precinct,,11214,BAY   38 STREET,HARWAY AVENUE,40.593215855803564,"{'type': 'Point', 'coordinates': [-73.993317129194, 40.593215855804]}",Street/Sidewalk,-73.99331712919381,ONLINE,BROOKLYN,Unspecified,2019-01-26T07:17:06.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,41528073,986106,155401
829,ADDRESS,DOB,Department of Buildings,4085060009,QUEENS,,,,Bellerose,2019-01-26T06:21:11.000,13 QUEENS,General Construction/Plumbing,2019-01-26T06:21:11.000,,,Building Shaking/Vibrating/Structural Stability,,N/A,77-10 252 STREET,11426,,,40.74506603441048,"{'type': 'Point', 'coordinates': [-73.719177231384, 40.74506603441]}",,-73.71917723138353,UNKNOWN,QUEENS,Unspecified,2019-01-26T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,252 STREET,,,41528613,1062064,210849
830,ADDRESS,HPD,Department of Housing Preservation and Development,2023480053,BRONX,,,,BRONX,2019-01-27T02:06:05.000,04 BRONX,HEAT/HOT WATER,2019-01-26T06:21:16.000,,,APARTMENT ONLY,,N/A,175 EAST  151 STREET,10451,,,40.820882120191825,"{'type': 'Point', 'coordinates': [-73.927299141747, 40.820882120192]}",RESIDENTIAL BUILDING,-73.92729914174672,MOBILE,BRONX,Unspecified,2019-01-27T02:06:05.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,EAST  151 STREET,,,41531745,1004372,238355
831,ADDRESS,NYPD,New York City Police Department,3062260068,BROOKLYN,,,,BROOKLYN,2019-01-26T07:16:06.000,11 BROOKLYN,Illegal Parking,2019-01-26T06:23:32.000,17 AVENUE,18 AVENUE,Blocked Hydrant,2019-01-26T14:23:32.000,Precinct,1743 76 STREET,11214,,,40.61358242075313,"{'type': 'Point', 'coordinates': [-73.997910965716, 40.613582420753]}",Street/Sidewalk,-73.99791096571573,ONLINE,BROOKLYN,Unspecified,2019-01-26T07:16:06.000,The Police Department issued a summons in response to the complaint.,,Closed,76 STREET,,,41525690,984830,162821
832,ADDRESS,DPR,Department of Parks and Recreation,1015830001,MANHATTAN,,,,NEW YORK,2019-01-28T12:00:31.000,08 MANHATTAN,Damaged Tree,2019-01-26T06:23:39.000,YORK AVENUE,HENDERSON PLACE,Tree Leaning/Uprooted,2019-02-03T06:31:17.000,N/A,501 EAST 86 STREET,10028,,,40.77581886078201,"{'type': 'Point', 'coordinates': [-73.946841748448, 40.775818860782]}",Street,-73.94684174844768,OTHER,MANHATTAN,Unspecified,2019-01-28T12:00:31.000,The Department of Parks and Recreation performed the work necessary to correct the condition.,,Closed,EAST 86 STREET,,,41530413,998973,221933
833,ADDRESS,HPD,Department of Housing Preservation and Development,2025210027,BRONX,,,,BRONX,2019-01-30T10:45:33.000,04 BRONX,HEAT/HOT WATER,2019-01-26T06:24:22.000,,,ENTIRE BUILDING,,N/A,1385 NELSON AVENUE,10452,,,40.84142333828031,"{'type': 'Point', 'coordinates': [-73.922737358726, 40.84142333828]}",RESIDENTIAL BUILDING,-73.92273735872621,PHONE,BRONX,Unspecified,2019-01-30T10:45:33.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,NELSON AVENUE,,,41566543,1005628,245840
834,ADDRESS,NYPD,New York City Police Department,1009340015,MANHATTAN,,,,NEW YORK,2019-01-26T07:01:56.000,06 MANHATTAN,Noise - Vehicle,2019-01-26T06:24:37.000,2 AVENUE,1 AVENUE,Engine Idling,2019-01-26T14:24:37.000,Precinct,332 EAST 29 STREET,10016,,,40.74107209824693,"{'type': 'Point', 'coordinates': [-73.976846739517, 40.741072098247]}",Street/Sidewalk,-73.97684673951657,ONLINE,MANHATTAN,Unspecified,2019-01-26T07:01:56.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,EAST 29 STREET,,,41525493,990666,209270
835,ADDRESS,NYPD,New York City Police Department,3050820003,BROOKLYN,,,,BROOKLYN,2019-01-26T09:36:36.000,14 BROOKLYN,Noise - Residential,2019-01-26T06:25:18.000,EAST 21 STREET,FLATBUSH AVENUE,Loud Music/Party,2019-01-26T14:25:18.000,Precinct,2114 CATON AVENUE,11226,,,40.6527106495672,"{'type': 'Point', 'coordinates': [-73.959939094325, 40.652710649567]}",Residential Building/House,-73.95993909432504,PHONE,BROOKLYN,Unspecified,2019-01-26T09:36:36.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,CATON AVENUE,,,41525562,995366,177079
836,ADDRESS,NYPD,New York City Police Department,1022420019,MANHATTAN,,,,NEW YORK,2019-01-26T15:07:01.000,12 MANHATTAN,Illegal Parking,2019-01-26T06:26:23.000,COOPER STREET,SEAMAN AVENUE,Posted Parking Sign Violation,2019-01-26T14:26:23.000,Precinct,630 ISHAM STREET,10034,,,40.86926683106424,"{'type': 'Point', 'coordinates': [-73.920506702214, 40.869266831064]}",Street/Sidewalk,-73.92050670221448,MOBILE,MANHATTAN,Unspecified,2019-01-26T15:07:01.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,ISHAM STREET,,,41525886,1006236,255985
837,ADDRESS,HPD,Department of Housing Preservation and Development,3051710046,BROOKLYN,,,,BROOKLYN,2019-01-28T02:08:58.000,17 BROOKLYN,HEAT/HOT WATER,2019-01-26T06:26:31.000,,,ENTIRE BUILDING,,N/A,2709 CLARENDON ROAD,11226,,,40.64308690933735,"{'type': 'Point', 'coordinates': [-73.951444507506, 40.643086909337]}",RESIDENTIAL BUILDING,-73.95144450750576,PHONE,BROOKLYN,Unspecified,2019-01-28T02:08:58.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,CLARENDON ROAD,,,41544813,997725,173574
838,ADDRESS,NYPD,New York City Police Department,3036390027,BROOKLYN,,,,BROOKLYN,2019-01-26T09:41:38.000,16 BROOKLYN,Noise - Residential,2019-01-26T06:26:57.000,HEGEMAN AVENUE,LINDEN BOULEVARD,Loud Music/Party,2019-01-26T14:26:57.000,Precinct,655 WATKINS STREET,11212,,,40.65610885167163,"{'type': 'Point', 'coordinates': [-73.904372946327, 40.656108851672]}",Residential Building/House,-73.90437294632747,ONLINE,BROOKLYN,Unspecified,2019-01-26T09:41:38.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WATKINS STREET,,,41530847,1010783,178329
839,ADDRESS,NYPD,New York City Police Department,4006910039,QUEENS,,,,ASTORIA,2019-01-26T15:18:14.000,01 QUEENS,Blocked Driveway,2019-01-26T06:27:15.000,43 STREET,44 STREET,No Access,2019-01-26T14:27:15.000,Precinct,43-10 BROADWAY,11103,,,40.75775688608201,"{'type': 'Point', 'coordinates': [-73.916434620539, 40.757756886082]}",Street/Sidewalk,-73.91643462053939,PHONE,QUEENS,Unspecified,2019-01-26T15:18:14.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,BROADWAY,,,41528197,1007401,215359
840,ADDRESS,NYPD,New York City Police Department,3033530005,BROOKLYN,,,,BROOKLYN,2019-01-26T07:30:15.000,04 BROOKLYN,Noise - Residential,2019-01-26T06:33:39.000,IRVING AVENUE,RIDGEWOOD PLACE,Loud Music/Party,2019-01-26T14:33:39.000,Precinct,358 PALMETTO STREET,11237,,,40.69826117458294,"{'type': 'Point', 'coordinates': [-73.91227172183, 40.698261174583]}",Residential Building/House,-73.91227172183005,ONLINE,BROOKLYN,Unspecified,2019-01-26T07:30:15.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,PALMETTO STREET,,,41528490,1008576,193684
841,ADDRESS,NYPD,New York City Police Department,3016420008,BROOKLYN,,,,BROOKLYN,2019-01-26T06:53:52.000,03 BROOKLYN,Noise - Residential,2019-01-26T06:33:59.000,MALCOLM X BOULEVARD,PATCHEN AVENUE,Loud Music/Party,2019-01-26T14:33:59.000,Precinct,680 MONROE STREET,11221,,,40.687903177532164,"{'type': 'Point', 'coordinates': [-73.929337173989, 40.687903177532]}",Residential Building/House,-73.9293371739893,MOBILE,BROOKLYN,Unspecified,2019-01-26T06:53:52.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,MONROE STREET,,,41525327,1003847,189906
842,ADDRESS,NYPD,New York City Police Department,3041320023,BROOKLYN,,,,BROOKLYN,2019-01-26T07:14:05.000,05 BROOKLYN,Illegal Parking,2019-01-26T06:34:27.000,RIDGEWOOD AVENUE,ADLER PLACE,Commercial Overnight Parking,2019-01-26T14:34:27.000,Precinct,189 HEMLOCK STREET,11208,,,40.68518517748201,"{'type': 'Point', 'coordinates': [-73.871472926583, 40.685185177482]}",Street/Sidewalk,-73.87147292658294,MOBILE,BROOKLYN,Unspecified,2019-01-26T07:14:05.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,HEMLOCK STREET,,,41527958,1019896,188934
843,ADDRESS,NYPD,New York City Police Department,3070830018,BROOKLYN,,,,BROOKLYN,2019-01-26T07:21:08.000,11 BROOKLYN,Blocked Driveway,2019-01-26T06:34:28.000,AVENUE S,AVENUE T,No Access,2019-01-26T14:34:28.000,Precinct,1928 WEST 5 STREET,11223,,,40.600421636776126,"{'type': 'Point', 'coordinates': [-73.977241216531, 40.600421636776]}",Street/Sidewalk,-73.97724121653087,PHONE,BROOKLYN,Unspecified,2019-01-26T07:21:08.000,The Police Department issued a summons in response to the complaint.,,Closed,WEST 5 STREET,,,41529984,990570,158027
844,ADDRESS,DEP,Department of Environmental Protection,4089520020,QUEENS,,,,Woodhaven,2019-01-29T13:33:00.000,09 QUEENS,Noise,2019-01-26T06:35:00.000,ROCKAWAY BLVD,ATLANTIC AVE,"Noise, Barking Dog (NR5)",,N/A,92-20 78 STREET,11421,,,40.684954946236246,"{'type': 'Point', 'coordinates': [-73.862268165074, 40.684954946236]}",,-73.86226816507411,ONLINE,QUEENS,Unspecified,2019-01-29T13:33:00.000,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,,Closed,78 STREET,,,41525528,1022449,188854
845,ADDRESS,NYPD,New York City Police Department,3041320023,BROOKLYN,,,,BROOKLYN,2019-01-26T07:10:00.000,05 BROOKLYN,Illegal Parking,2019-01-26T06:35:08.000,RIDGEWOOD AVENUE,ADLER PLACE,Commercial Overnight Parking,2019-01-26T14:35:08.000,Precinct,189 HEMLOCK STREET,11208,,,40.68518517748201,"{'type': 'Point', 'coordinates': [-73.871472926583, 40.685185177482]}",Street/Sidewalk,-73.87147292658294,MOBILE,BROOKLYN,Unspecified,2019-01-26T07:10:00.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,HEMLOCK STREET,,,41525482,1019896,188934
846,ADDRESS,NYPD,New York City Police Department,3014430029,BROOKLYN,,,,BROOKLYN,2019-01-26T07:06:59.000,16 BROOKLYN,Illegal Parking,2019-01-26T06:36:32.000,EASTERN PARKWAY,SACKMAN STREET,Posted Parking Sign Violation,2019-01-26T14:36:32.000,Precinct,2380 PACIFIC STREET,11233,,,40.675293955924005,"{'type': 'Point', 'coordinates': [-73.906613057128, 40.675293955924]}",Street/Sidewalk,-73.90661305712803,PHONE,BROOKLYN,Unspecified,2019-01-26T07:06:59.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,PACIFIC STREET,,,41526739,1010154,185318
847,ADDRESS,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-01-26T07:15:05.000,08 BRONX,Illegal Parking,2019-01-26T06:37:17.000,WEST 225 STREET,BEND,Blocked Hydrant,2019-01-26T14:37:17.000,Precinct,2847 EXTERIOR STREET,10463,,,40.87503911843446,"{'type': 'Point', 'coordinates': [-73.906148104578, 40.875039118434]}",Street/Sidewalk,-73.90614810457808,MOBILE,BRONX,Unspecified,2019-01-26T07:15:05.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EXTERIOR STREET,,,41531285,1010205,258092
