,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
1162,ADDRESS,DHS,Operations Unit - Department of Homeless Services,1019840001,MANHATTAN,,,,NEW YORK,,09 MANHATTAN,Homeless Person Assistance,2019-01-19T08:45:53.000,WEST 131 STREET,WEST 133 STREET,N/A,2019-01-19T09:45:53.000,N/A,1470 AMSTERDAM AVENUE,10027,,,40.817343949772905,"{'type': 'Point', 'coordinates': [-73.953383896354, 40.817343949773]}",Street/Sidewalk,-73.95338389635391,MOBILE,MANHATTAN,Unspecified,,"The Department of Homeless Services will send a mobile outreach response team within 1 hour to encourage the individual to accept services. If you provided your contact information, DHS may contact you for more information.",,Open,AMSTERDAM AVENUE,,,41463481,997153,237061
1163,ADDRESS,DSNY,Department of Sanitation,3024310005,BROOKLYN,,,,BROOKLYN,2019-01-23T00:00:00.000,01 BROOKLYN,Request Large Bulky Item Collection,2019-01-19T08:46:00.000,SOUTH 3 STREET,SOUTH 4 STREET,Request Large Bulky Item Collection,,N/A,339 BEDFORD AVENUE,11211,,,40.71230332612289,"{'type': 'Point', 'coordinates': [-73.962677152084, 40.712303326123]}",Sidewalk,-73.96267715208417,PHONE,BROOKLYN,Unspecified,2019-01-23T00:00:00.000,,,Closed,BEDFORD AVENUE,,,41464546,994597,198790
1164,ADDRESS,DSNY,Department of Sanitation,5003000365,STATEN ISLAND,,,,STATEN ISLAND,2019-01-24T00:00:00.000,01 STATEN ISLAND,Request Large Bulky Item Collection,2019-01-19T08:46:00.000,NORTH BURGHER AVENUE,LLOYD COURT,Request Large Bulky Item Collection,,N/A,221 HARVEST AVENUE,10310,,,40.62712175519606,"{'type': 'Point', 'coordinates': [-74.1131081609, 40.627121755196]}",Sidewalk,-74.11310816090038,PHONE,STATEN ISLAND,Unspecified,2019-01-24T00:00:00.000,,,Closed,HARVEST AVENUE,,,41468205,952853,167774
1165,ADDRESS,DOT,Department of Transportation,3058890014,BROOKLYN,,,,BROOKLYN,2019-01-25T06:35:52.000,10 BROOKLYN,Street Condition,2019-01-19T08:46:15.000,RIDGE CREST TERRACE,PERRY TERRACE,Defective Hardware,2019-01-29T08:46:15.000,N/A,138 71 STREET,11209,,,40.63523189514374,"{'type': 'Point', 'coordinates': [-74.031068253463, 40.635231895144]}",Street,-74.03106825346349,PHONE,BROOKLYN,Unspecified,2019-01-25T06:35:52.000,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,,Closed,71 STREET,,,41464081,975627,170710
1166,ADDRESS,HPD,Department of Housing Preservation and Development,4013120010,QUEENS,,,,Woodside,2019-01-23T02:09:55.000,04 QUEENS,HEAT/HOT WATER,2019-01-19T08:46:33.000,,,ENTIRE BUILDING,,N/A,72-10 41 AVENUE,11377,,,40.74499909172425,"{'type': 'Point', 'coordinates': [-73.892967575125, 40.744999091724]}",RESIDENTIAL BUILDING,-73.89296757512533,PHONE,QUEENS,Unspecified,2019-01-23T02:09:55.000,The Department of Housing Preservation and Development has closed this complaint administratively. More information can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,41 AVENUE,,,41500570,1013908,210718
1167,ADDRESS,DOB,Department of Buildings,3027220036,BROOKLYN,,,,BROOKLYN,2019-03-15T00:00:00.000,Unspecified BROOKLYN,General Construction/Plumbing,2019-01-19T08:46:37.000,,,Debris - Excessive,,N/A,59 RICHARDSON STREET,11211,,,40.71835328873766,"{'type': 'Point', 'coordinates': [-73.949603988835, 40.718353288738]}",,-73.94960398883498,UNKNOWN,BROOKLYN,Unspecified,2019-03-15T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,RICHARDSON STREET,,,41466913,998220,200996
1168,ADDRESS,NYPD,New York City Police Department,4088790036,QUEENS,,,,WOODHAVEN,2019-01-19T17:24:31.000,09 QUEENS,Illegal Parking,2019-01-19T08:46:40.000,91 STREET,WOODHAVEN BOULEVARD,Blocked Hydrant,2019-01-19T16:46:40.000,Precinct,91-19 85 AVENUE,11421,,,40.6966679174724,"{'type': 'Point', 'coordinates': [-73.854187546252, 40.696667917472]}",Street/Sidewalk,-73.85418754625152,MOBILE,QUEENS,Unspecified,2019-01-19T17:24:31.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,85 AVENUE,,,41465819,1024683,193125
1169,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-01-19T09:12:45.000,07 MANHATTAN,Noise - Street/Sidewalk,2019-01-19T08:46:50.000,,,Loud Music/Party,2019-01-19T16:46:50.000,Precinct,,10023,WEST   73 STREET,AMSTERDAM AVENUE,40.77929069076215,"{'type': 'Point', 'coordinates': [-73.981133849676, 40.779290690762]}",Street/Sidewalk,-73.98113384967594,PHONE,MANHATTAN,Unspecified,2019-01-19T09:12:45.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,,,,41465617,989475,223194
1170,ADDRESS,DSNY,Department of Sanitation,3025330012,BROOKLYN,,,,BROOKLYN,2019-01-23T00:00:00.000,01 BROOKLYN,Request Large Bulky Item Collection,2019-01-19T08:47:00.000,MANHATTAN AVENUE,MCGUINNESS BOULEVARD,Request Large Bulky Item Collection,,N/A,178 HURON STREET,11222,,,40.73308627297021,"{'type': 'Point', 'coordinates': [-73.954077892587, 40.73308627297]}",Sidewalk,-73.9540778925872,PHONE,BROOKLYN,Unspecified,2019-01-23T00:00:00.000,,,Closed,HURON STREET,,,41468206,996977,206363
1171,ADDRESS,NYPD,New York City Police Department,4096010029,QUEENS,,,,SOUTH RICHMOND HILL,2019-01-19T14:16:45.000,10 QUEENS,Illegal Parking,2019-01-19T08:47:12.000,107 AVENUE,109 AVENUE,Blocked Hydrant,2019-01-19T16:47:12.000,Precinct,107-48 122 STREET,11419,,,40.683941434192676,"{'type': 'Point', 'coordinates': [-73.820016355283, 40.683941434193]}",Street/Sidewalk,-73.8200163552831,PHONE,QUEENS,Unspecified,2019-01-19T14:16:45.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,122 STREET,,,41467845,1034168,188506
1172,ADDRESS,NYPD,New York City Police Department,3067060063,BROOKLYN,,,,BROOKLYN,2019-01-19T15:19:26.000,14 BROOKLYN,Blocked Driveway,2019-01-19T08:47:49.000,AVENUE I,AVENUE J,Partial Access,2019-01-19T16:47:49.000,Precinct,959 EAST 13 STREET,11230,,,40.62609837023764,"{'type': 'Point', 'coordinates': [-73.963449453185, 40.626098370238]}",Street/Sidewalk,-73.96344945318457,PHONE,BROOKLYN,Unspecified,2019-01-19T15:19:26.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST 13 STREET,,,41465011,994396,167383
1173,ADDRESS,DEP,Department of Environmental Protection,1005920075,MANHATTAN,,,,NEW YORK,2019-01-24T05:47:00.000,02 MANHATTAN,Noise,2019-01-19T08:48:00.000,AVENUE OF THE AMERICAS,BARROW ST,Noise: Construction Before/After Hours (NM1),,N/A,115 WASHINGTON PLACE,10014,,,40.732656262656604,"{'type': 'Point', 'coordinates': [-74.001190712419, 40.732656262657]}",,-74.00119071241915,ONLINE,MANHATTAN,Unspecified,2019-01-24T05:47:00.000,The Department of Environmental Protection researched this complaint and determined that it could be closed.,,Closed,WASHINGTON PLACE,,,41463368,983920,206203
1174,ADDRESS,DSNY,A - Bronx,2041570028,BRONX,,,,BRONX,2019-01-22T12:00:00.000,10 BRONX,Dirty Conditions,2019-01-19T08:48:00.000,BEND,WESTCHESTER AVENUE,E3A Dirty Area/Alleyway,,N/A,1656 MAYFLOWER AVENUE,10461,,,40.84504962531165,"{'type': 'Point', 'coordinates': [-73.834540138777, 40.845049625312]}",Lot,-73.83454013877744,PHONE,BRONX,Unspecified,2019-01-22T12:00:00.000,The Department of Sanitation investigated this complaint and issued a Notice of Violation.,,Closed,MAYFLOWER AVENUE,,,41463702,1030029,247195
1175,ADDRESS,HPD,Department of Housing Preservation and Development,2051150047,BRONX,,,,BRONX,2019-03-04T12:31:29.000,12 BRONX,PLUMBING,2019-01-19T08:48:10.000,,,BASIN/SINK,,N/A,738 EAST  243 STREET,10470,,,40.90615168764874,"{'type': 'Point', 'coordinates': [-73.84825806708, 40.906151687649]}",RESIDENTIAL BUILDING,-73.8482580670801,PHONE,BRONX,Unspecified,2019-03-04T12:31:29.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,EAST  243 STREET,,,41873812,1026195,269450
1176,ADDRESS,HPD,Department of Housing Preservation and Development,2051150047,BRONX,,,,BRONX,2019-03-04T12:31:29.000,12 BRONX,WATER LEAK,2019-01-19T08:48:11.000,,,SLOW LEAK,,N/A,738 EAST  243 STREET,10470,,,40.90615168764874,"{'type': 'Point', 'coordinates': [-73.84825806708, 40.906151687649]}",RESIDENTIAL BUILDING,-73.8482580670801,PHONE,BRONX,Unspecified,2019-03-04T12:31:29.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,EAST  243 STREET,,,41865824,1026195,269450
1177,ADDRESS,HPD,Department of Housing Preservation and Development,3020750001,BROOKLYN,,,,BROOKLYN,2019-02-04T16:06:46.000,02 BROOKLYN,PLUMBING,2019-01-19T08:48:13.000,,,WATER SUPPLY,,N/A,195 CLERMONT AVENUE,11205,,,40.6919339719492,"{'type': 'Point', 'coordinates': [-73.970603759256, 40.691933971949]}",RESIDENTIAL BUILDING,-73.97060375925646,PHONE,BROOKLYN,Unspecified,2019-02-04T16:06:46.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,CLERMONT AVENUE,,,41606726,992402,191368
1178,ADDRESS,HPD,Department of Housing Preservation and Development,3039780009,BROOKLYN,,,,BROOKLYN,2019-01-20T17:45:25.000,05 BROOKLYN,HEAT/HOT WATER,2019-01-19T08:48:32.000,,,APARTMENT ONLY,,N/A,223 VAN SICLEN AVENUE,11207,,,40.674588335281356,"{'type': 'Point', 'coordinates': [-73.890784137636, 40.674588335281]}",RESIDENTIAL BUILDING,-73.89078413763619,PHONE,BROOKLYN,Unspecified,2019-01-20T17:45:25.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,VAN SICLEN AVENUE,,,41470053,1014545,185066
1179,ADDRESS,HPD,Department of Housing Preservation and Development,4036190020,QUEENS,,,,Ridgewood,2019-01-20T17:48:40.000,05 QUEENS,HEAT/HOT WATER,2019-01-19T08:48:45.000,,,ENTIRE BUILDING,,N/A,66-67 FRESH POND ROAD,11385,,,40.70685071188409,"{'type': 'Point', 'coordinates': [-73.897100933087, 40.706850711884]}",RESIDENTIAL BUILDING,-73.89710093308737,PHONE,QUEENS,Unspecified,2019-01-20T17:48:40.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,FRESH POND ROAD,,,41472274,1012779,196818
1180,INTERSECTION,DOT,Department of Transportation,4003420008,QUEENS,,,,Astoria,2019-01-22T09:21:00.000,01 QUEENS,Street Light Condition,2019-01-19T08:49:00.000,36 AVE,37 AVE,Street Light Out,,N/A,36-37 29 STREET,11106,29 STREET,37 AVENUE,40.75582144105548,"{'type': 'Point', 'coordinates': [-73.932578623531, 40.755821441055]}",,-73.93257862353089,UNKNOWN,QUEENS,Unspecified,2019-01-22T09:21:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Closed,29 STREET,,,41466651,1002929,214650
1181,ADDRESS,DSNY,Department of Sanitation,2030010025,BRONX,,,,BRONX,2019-01-24T00:00:00.000,03 BRONX,Request Large Bulky Item Collection,2019-01-19T08:49:00.000,EAST 172 STREET,EAST 173 STREET,Request Large Bulky Item Collection,,N/A,1567 LONGFELLOW AVENUE,10460,,,40.83349347121243,"{'type': 'Point', 'coordinates': [-73.885872472597, 40.833493471212]}",Sidewalk,-73.88587247259724,PHONE,BRONX,Unspecified,2019-01-24T00:00:00.000,,,Closed,LONGFELLOW AVENUE,,,41468265,1015832,242962
1182,ADDRESS,DSNY,Bronx 08,2058451849,BRONX,,,,BRONX,2019-01-22T12:00:00.000,08 BRONX,Missed Collection (All Materials),2019-01-19T08:49:00.000,WEST 254 STREET,WEST 256 STREET,1RO Missed Recycling Organics,,N/A,5463 VALLES AVENUE,10471,,,40.90226910815962,"{'type': 'Point', 'coordinates': [-73.899569340796, 40.90226910816]}",,-73.89956934079576,PHONE,BRONX,Unspecified,2019-01-22T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,VALLES AVENUE,,,41469136,1012013,268015
1183,ADDRESS,HPD,Department of Housing Preservation and Development,3012080012,BROOKLYN,,,,BROOKLYN,2019-01-21T02:09:11.000,08 BROOKLYN,HEAT/HOT WATER,2019-01-19T08:49:38.000,,,APARTMENT ONLY,,N/A,1326 PACIFIC STREET,11216,,,40.677460280494365,"{'type': 'Point', 'coordinates': [-73.946368548782, 40.677460280494]}",RESIDENTIAL BUILDING,-73.9463685487821,PHONE,BROOKLYN,Unspecified,2019-01-21T02:09:11.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,PACIFIC STREET,,,41476556,999126,186098
1184,ADDRESS,DOB,Department of Buildings,3004080041,BROOKLYN,,,,BROOKLYN,2019-01-22T00:00:00.000,06 BROOKLYN,General Construction/Plumbing,2019-01-19T08:49:39.000,,,Working Contrary To Stop Work Order,,N/A,232 SMITH STREET,11231,,,40.68384040441677,"{'type': 'Point', 'coordinates': [-73.992431891651, 40.683840404417]}",,-73.99243189165128,UNKNOWN,BROOKLYN,Unspecified,2019-01-22T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,SMITH STREET,,,41487061,986349,188418
1185,ADDRESS,NYPD,New York City Police Department,3075830059,BROOKLYN,,,,BROOKLYN,2019-01-19T11:45:39.000,18 BROOKLYN,Illegal Parking,2019-01-19T08:49:48.000,DEAD END,AVENUE I,Posted Parking Sign Violation,2019-01-19T16:49:48.000,Precinct,986 EAST 38 STREET,11210,,,40.63095215623791,"{'type': 'Point', 'coordinates': [-73.939740889078, 40.630952156238]}",Street/Sidewalk,-73.93974088907795,ONLINE,BROOKLYN,Unspecified,2019-01-19T11:45:39.000,The Police Department issued a summons in response to the complaint.,,Closed,EAST 38 STREET,,,41465080,1000976,169155
1186,ADDRESS,DOB,Department of Buildings,4046510009,QUEENS,,,,Whitestone,2019-01-23T00:00:00.000,Unspecified QUEENS,General Construction/Plumbing,2019-01-19T08:50:39.000,,,Building Permit - None,,N/A,147-11 18 AVENUE,11357,,,40.78307148259145,"{'type': 'Point', 'coordinates': [-73.81846650669, 40.783071482591]}",,-73.81846650669031,UNKNOWN,QUEENS,Unspecified,2019-01-23T00:00:00.000,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,,Closed,18 AVENUE,,,41465907,1034523,224623
1187,ADDRESS,NYPD,New York City Police Department,3063270045,BROOKLYN,,,,BROOKLYN,2019-01-19T09:20:50.000,11 BROOKLYN,Blocked Driveway,2019-01-19T08:50:49.000,83 STREET,84 STREET,No Access,2019-01-19T16:50:49.000,Precinct,8324 19 AVENUE,11214,,,40.60748075593444,"{'type': 'Point', 'coordinates': [-73.998861940517, 40.607480755934]}",Street/Sidewalk,-73.99886194051679,PHONE,BROOKLYN,Unspecified,2019-01-19T09:20:50.000,The Police Department issued a summons in response to the complaint.,,Closed,19 AVENUE,,,41467862,984566,160598
1188,ADDRESS,DEP,Department of Environmental Protection,1005920040,MANHATTAN,,,,NEW YORK,2019-01-26T09:30:00.000,02 MANHATTAN,Noise,2019-01-19T08:51:00.000,BARROW ST,GROVE ST,Noise: Construction Before/After Hours (NM1),,N/A,10 SHERIDAN SQUARE,10014,,,40.733021305197404,"{'type': 'Point', 'coordinates': [-74.001915975025, 40.733021305197]}",,-74.00191597502526,ONLINE,MANHATTAN,Unspecified,2019-01-26T09:30:00.000,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,SHERIDAN SQUARE,,,41464301,983719,206336
1189,ADDRESS,DSNY,BCC - Brooklyn South,3003250049,BROOKLYN,,,,BROOKLYN,2019-01-24T12:00:00.000,06 BROOKLYN,Missed Collection (All Materials),2019-01-19T08:51:00.000,KANE STREET,DEGRAW STREET,1RG Missed Recycling Paper,,DSNY Garage,16 TOMPKINS PLACE,11231,,,40.685237660051264,"{'type': 'Point', 'coordinates': [-73.995655187402, 40.685237660051]}",Sidewalk,-73.99565518740235,PHONE,BROOKLYN,Unspecified,2019-01-24T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,TOMPKINS PLACE,,,41469323,985455,188927
1190,ADDRESS,NYPD,New York City Police Department,,QUEENS,,,,OAKLAND GARDENS,2019-01-19T09:47:08.000,11 QUEENS,Blocked Driveway,2019-01-19T08:51:08.000,67 AVENUE,69 AVENUE,Partial Access,2019-01-19T16:51:08.000,Precinct,68-36 215 STREET,11364,,,40.74222426199329,"{'type': 'Point', 'coordinates': [-73.760036691432, 40.742224261993]}",Street/Sidewalk,-73.76003669143246,MOBILE,QUEENS,Unspecified,2019-01-19T09:47:08.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,215 STREET,,,41465636,1050745,209780
1191,ADDRESS,NYPD,New York City Police Department,4036600036,QUEENS,,,,RIDGEWOOD,2019-01-19T09:10:45.000,05 QUEENS,Illegal Parking,2019-01-19T08:51:58.000,70 AVENUE,CENTRAL AVENUE,Posted Parking Sign Violation,2019-01-19T16:51:58.000,Precinct,70-02 70 STREET,11385,,,40.70556867644952,"{'type': 'Point', 'coordinates': [-73.882524403722, 40.70556867645]}",Street/Sidewalk,-73.88252440372199,MOBILE,QUEENS,Unspecified,2019-01-19T09:10:45.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,70 STREET,,,41465131,1016821,196356
1192,ADDRESS,HPD,Department of Housing Preservation and Development,3051940001,BROOKLYN,,,,BROOKLYN,2019-01-21T18:28:34.000,17 BROOKLYN,HEAT/HOT WATER,2019-01-19T08:52:00.000,,,APARTMENT ONLY,,N/A,2802 CLARENDON ROAD,11226,,,40.64312768326469,"{'type': 'Point', 'coordinates': [-73.950511202765, 40.643127683265]}",RESIDENTIAL BUILDING,-73.95051120276494,PHONE,BROOKLYN,Unspecified,2019-01-21T18:28:34.000,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,,Closed,CLARENDON ROAD,,,41478745,997984,173589
1193,,DPR,Department of Parks and Recreation,,BROOKLYN,,,,BROOKLYN,2019-01-22T11:52:06.000,13 BROOKLYN,Maintenance or Facility,2019-01-19T08:52:06.000,,,Structure - Outdoors,2019-02-02T08:52:06.000,N/A,,11223,,,,,Park,,MOBILE,BROOKLYN,Scarangella Park,2019-01-22T11:52:06.000,"Upon inspection the reported condition was not found, and, therefore, no action was taken.",,Closed,,,,41468685,,
1194,ADDRESS,DOT,Department of Transportation,3058630055,BROOKLYN,,,,BROOKLYN,2019-01-25T06:34:51.000,10 BROOKLYN,Street Condition,2019-01-19T08:52:19.000,3 AVENUE,4 AVENUE,Defective Hardware,2019-01-29T08:52:19.000,N/A,361 BAYRIDGE AVENUE,11220,,,40.63509622672516,"{'type': 'Point', 'coordinates': [-74.024575684145, 40.635096226725]}",Street,-74.02457568414535,PHONE,BROOKLYN,Unspecified,2019-01-25T06:34:51.000,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,,Closed,BAYRIDGE AVENUE,,,41465677,977429,170660
1195,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,,,,NEW YORK,2019-01-19T09:13:45.000,07 MANHATTAN,Noise - Street/Sidewalk,2019-01-19T08:52:26.000,,,Loud Music/Party,2019-01-19T16:52:26.000,Precinct,,10023,BROADWAY,WEST   73 STREET,40.77958449230725,"{'type': 'Point', 'coordinates': [-73.9818486974, 40.779584492307]}",Street/Sidewalk,-73.98184869740003,PHONE,MANHATTAN,Unspecified,2019-01-19T09:13:45.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,,,,41464904,989277,223301
1196,ADDRESS,DSNY,Department of Sanitation,4026930040,QUEENS,,,,Maspeth,2019-01-24T00:00:00.000,05 QUEENS,Request Large Bulky Item Collection,2019-01-19T08:53:00.000,59 STREET,61 STREET,Request Large Bulky Item Collection,,N/A,59-56 57 ROAD,11378,,,40.72246642280417,"{'type': 'Point', 'coordinates': [-73.907705018494, 40.722466422804]}",Sidewalk,-73.90770501849428,PHONE,QUEENS,Unspecified,2019-01-24T00:00:00.000,,,Closed,57 ROAD,,,41468207,1009833,202504
1197,INTERSECTION,DSNY,Queens West 03,,QUEENS,,,,East Elmhurst,2019-01-19T12:00:00.000,03 QUEENS,Derelict Vehicles,2019-01-19T08:53:00.000,,,14 Derelict Vehicles,,N/A,,11369,24 AVENUE,93 STREET,40.76594735484629,"{'type': 'Point', 'coordinates': [-73.876833193234, 40.765947354846]}",Street,-73.87683319323375,ONLINE,QUEENS,Unspecified,2019-01-19T08:53:00.000,The Department of Sanitation removed the items.,,Pending,,,,41464663,1018368,218356
1198,INTERSECTION,DSNY,BCC - Brooklyn North,,BROOKLYN,,,,BROOKLYN,2019-01-19T12:00:00.000,17 BROOKLYN,Derelict Vehicles,2019-01-19T08:53:00.000,,,14 Derelict Vehicles,,DSNY Garage,,11203,LINDEN BOULEVARD,REMSEN AVENUE,40.65434881766052,"{'type': 'Point', 'coordinates': [-73.921692621627, 40.654348817661]}",Street,-73.921692621627,PHONE,BROOKLYN,Unspecified,2019-01-19T08:53:00.000,The Department of Sanitation removed the items.,,Pending,,,,41466484,1005978,177683
1199,ADDRESS,DOT,Department of Transportation,2041700020,BRONX,,,,BRONX,2019-01-19T10:10:39.000,10 BRONX,Broken Parking Meter,2019-01-19T08:53:11.000,ROBERTS AVENUE,BUHRE AVENUE,Out of Order,2019-02-08T08:53:11.000,N/A,1750 CROSBY AVENUE,10461,,,40.846173598114596,"{'type': 'Point', 'coordinates': [-73.831703666436, 40.846173598115]}",Street,-73.83170366643587,ONLINE,BRONX,Unspecified,2019-01-19T10:10:39.000,The request submitted did not have sufficient information for the Department of Transportation to respond.,,Closed,CROSBY AVENUE,,,41464333,1030813,247606
1200,ADDRESS,HPD,Department of Housing Preservation and Development,3013680063,BROOKLYN,,,,BROOKLYN,2019-01-20T18:33:05.000,08 BROOKLYN,HEAT/HOT WATER,2019-01-19T08:53:11.000,,,ENTIRE BUILDING,,N/A,1539 PARK PLACE,11213,,,40.67213261214854,"{'type': 'Point', 'coordinates': [-73.926405036476, 40.672132612149]}",RESIDENTIAL BUILDING,-73.9264050364765,PHONE,BROOKLYN,Unspecified,2019-01-20T18:33:05.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PARK PLACE,,,41469534,1004665,184161
1201,ADDRESS,HPD,Department of Housing Preservation and Development,3013680063,BROOKLYN,,,,BROOKLYN,2019-01-25T21:18:35.000,08 BROOKLYN,APPLIANCE,2019-01-19T08:53:11.000,,,REFRIGERATOR,,N/A,1539 PARK PLACE,11213,,,40.67213261214854,"{'type': 'Point', 'coordinates': [-73.926405036476, 40.672132612149]}",RESIDENTIAL BUILDING,-73.9264050364765,PHONE,BROOKLYN,Unspecified,2019-01-25T21:18:35.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,PARK PLACE,,,41515667,1004665,184161
1202,ADDRESS,HPD,Department of Housing Preservation and Development,2029260023,BRONX,,,,BRONX,2019-01-20T02:08:23.000,03 BRONX,HEAT/HOT WATER,2019-01-19T08:53:37.000,,,ENTIRE BUILDING,,N/A,1413 FULTON AVENUE,10456,,,40.83494076183305,"{'type': 'Point', 'coordinates': [-73.901669389281, 40.834940761833]}",RESIDENTIAL BUILDING,-73.90166938928107,ONLINE,BRONX,Unspecified,2019-01-20T02:08:23.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,FULTON AVENUE,,,41474333,1011460,243484
1203,ADDRESS,NYPD,New York City Police Department,4096660080,QUEENS,,,,JAMAICA,2019-01-19T09:18:49.000,08 QUEENS,Noise - Residential,2019-01-19T08:53:38.000,MANTON STREET,139 STREET,Banging/Pounding,2019-01-19T16:53:38.000,Precinct,137-01 83 AVENUE,11435,,,40.71276201735081,"{'type': 'Point', 'coordinates': [-73.820317283778, 40.712762017351]}",Residential Building/House,-73.82031728377838,PHONE,QUEENS,Unspecified,2019-01-19T09:18:49.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,83 AVENUE,,,41464674,1034063,199006
1204,ADDRESS,DOB,Department of Buildings,3074220101,BROOKLYN,,,,BROOKLYN,2019-02-26T00:00:00.000,15 BROOKLYN,Elevator,2019-01-19T08:53:40.000,,,Elevator - Single Device On Property/No Alternate Service,,N/A,2813 OCEAN AVENUE,11235,,,40.59243666338227,"{'type': 'Point', 'coordinates': [-73.950080687145, 40.592436663382]}",,-73.95008068714536,UNKNOWN,BROOKLYN,Unspecified,2019-02-26T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,OCEAN AVENUE,,,41809906,998114,155121
1205,ADDRESS,HPD,Department of Housing Preservation and Development,2031430130,BRONX,,,,BRONX,2019-01-22T02:06:50.000,05 BRONX,HEAT/HOT WATER,2019-01-19T08:53:42.000,,,APARTMENT ONLY,,N/A,2176 TIEBOUT AVENUE,10457,,,40.85443910241399,"{'type': 'Point', 'coordinates': [-73.898423365801, 40.854439102414]}",RESIDENTIAL BUILDING,-73.8984233658015,PHONE,BRONX,Unspecified,2019-01-22T02:06:50.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,TIEBOUT AVENUE,,,41483726,1012350,250589
1206,ADDRESS,HPD,Department of Housing Preservation and Development,3081440020,BROOKLYN,,,,BROOKLYN,2019-01-20T17:51:19.000,18 BROOKLYN,HEAT/HOT WATER,2019-01-19T08:53:50.000,,,ENTIRE BUILDING,,N/A,945 EAST   94 STREET,11236,,,40.64623028529608,"{'type': 'Point', 'coordinates': [-73.90762309033, 40.646230285296]}",RESIDENTIAL BUILDING,-73.90762309033008,PHONE,BROOKLYN,Unspecified,2019-01-20T17:51:19.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,EAST   94 STREET,,,41470971,1009885,174729
