,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
179,ADDRESS,HPD,Department of Housing Preservation and Development,1015940050,MANHATTAN,,,,NEW YORK,2019-03-11T08:40:01.000,10 MANHATTAN,GENERAL,2019-01-06T00:19:13.000,,,BELL/BUZZER/INTERCOM,,N/A,24 WEST  111 STREET,10026,,,40.79788508073999,"{'type': 'Point', 'coordinates': [-73.949764096706, 40.79788508074]}",RESIDENTIAL BUILDING,-73.9497640967064,PHONE,MANHATTAN,Unspecified,2019-03-11T08:40:01.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,WEST  111 STREET,,,41925796,998159,229972
180,ADDRESS,HPD,Department of Housing Preservation and Development,1015940050,MANHATTAN,,,,NEW YORK,2019-03-11T08:40:02.000,10 MANHATTAN,GENERAL,2019-01-06T00:19:14.000,,,BELL/BUZZER/INTERCOM,,N/A,24 WEST  111 STREET,10026,,,40.79788508073999,"{'type': 'Point', 'coordinates': [-73.949764096706, 40.79788508074]}",RESIDENTIAL BUILDING,-73.9497640967064,PHONE,MANHATTAN,Unspecified,2019-03-11T08:40:02.000,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,WEST  111 STREET,,,41928457,998159,229972
181,ADDRESS,NYPD,New York City Police Department,2037630001,BRONX,,,,BRONX,2019-01-06T00:29:44.000,09 BRONX,Noise - Commercial,2019-01-06T00:19:23.000,GLEASON AVENUE,WESTCHESTER AVENUE,Loud Talking,2019-01-06T08:19:23.000,Precinct,1207 BEACH AVENUE,10472,,,40.83036235589997,"{'type': 'Point', 'coordinates': [-73.866021542144, 40.8303623559]}",Store/Commercial,-73.86602154214397,MOBILE,BRONX,Unspecified,2019-01-06T00:29:44.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,BEACH AVENUE,,,41351803,1021327,241829
182,ADDRESS,NYPD,New York City Police Department,1015190028,MANHATTAN,,,,NEW YORK,2019-01-06T05:26:04.000,08 MANHATTAN,Noise - Residential,2019-01-06T00:19:31.000,LEXINGTON AVENUE,3 AVENUE,Loud Music/Party,2019-01-06T08:19:31.000,Precinct,165 EAST 90 STREET,10128,,,40.78175839788819,"{'type': 'Point', 'coordinates': [-73.952989947599, 40.781758397888]}",Residential Building/House,-73.95298994759852,ONLINE,MANHATTAN,Unspecified,2019-01-06T05:26:04.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,EAST 90 STREET,,,41346826,997269,224096
183,ADDRESS,NYPD,New York City Police Department,3051690059,BROOKLYN,,,,BROOKLYN,2019-01-06T01:10:30.000,17 BROOKLYN,Noise - Street/Sidewalk,2019-01-06T00:19:32.000,EAST 25 STREET,EAST 26 STREET,Loud Music/Party,2019-01-06T08:19:32.000,Precinct,2502 CORTELYOU ROAD,11226,,,40.64422685979096,"{'type': 'Point', 'coordinates': [-73.953537275418, 40.644226859791]}",Street/Sidewalk,-73.95353727541846,MOBILE,BROOKLYN,Unspecified,2019-01-06T01:10:30.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,CORTELYOU ROAD,,,41348288,997144,173989
184,ADDRESS,NYPD,New York City Police Department,4001680023,QUEENS,,,,SUNNYSIDE,2019-01-06T04:55:39.000,02 QUEENS,Blocked Driveway,2019-01-06T00:19:46.000,QUEENS BOULEVARD,47 AVENUE,Partial Access,2019-01-06T08:19:46.000,Precinct,45-15 43 STREET,11104,,,40.74286750579765,"{'type': 'Point', 'coordinates': [-73.921592190128, 40.742867505798]}",Street/Sidewalk,-73.9215921901276,PHONE,QUEENS,Unspecified,2019-01-06T04:55:39.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,43 STREET,,,41347913,1005977,209933
185,ADDRESS,DOB,Department of Buildings,4142441264,QUEENS,,,,Howard Beach,2019-01-09T00:00:00.000,10 QUEENS,Building/Use,2019-01-06T00:19:58.000,,,No Certificate Of Occupancy/Illegal/Contrary To CO,,N/A,99-64 163 ROAD,11414,,,40.652823669097344,"{'type': 'Point', 'coordinates': [-73.830757063396, 40.652823669097]}",,-73.83075706339594,UNKNOWN,QUEENS,Unspecified,2019-01-09T00:00:00.000,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,163 ROAD,,,41353399,1031211,177163
186,ADDRESS,NYPD,New York City Police Department,2028300013,BRONX,,,,BRONX,2019-01-06T03:15:11.000,04 BRONX,Noise - Residential,2019-01-06T00:20:01.000,EAST 169 STREET,MARCY PLACE,Loud Music/Party,2019-01-06T08:20:01.000,Precinct,1320 SHERIDAN AVENUE,10456,,,40.83664422746674,"{'type': 'Point', 'coordinates': [-73.914167217323, 40.836644227467]}",Residential Building/House,-73.91416721732273,MOBILE,BRONX,Unspecified,2019-01-06T03:15:11.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,SHERIDAN AVENUE,,,41350994,1008001,244101
187,ADDRESS,NYPD,New York City Police Department,1005970032,MANHATTAN,,,,NEW YORK,2019-01-06T06:43:36.000,02 MANHATTAN,Noise - Commercial,2019-01-06T00:20:03.000,RENWICK STREET,GREENWICH STREET,Loud Music/Party,2019-01-06T08:20:03.000,Precinct,305 SPRING STREET,10013,,,40.72593130954307,"{'type': 'Point', 'coordinates': [-74.008420734372, 40.725931309543]}",Store/Commercial,-74.00842073437161,MOBILE,MANHATTAN,Unspecified,2019-01-06T06:43:36.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,SPRING STREET,,,41349232,981916,203753
188,ADDRESS,HPD,Department of Housing Preservation and Development,1012520060,MANHATTAN,,,,NEW YORK,2019-01-07T09:03:27.000,07 MANHATTAN,HEAT/HOT WATER,2019-01-06T00:20:04.000,,,ENTIRE BUILDING,,N/A,306 WEST   94 STREET,10025,,,40.79411373034442,"{'type': 'Point', 'coordinates': [-73.974567461646, 40.794113730344]}",RESIDENTIAL BUILDING,-73.97456746164642,ONLINE,MANHATTAN,Unspecified,2019-01-07T09:03:27.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,WEST   94 STREET,,,41364110,991292,228595
189,ADDRESS,NYPD,New York City Police Department,4006190014,QUEENS,,,,ASTORIA,2019-01-06T02:34:28.000,01 QUEENS,Noise - Commercial,2019-01-06T00:20:29.000,31 STREET,32 STREET,Loud Music/Party,2019-01-06T08:20:29.000,Precinct,31-19 NEWTOWN AVENUE,11102,,,40.767437815899136,"{'type': 'Point', 'coordinates': [-73.920624636156, 40.767437815899]}",Club/Bar/Restaurant,-73.92062463615646,ONLINE,QUEENS,Unspecified,2019-01-06T02:34:28.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,NEWTOWN AVENUE,,,41349170,1006237,218885
190,ADDRESS,DOB,Department of Buildings,4091470037,QUEENS,,,,Ozone Park,2019-02-05T00:00:00.000,Unspecified QUEENS,General Construction/Plumbing,2019-01-06T00:20:58.000,,,Building Permit - None,,N/A,86-17 SUTTER AVENUE,11417,,,40.67589609869226,"{'type': 'Point', 'coordinates': [-73.850407892866, 40.675896098692]}",,-73.85040789286609,UNKNOWN,QUEENS,Unspecified,2019-02-05T00:00:00.000,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,,Closed,SUTTER AVENUE,,,41356559,1025744,185559
191,ADDRESS,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-01-06T04:23:10.000,12 BROOKLYN,Noise - Residential,2019-01-06T00:21:50.000,13 AVENUE,14 AVENUE,Loud Music/Party,2019-01-06T08:21:50.000,Precinct,1399 54 STREET,11219,,,40.63110223767462,"{'type': 'Point', 'coordinates': [-73.99315121257, 40.631102237675]}",Residential Building/House,-73.99315121256993,PHONE,BROOKLYN,Unspecified,2019-01-06T04:23:10.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,54 STREET,,,41350413,986151,169204
192,ADDRESS,NYPD,New York City Police Department,1016870049,MANHATTAN,,,,NEW YORK,2019-01-06T03:18:15.000,11 MANHATTAN,Illegal Parking,2019-01-06T00:21:52.000,EAST 115 STREET,EAST 116 STREET,Blocked Bike Lane,2019-01-06T08:21:52.000,Precinct,2256 2 AVENUE,10029,,,40.79685275569796,"{'type': 'Point', 'coordinates': [-73.937871548442, 40.796852755698]}",Street/Sidewalk,-73.93787154844233,MOBILE,MANHATTAN,Unspecified,2019-01-06T03:18:15.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,2 AVENUE,,,41349868,1001452,229598
193,ADDRESS,NYPD,New York City Police Department,4015110001,QUEENS,,,,ELMHURST,2019-01-06T03:15:10.000,04 QUEENS,Noise - Residential,2019-01-06T00:21:55.000,ELBERTSON STREET,DENMAN STREET,Loud Music/Party,2019-01-06T08:21:55.000,Precinct,89-21 ELMHURST AVENUE,11373,,,40.747420328856705,"{'type': 'Point', 'coordinates': [-73.876853009975, 40.747420328857]}",Residential Building/House,-73.87685300997468,ONLINE,QUEENS,Unspecified,2019-01-06T03:15:10.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,ELMHURST AVENUE,,,41350646,1018372,211606
194,ADDRESS,NYPD,New York City Police Department,4004700001,QUEENS,,,,LONG ISLAND CITY,2019-01-06T00:26:41.000,01 QUEENS,Noise - Residential,2019-01-06T00:22:04.000,40 AVENUE,41 AVENUE,Loud Music/Party,2019-01-06T08:22:04.000,Precinct,40-08 VERNON BOULEVARD,11101,,,40.75770039402267,"{'type': 'Point', 'coordinates': [-73.945921327679, 40.757700394023]}",Residential Building/House,-73.94592132767924,ONLINE,QUEENS,Unspecified,2019-01-06T00:26:41.000,The Police Department responded to the complaint and a report was prepared.,,Closed,VERNON BOULEVARD,,,41351410,999232,215332
195,ADDRESS,NYPD,New York City Police Department,1021570067,MANHATTAN,,,,NEW YORK,2019-01-06T04:43:28.000,12 MANHATTAN,Noise - Residential,2019-01-06T00:22:13.000,AUDUBON AVENUE,ST NICHOLAS AVENUE,Banging/Pounding,2019-01-06T08:22:13.000,Precinct,567 WEST 186 STREET,10033,,,40.85208888226196,"{'type': 'Point', 'coordinates': [-73.930774905598, 40.852088882262]}",Residential Building/House,-73.93077490559759,MOBILE,MANHATTAN,Unspecified,2019-01-06T04:43:28.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 186 STREET,,,41351735,1003401,249724
196,ADDRESS,NYPD,New York City Police Department,1012210007,MANHATTAN,,,,NEW YORK,2019-01-06T02:18:01.000,07 MANHATTAN,Noise - Residential,2019-01-06T00:22:17.000,COLUMBUS AVENUE,AMSTERDAM AVENUE,Banging/Pounding,2019-01-06T08:22:17.000,Precinct,120 WEST 91 STREET,10024,,,40.79013851209386,"{'type': 'Point', 'coordinates': [-73.970975701924, 40.790138512094]}",Residential Building/House,-73.97097570192417,ONLINE,MANHATTAN,Unspecified,2019-01-06T02:18:01.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 91 STREET,,,41352047,992287,227147
197,INTERSECTION,NYPD,New York City Police Department,,STATEN ISLAND,,,,STATEN ISLAND,2019-01-06T06:33:30.000,01 STATEN ISLAND,Noise - Residential,2019-01-06T00:22:43.000,,,Loud Talking,2019-01-06T08:22:43.000,Precinct,,10301,WESTERVELT AVENUE,CRESCENT AVENUE,40.643431433482995,"{'type': 'Point', 'coordinates': [-74.084142877614, 40.643431433483]}",Residential Building/House,-74.08414287761441,ONLINE,STATEN ISLAND,Unspecified,2019-01-06T06:33:30.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,,,,41348815,960899,173707
198,ADDRESS,NYPD,New York City Police Department,2046290050,BRONX,,,,BRONX,2019-01-06T01:11:33.000,12 BRONX,Noise - Residential,2019-01-06T00:23:16.000,WHITE PLAINS ROAD,HOLLAND AVENUE,Loud Music/Party,2019-01-06T08:23:16.000,Precinct,740 EAST GUN HILL ROAD,10467,,,40.87691685856387,"{'type': 'Point', 'coordinates': [-73.864998407459, 40.876916858564]}",Residential Building/House,-73.86499840745884,PHONE,BRONX,Unspecified,2019-01-06T01:11:33.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST GUN HILL ROAD,,,41347779,1021584,258791
199,ADDRESS,NYPD,New York City Police Department,3033260040,BROOKLYN,,,,BROOKLYN,2019-01-06T01:55:30.000,04 BROOKLYN,Noise - Commercial,2019-01-06T00:23:43.000,MYRTLE AVENUE,LINDEN STREET,Loud Music/Party,2019-01-06T08:23:43.000,Precinct,302 IRVING AVENUE,11237,,,40.698976356744375,"{'type': 'Point', 'coordinates': [-73.914319215027, 40.698976356744]}",Store/Commercial,-73.91431921502723,MOBILE,BROOKLYN,Unspecified,2019-01-06T01:55:30.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,IRVING AVENUE,,,41348709,1008008,193944
200,ADDRESS,NYPD,New York City Police Department,3009610035,BROOKLYN,,,,BROOKLYN,2019-01-06T03:13:07.000,06 BROOKLYN,Noise - Commercial,2019-01-06T00:23:50.000,CARROLL STREET,GARFIELD PLACE,Loud Music/Party,2019-01-06T08:23:50.000,Precinct,256 5 AVENUE,11215,,,40.67492688994794,"{'type': 'Point', 'coordinates': [-73.981520276894, 40.674926889948]}",Club/Bar/Restaurant,-73.98152027689353,ONLINE,BROOKLYN,Unspecified,2019-01-06T03:13:07.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,5 AVENUE,,,41348993,989376,185171
201,ADDRESS,DPR,Department of Parks and Recreation,3063740039,BROOKLYN,,,,BROOKLYN,,11 BROOKLYN,Illegal Tree Damage,2019-01-06T00:23:57.000,86 STREET,BENSON AVENUE,Unauthorized Tree Removal,2019-01-14T00:23:57.000,N/A,29 BAY 23 STREET,11214,,,40.60436816276944,"{'type': 'Point', 'coordinates': [-73.999697491963, 40.604368162769]}",Street,-73.99969749196272,OTHER,BROOKLYN,Unspecified,,"The Department of Parks and Recreation usually requires 8 days to inspect this issue and may take up to 45 days to resolve it, if warranted. Please note your Service Request number for future reference.",,Open,BAY 23 STREET,,,41350425,984334,159464
202,ADDRESS,NYPD,New York City Police Department,2031220154,BRONX,,,,BRONX,2019-01-06T01:40:09.000,06 BRONX,Noise - Residential,2019-01-06T00:24:25.000,EAST 179 STREET,EAST 180 STREET,Loud Music/Party,2019-01-06T08:24:25.000,Precinct,2093 DALY AVENUE,10460,,,40.84429539859225,"{'type': 'Point', 'coordinates': [-73.881896306022, 40.844295398592]}",Residential Building/House,-73.88189630602193,PHONE,BRONX,Unspecified,2019-01-06T01:40:09.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,DALY AVENUE,,,41346658,1016927,246899
203,ADDRESS,NYPD,New York City Police Department,4067920001,QUEENS,,,,FLUSHING,2019-01-06T00:39:51.000,08 QUEENS,Noise - Residential,2019-01-06T00:24:32.000,156 STREET,PARSONS BOULEVARD,Banging/Pounding,2019-01-06T08:24:32.000,Precinct,156-03 71 AVENUE,11367,,,40.73023962371282,"{'type': 'Point', 'coordinates': [-73.812765315841, 40.730239623713]}",Residential Building/House,-73.81276531584061,MOBILE,QUEENS,Unspecified,2019-01-06T00:39:51.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,71 AVENUE,,,41349513,1036143,205378
204,ADDRESS,NYPD,New York City Police Department,1014510028,MANHATTAN,,,,NEW YORK,2019-01-06T02:28:18.000,08 MANHATTAN,Noise - Commercial,2019-01-06T00:24:45.000,EAST 76 STREET,EAST 77 STREET,Loud Music/Party,2019-01-06T08:24:45.000,Precinct,1471 1 AVENUE,10075,,,40.77076607202355,"{'type': 'Point', 'coordinates': [-73.953849734248, 40.770766072024]}",Club/Bar/Restaurant,-73.95384973424773,PHONE,MANHATTAN,Unspecified,2019-01-06T02:28:18.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,1 AVENUE,,,41350217,997033,220091
205,ADDRESS,NYPD,New York City Police Department,4034680039,QUEENS,,,,RIDGEWOOD,2019-01-06T02:50:42.000,05 QUEENS,Noise - Commercial,2019-01-06T00:24:56.000,GATES AVENUE,PALMETTO STREET,Loud Music/Party,2019-01-06T08:24:56.000,Precinct,678 WOODWARD AVENUE,11385,,,40.70518692353883,"{'type': 'Point', 'coordinates': [-73.906199686701, 40.705186923539]}",Store/Commercial,-73.90619968670075,MOBILE,QUEENS,Unspecified,2019-01-06T02:50:42.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WOODWARD AVENUE,,,41349325,1010257,196209
206,ADDRESS,NYPD,New York City Police Department,2057600112,BRONX,,,,BRONX,2019-01-06T02:52:45.000,08 BRONX,Noise - Residential,2019-01-06T00:25:21.000,WEST 234 STREET,WEST 236 STREET,Loud Music/Party,2019-01-06T08:25:21.000,Precinct,3424 KINGSBRIDGE AVENUE,10463,,,40.88272224707125,"{'type': 'Point', 'coordinates': [-73.903710677008, 40.882722247071]}",Residential Building/House,-73.90371067700804,ONLINE,BRONX,Unspecified,2019-01-06T02:52:45.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,KINGSBRIDGE AVENUE,,,41346407,1010876,260892
207,ADDRESS,NYPD,New York City Police Department,1020840061,MANHATTAN,,,,NEW YORK,2019-01-06T07:09:52.000,09 MANHATTAN,Noise - Residential,2019-01-06T00:25:37.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,2019-01-06T08:25:37.000,Precinct,550 WEST 153 STREET,10031,,,40.83084990330463,"{'type': 'Point', 'coordinates': [-73.945319841917, 40.830849903305]}",Residential Building/House,-73.94531984191735,PHONE,MANHATTAN,Unspecified,2019-01-06T07:09:52.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST 153 STREET,,,41350107,999382,241983
208,INTERSECTION,DOT,Department of Transportation,,STATEN ISLAND,,,,STATEN ISLAND,2019-01-07T13:00:00.000,03 STATEN ISLAND,Street Condition,2019-01-06T00:26:00.000,,,Pothole,,N/A,,10308,CLEVELAND AVENUE,HYLAN BOULEVARD,40.54386966967321,"{'type': 'Point', 'coordinates': [-74.14444281136, 40.543869669673]}",,-74.14444281136042,UNKNOWN,STATEN ISLAND,Unspecified,2019-01-07T13:00:00.000,The Department of Transportation inspected this complaint and found that the problem was fixed.,,Closed,,,,41351364,944105,137456
209,ADDRESS,NYPD,New York City Police Department,4118230029,QUEENS,,,,SOUTH OZONE PARK,2019-01-06T07:37:12.000,10 QUEENS,Illegal Parking,2019-01-06T00:26:04.000,149 AVENUE,150 AVENUE,Posted Parking Sign Violation,2019-01-06T08:26:04.000,Precinct,149-15 122 STREET,11420,,,40.66777003232632,"{'type': 'Point', 'coordinates': [-73.818805550728, 40.667770032326]}",Street/Sidewalk,-73.81880555072819,ONLINE,QUEENS,Unspecified,2019-01-06T07:37:12.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,122 STREET,,,41347378,1034516,182615
210,ADDRESS,NYPD,New York City Police Department,3038340124,BROOKLYN,,,,BROOKLYN,2019-01-06T02:53:45.000,05 BROOKLYN,Blocked Driveway,2019-01-06T00:26:04.000,RIVERDALE AVENUE,NEWPORT STREET,No Access,2019-01-06T08:26:04.000,Precinct,524 HINSDALE STREET,11207,,,40.661969115465205,"{'type': 'Point', 'coordinates': [-73.898157771657, 40.661969115465]}",Street/Sidewalk,-73.89815777165661,ONLINE,BROOKLYN,Unspecified,2019-01-06T02:53:45.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,HINSDALE STREET,,,41348307,1012505,180466
211,ADDRESS,NYPD,New York City Police Department,1021410048,MANHATTAN,,,,NEW YORK,2019-01-06T03:13:08.000,12 MANHATTAN,Noise - Residential,2019-01-06T00:26:13.000,ST NICHOLAS AVENUE,BROADWAY,Loud Music/Party,2019-01-06T08:26:13.000,Precinct,601 WEST 172 STREET,10032,,,40.843576241842456,"{'type': 'Point', 'coordinates': [-73.938135121623, 40.843576241842]}",Residential Building/House,-73.93813512162343,PHONE,MANHATTAN,Unspecified,2019-01-06T03:13:08.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 172 STREET,,,41350101,1001367,246621
212,ADDRESS,DPR,Department of Parks and Recreation,3063740041,BROOKLYN,,,,BROOKLYN,,11 BROOKLYN,Illegal Tree Damage,2019-01-06T00:26:38.000,86 STREET,BENSON AVENUE,Unauthorized Tree Removal,2019-01-14T00:26:38.000,N/A,25 BAY 23 STREET,11214,,,40.60442305853827,"{'type': 'Point', 'coordinates': [-73.999643472377, 40.604423058538]}",Street,-73.9996434723772,OTHER,BROOKLYN,Unspecified,,"The Department of Parks and Recreation usually requires 8 days to inspect this issue and may take up to 45 days to resolve it, if warranted. Please note your Service Request number for future reference.",,Open,BAY 23 STREET,,,41351544,984349,159484
213,ADDRESS,NYPD,New York City Police Department,2041110003,BRONX,,,,BRONX,2019-01-06T08:52:48.000,11 BRONX,Noise - Residential,2019-01-06T00:26:44.000,WILLIAMSBRIDGE ROAD,YATES AVENUE,Loud Music/Party,2019-01-06T08:26:44.000,Precinct,1158 VANNEST AVENUE,10461,,,40.84927783504337,"{'type': 'Point', 'coordinates': [-73.849562540535, 40.849277835043]}",Residential Building/House,-73.84956254053526,PHONE,BRONX,Unspecified,2019-01-06T08:52:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,VANNEST AVENUE,,,41347778,1025870,248728
214,ADDRESS,NYPD,New York City Police Department,1021150062,MANHATTAN,,,,NEW YORK,2019-01-06T03:13:08.000,12 MANHATTAN,Noise - Residential,2019-01-06T00:26:50.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,2019-01-06T08:26:50.000,Precinct,555 WEST 156 STREET,10032,,,40.83314414805184,"{'type': 'Point', 'coordinates': [-73.944616904465, 40.833144148052]}",Residential Building/House,-73.94461690446546,ONLINE,MANHATTAN,Unspecified,2019-01-06T03:13:08.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,WEST 156 STREET,,,41349526,999576,242819
215,BLOCKFACE,NYPD,New York City Police Department,,BRONX,,,,BRONX,2019-01-06T03:10:04.000,12 BRONX,Noise - Street/Sidewalk,2019-01-06T00:26:55.000,CARPENTER AVENUE,WHITEPLAINS ROAD,Loud Music/Party,2019-01-06T08:26:55.000,Precinct,EAST 224 STREET,10466,,,40.88755483641901,"{'type': 'Point', 'coordinates': [-73.86229688058, 40.887554836419]}",Street/Sidewalk,-73.86229688057986,PHONE,BRONX,Unspecified,2019-01-06T03:10:04.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,EAST 224 STREET,,,41348486,1022325,262668
216,INTERSECTION,DOT,Department of Transportation,,STATEN ISLAND,,,,STATEN ISLAND,2019-01-07T13:07:00.000,03 STATEN ISLAND,Street Condition,2019-01-06T00:27:07.000,,,Pothole,,N/A,,10308,CLEVELAND AVENUE,MANSION AVENUE,40.5424421640832,"{'type': 'Point', 'coordinates': [-74.142406881976, 40.542442164083]}",,-74.14240688197647,UNKNOWN,STATEN ISLAND,Unspecified,2019-01-07T13:07:00.000,The Department of Transportation inspected this complaint and found that the problem was fixed.,,Closed,,,,41350583,944670,136935
217,ADDRESS,NYPD,New York City Police Department,1015190028,MANHATTAN,,,,NEW YORK,2019-01-06T05:26:04.000,08 MANHATTAN,Noise - Residential,2019-01-06T00:27:26.000,LEXINGTON AVENUE,3 AVENUE,Banging/Pounding,2019-01-06T08:27:26.000,Precinct,165 EAST 90 STREET,10128,,,40.78175839788819,"{'type': 'Point', 'coordinates': [-73.952989947599, 40.781758397888]}",Residential Building/House,-73.95298994759852,PHONE,MANHATTAN,Unspecified,2019-01-06T05:26:04.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,EAST 90 STREET,,,41349362,997269,224096
218,INTERSECTION,NYPD,New York City Police Department,,QUEENS,,,,WOODSIDE,2019-01-06T14:57:34.000,02 QUEENS,Illegal Parking,2019-01-06T00:27:44.000,,,Commercial Overnight Parking,2019-01-06T08:27:44.000,Precinct,,11377,72 STREET,44 AVENUE,40.74128501371099,"{'type': 'Point', 'coordinates': [-73.892508020725, 40.741285013711]}",Street/Sidewalk,-73.89250802072534,PHONE,QUEENS,Unspecified,2019-01-06T14:57:34.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,,,,41352162,1014037,209365
219,ADDRESS,NYPD,New York City Police Department,2030970016,BRONX,,,,BRONX,2019-01-06T01:40:10.000,06 BRONX,Noise - Residential,2019-01-06T00:27:45.000,EAST 181 STREET,EAST 182 STREET,Loud Music/Party,2019-01-06T08:27:45.000,Precinct,2166 CLINTON AVENUE,10457,,,40.849446069294906,"{'type': 'Point', 'coordinates': [-73.886217401066, 40.849446069295]}",Residential Building/House,-73.88621740106602,MOBILE,BRONX,Unspecified,2019-01-06T01:40:10.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,CLINTON AVENUE,,,41348583,1015729,248774
220,ADDRESS,NYPD,New York City Police Department,2045980001,BRONX,,,,BRONX,2019-01-06T07:06:50.000,12 BRONX,Noise - Commercial,2019-01-06T00:28:02.000,HOLLAND AVENUE,WALLACE AVENUE,Loud Music/Party,2019-01-06T08:28:02.000,Precinct,761 BURKE AVENUE,10467,,,40.87140503571201,"{'type': 'Point', 'coordinates': [-73.864593786382, 40.871405035712]}",Club/Bar/Restaurant,-73.86459378638213,ONLINE,BRONX,Unspecified,2019-01-06T07:06:50.000,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,,Closed,BURKE AVENUE,,,41349240,1021699,256783
221,ADDRESS,NYPD,New York City Police Department,1018810026,MANHATTAN,,,,NEW YORK,2019-01-06T01:58:34.000,07 MANHATTAN,Noise - Residential,2019-01-06T00:28:13.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,2019-01-06T08:28:13.000,Precinct,207 WEST 109 STREET,10025,,,40.80274343927798,"{'type': 'Point', 'coordinates': [-73.965158467362, 40.802743439278]}",Residential Building/House,-73.96515846736163,MOBILE,MANHATTAN,Unspecified,2019-01-06T01:58:34.000,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,,Closed,WEST 109 STREET,,,41350532,993896,231740
222,ADDRESS,NYPD,New York City Police Department,4006190014,QUEENS,,,,ASTORIA,2019-01-06T02:34:28.000,01 QUEENS,Noise - Commercial,2019-01-06T00:28:24.000,31 STREET,32 STREET,Loud Music/Party,2019-01-06T08:28:24.000,Precinct,31-19 NEWTOWN AVENUE,11102,,,40.767437815899136,"{'type': 'Point', 'coordinates': [-73.920624636156, 40.767437815899]}",Club/Bar/Restaurant,-73.92062463615646,PHONE,QUEENS,Unspecified,2019-01-06T02:34:28.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,NEWTOWN AVENUE,,,41350693,1006237,218885
